family,mechanism,role,variant,instrument,session,entry_model,orb_minutes,rr_target,k_family,n_is,exp_r_is,t_stat,p_value,q_value,wfe,era_dead,n_oos,exp_r_oos,mean_cost_to_risk,classification
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,30,2.0,1188,565,-0.004956283185840706,-0.08981189534340853,0.9284685794620393,0.9553764268286142,-2.950275025041689,True,31,0.28681290322580644,0.06830516791906607,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,5,1.5,1188,572,-0.007343881118881102,-0.16437267171135772,0.869495944239892,0.9177854935769654,,True,33,-0.10762424242424244,0.13636705856082618,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,30,1.5,1188,565,-0.021487610619469022,-0.4499335726448104,0.6529312168190632,0.7667166133172427,-7.230666656738473,True,31,0.07233548387096776,0.06830516791906607,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,5,1.0,1188,572,-0.023659440559440564,-0.6618588761235049,0.5083286772010299,0.6485330527291324,,True,33,-0.07213333333333334,0.13636705856082618,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,5,2.0,1188,572,-0.035919405594405596,-0.6917391572898255,0.48938231575347935,0.6331059932422937,,True,33,-0.09456666666666665,0.13636705856082618,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,30,1.5,1188,565,-0.0460070796460177,-0.9662823936016031,0.3343170417478266,0.4863438840361772,,True,31,0.07643870967741936,0.06532368786459346,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,30,2.0,1188,565,-0.047382477876106194,-0.8992208405158817,0.3689187900374066,0.5205138037602012,,True,26,-0.24252307692307692,0.12908060691979803,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,30,2.0,1188,565,-0.05409929203539824,-0.9940146305014931,0.3206420069935756,0.47170176259618035,,True,31,0.20100967741935485,0.06532368786459346,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,30,1.5,1188,565,-0.06205646017699115,-1.3660383311004045,0.17247136819948536,0.30872852667730594,,True,26,-0.3687769230769231,0.12908060691979803,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,30,2.0,1188,565,-0.06496477876106195,-1.2346976262606812,0.21745721009212263,0.3615357476802853,,True,26,-0.34984615384615386,0.12380468174110558,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,30,1.0,1188,565,-0.06664814159292035,-1.7129723674219957,0.08726719972028998,0.1904089782738875,,True,31,0.2229290322580645,0.06830516791906607,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,15,1.0,1188,570,-0.06679245614035088,-1.7568584778124392,0.07947976895263002,0.1782047482380424,,True,30,0.18159333333333333,0.09019173832895129,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,15,1.5,1188,570,-0.07836596491228069,-1.7786140941912851,0.0758368929069024,0.17176936626863068,,True,29,-0.2139034482758621,0.16069573338452983,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,15,1.5,1188,570,-0.08520315789473684,-1.8338547520952784,0.06719766288011861,0.15946797558991055,,True,30,0.16829999999999995,0.09019173832895129,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,15,1.0,1188,570,-0.08720403508771929,-2.4614499467617317,0.014133292228180593,0.048194899408180995,,True,29,-0.1293,0.16069573338452983,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,30,1.0,1188,565,-0.0885587610619469,-2.4044551564663963,0.01651795737603003,0.05434778032785441,,True,26,-0.2829807692307692,0.12908060691979803,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,15,2.0,1188,570,-0.09124543859649123,-1.7909943703047948,0.07382560515173606,0.16875170162381267,,True,29,-0.15062068965517242,0.16069573338452983,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E2,15,2.0,1188,570,-0.09182,-1.7236577968043993,0.08531284599380659,0.1874497465380841,,True,30,0.21650999999999998,0.09019173832895129,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,30,1.0,1188,565,-0.10201238938053099,-2.7596042220236963,0.0059752068846119,0.024121784612139208,,True,26,-0.35120384615384614,0.12380468174110558,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,15,1.5,1188,570,-0.10368280701754386,-2.3419415382466386,0.019527662281169967,0.0624073954801782,,True,29,-0.20840689655172417,0.1500992922667781,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,5,1.5,1188,572,-0.10407027972027971,-2.330611070624978,0.02012121292775232,0.06379944943039033,,True,33,-0.23826060606060606,0.12419544422807688,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,30,1.0,1188,565,-0.10500141592920355,-2.6945334803548806,0.007258786635204976,0.028307953673322,,True,31,0.1664193548387097,0.06532368786459346,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,30,1.5,1188,565,-0.11130230088495575,-2.4594656287330596,0.014213452984584648,0.04834070167704526,,True,26,-0.45820384615384613,0.12380468174110558,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,5,1.0,1188,572,-0.11892814685314684,-3.264383299680721,0.001162662689906201,0.006383284878652397,,True,33,-0.22710909090909093,0.12419544422807688,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,15,1.0,1188,570,-0.1269743859649123,-3.5401257446946808,0.0004326579624806744,0.002867523849794993,,True,29,-0.24585862068965514,0.1500992922667781,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,15,1.5,1188,570,-0.1279482456140351,-2.7719781072808103,0.005754084568663778,0.023459239421265196,,True,30,0.018226666666666645,0.08510732809246899,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,15,1.0,1188,570,-0.12847947368421053,-3.3709739834983354,0.0007998339731632744,0.004737421754886415,,True,30,0.0017766666666666744,0.08510732809246899,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,15,2.0,1188,570,-0.12867929824561403,-2.4329422954353546,0.015283723739761355,0.0512258417045321,,True,30,0.03443333333333334,0.08510732809246899,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,LONDON_METALS,E1,5,2.0,1188,572,-0.13348566433566436,-2.6106753439820984,0.009273683524533878,0.03440100053704817,,True,33,-0.17077575757575758,0.12419544422807688,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,15,2.0,1188,570,-0.1463364912280702,-2.8894611759843154,0.004006085348296869,0.01765847443430721,,True,29,-0.14431379310344827,0.1500992922667781,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,5,1.0,1188,572,-0.15498933566433568,-4.698743263869489,3.283814028655864e-06,4.747204978338746e-05,,True,26,-0.3633846153846154,0.21830938770414138,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,5,2.0,1188,572,-0.22558758741258736,-4.8347631477038995,1.7161596205771342e-06,2.704834992236449e-05,,True,26,-0.3232846153846154,0.21830938770414138,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E2,5,1.5,1188,572,-0.22562220279720277,-5.579853264894844,3.722013317325602e-08,9.358618699049821e-07,,True,26,-0.35861153846153854,0.21830938770414138,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,5,1.0,1188,572,-0.22959790209790207,-6.827323536811243,2.2177030684087258e-11,1.2144743413607784e-09,,True,26,-0.4330192307692308,0.20067622359530024,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,5,1.5,1188,572,-0.24314632867132868,-5.965405896612064,4.281999395817545e-09,1.343217480377329e-07,,True,26,-0.2912769230769231,0.20067622359530024,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,LONDON_METALS,E1,5,2.0,1188,572,-0.243484965034965,-5.205535501158825,2.702826602089635e-07,5.4410172905617505e-06,,True,26,-0.3475653846153846,0.20067622359530024,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,5,1.5,1188,466,0.00022832618025751608,0.006873918973802163,0.9945183973513414,0.9960598083825741,-2.391161536322193,True,28,0.06343214285714287,0.1127028814768928,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,5,1.0,1188,466,-0.001824678111587973,-0.060723126812846154,0.9516058023831031,0.9690004246769007,-2.9130186683567585,True,28,-0.01344285714285713,0.1127028814768928,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,15,1.0,1188,323,-0.006579566563467486,-0.21002753696018522,0.8337790102560253,0.8958710868546851,-12.79254886980752,False,19,-0.021352631578947366,0.08881497781787963,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,5,2.0,1188,466,-0.006854935622317601,-0.19751622220445766,0.8435098975551677,0.9014431292914766,-3.7452382602982888,True,28,0.12163928571428571,0.1127028814768928,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,15,1.5,1188,323,-0.00894210526315789,-0.2664214521627818,0.7900851687404038,0.8649043470100778,,False,19,0.0030947368421052612,0.08881497781787963,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,15,2.0,1188,323,-0.012500309597523207,-0.35528434197400033,0.7226091950719875,0.8186361533231387,,False,19,-0.06905263157894737,0.08881497781787963,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,30,2.0,1188,253,-0.012653754940711472,-0.36200327537844706,0.7176529550182538,0.8155950396285536,-6.373167877549106,True,10,0.12654,0.08052438448846853,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,30,1.0,1188,253,-0.017457707509881425,-0.564878100646713,0.5726591780118733,0.7025865973633425,-8.448414164723792,True,10,0.12654,0.08052438448846853,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E2,30,1.5,1188,253,-0.018980237154150204,-0.5794180090652964,0.5628247599506417,0.6931529633697441,-10.411581852684588,True,10,0.12654,0.08052438448846853,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,5,1.5,1188,464,-0.05773340517241379,-1.826969485606363,0.06834797373553186,0.1610738899631681,,True,28,-0.0021000000000000124,0.10703852581056787,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,15,1.0,1188,317,-0.05829936908517351,-1.907775377223275,0.05732649669767394,0.1423141842721356,,True,19,-0.06151578947368421,0.08476252429833053,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,5,1.0,1188,464,-0.05985301724137931,-2.0595975703861655,0.039995538453718664,0.10776245458627239,,True,28,-0.05607142857142859,0.10703852581056787,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,30,1.5,1188,247,-0.06440526315789474,-2.096115356697675,0.037093923518910145,0.10140613532289378,,True,10,0.09530999999999999,0.07699379129147513,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,5,2.0,1188,464,-0.06619590517241379,-2.0561268931269763,0.04033031024933984,0.1084537931049663,,True,28,0.03928571428571427,0.10703852581056787,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,30,1.0,1188,247,-0.06898542510121458,-2.344872644017917,0.01982931724643806,0.0630560187535617,,True,10,0.09530999999999999,0.07699379129147513,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,30,2.0,1188,247,-0.07020688259109312,-2.2489649731679764,0.025400074815356916,0.07651994566752279,,True,10,0.09530999999999999,0.07699379129147513,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,15,1.5,1188,317,-0.07029369085173502,-2.2198418845494534,0.027138929234780684,0.08063069458167944,,True,19,-0.11287894736842106,0.08476252429833053,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_CLOSE,E1,15,2.0,1188,317,-0.07996782334384858,-2.521342826652149,0.012182356334368498,0.042897350266434126,,True,19,-0.11287894736842106,0.08476252429833053,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,30,1.0,1188,252,-0.14433174603174603,-4.242494143253097,3.111739125702203e-05,0.0003071534843472129,,True,15,0.16850666666666667,0.15103167561472966,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,15,2.0,1188,321,-0.14876604361370718,-4.072624040714604,5.865545761235554e-05,0.0005286353794854135,,True,13,0.07676153846153846,0.15607757678869372,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,15,1.5,1188,321,-0.15343115264797508,-4.411442673183996,1.4047505112675129e-05,0.0001594614051303644,,True,13,0.006984615384615401,0.15607757678869372,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,15,1.0,1188,321,-0.1534417445482866,-4.813873836034679,2.286357919933238e-06,3.443926545130206e-05,,True,13,-0.07724615384615384,0.15607757678869372,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,30,1.5,1188,252,-0.15474444444444443,-4.345541950434981,2.0191940336229158e-05,0.00021710535516258374,,True,15,0.16288,0.15103167561472966,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,30,1.0,1188,248,-0.15927782258064516,-4.732647084692261,3.733780303358176e-06,5.279139430570775e-05,,True,14,0.13064285714285714,0.14849265763625574,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,30,2.0,1188,252,-0.16043611111111108,-4.441864828799587,1.3380085585822494e-05,0.00015357391306498216,,True,15,0.22256,0.15103167561472966,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,15,2.0,1188,318,-0.1631864779874214,-4.577126392656112,6.777369033866307e-06,8.759071739368815e-05,,True,13,0.04258461538461541,0.1516481537730557,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,15,1.5,1188,318,-0.16447578616352201,-4.880099968424558,1.6825109253048155e-06,2.658284987608733e-05,,True,13,-0.026199999999999984,0.1516481537730557,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,5,1.0,1188,466,-0.1681469957081545,-5.436329522477577,8.798280892088589e-08,2.0232914990988063e-06,,True,24,-0.3993583333333333,0.18195325479745084,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,30,1.5,1188,248,-0.17105564516129035,-4.969211189024987,1.256894785156152e-06,2.0562162282731782e-05,,True,14,0.14469285714285715,0.14849265763625574,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,15,1.0,1188,318,-0.17390471698113205,-5.5997083883463645,4.657486575205539e-08,1.140025691249174e-06,,True,13,-0.09997692307692306,0.1516481537730557,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,30,2.0,1188,248,-0.18205766129032258,-5.1575053716896,5.135897892557356e-07,9.482334909058753e-06,,True,14,0.20850000000000005,0.14849265763625574,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,5,2.0,1188,466,-0.18476609442060085,-5.041239660806052,6.638066970747557e-07,1.1915330212491864e-05,,True,24,-0.34515416666666665,0.18195325479745084,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E2,5,1.5,1188,466,-0.1916244635193133,-5.599658034827092,3.678869782355074e-08,9.286272083429096e-07,,True,24,-0.3822083333333333,0.18195325479745084,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,5,1.0,1188,465,-0.20955956989247312,-7.022758936042037,7.781221250133982e-12,4.5711137925787085e-10,,True,24,-0.47376666666666667,0.1736820775265087,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,5,1.5,1188,465,-0.21828451612903224,-6.661789624637136,7.678184192777835e-11,3.6752908336096568e-09,,True,24,-0.40867499999999995,0.1736820775265087,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_CLOSE,E1,5,2.0,1188,465,-0.22683569892473118,-6.589579375744484,1.2000894133179844e-10,5.4230613908117585e-09,,True,24,-0.3782541666666666,0.1736820775265087,UNSUPPORTED_NULL_OR_NEGATIVE
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E2,15,2.0,1188,571,0.1084189141856392,2.04854359645339,0.04096422242108321,0.10988410348071388,2.692566895194243,False,31,-0.07859677419354838,0.08766368898244042,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_OPEN,E2,5,2.0,1188,572,0.10701486013986014,1.9175160395293283,0.05567098992123559,0.13911289128809914,0.63829834518862,True,33,-0.07746060606060604,0.06984798903169216,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E2,30,2.0,1188,569,0.09557996485061512,1.9518702335355722,0.051444634262451036,0.13093155833161033,1.5061874940934938,False,26,-0.00815,0.07011630520959862,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E2,15,1.5,1188,571,0.08933134851138354,1.9343381483082158,0.05356613275896883,0.1346865174663255,1.7706828484870776,False,31,-0.20983548387096776,0.08766368898244042,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_OPEN,E2,5,1.5,1188,572,0.07908426573426573,1.6506215973554772,0.09936574706511538,0.20972813115828978,2.241945640733781,True,33,-0.03419696969696972,0.06984798903169216,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E2,30,1.5,1188,569,0.06345395430579964,1.4451040989152049,0.14898010001315384,0.2787230475636943,2.358679407431672,False,26,-0.07545000000000002,0.07011630520959862,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_OPEN,E2,5,1.0,1188,572,0.06291416083916083,1.6437116952404933,0.10078622490725929,0.2120182594892844,2.8524725954804624,False,33,0.15711818181818185,0.06984798903169216,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_OPEN,E2,15,2.0,1188,571,0.05849947460595448,1.1157311360072206,0.2650073861163279,0.4138418871637774,2.3528190901302923,True,20,0.11296999999999999,0.047804378821590575,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_OPEN,E2,15,1.5,1188,571,0.05634605954465848,1.207631596861321,0.22768984178270343,0.3719241045500075,1.8988230926816931,False,20,0.162105,0.047804378821590575,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E1,15,2.0,1188,571,0.04839071803852889,0.931003619980082,0.35224583080495,0.5036982869355138,7.141808738994371,False,31,-0.07411290322580646,0.08086615584228732,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E2,30,1.0,1188,569,0.04644762741652021,1.2664480327786543,0.20587183140575527,0.34862258242767047,0.8957002644727204,False,26,-0.00899230769230768,0.07011630520959862,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_HIGH_TERCILE,MES,NYSE_OPEN,E2,15,1.0,1188,571,0.03976042031523643,1.032063073218562,0.3024802687917933,0.4545645341703647,1.0288119857576625,False,20,0.239955,0.047804378821590575,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E1,30,2.0,1188,569,0.0366152899824253,0.7760112457460411,0.43806533877881937,0.5869330746814703,2.162905832817844,False,26,-0.0402576923076923,0.06638589000725743,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E1,15,1.5,1188,571,0.028451838879159367,0.620614754826541,0.5351011900306376,0.6731212555923652,17.93173078781299,False,31,-0.1331774193548387,0.08086615584228732,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E2,15,1.0,1188,571,0.024851313485113838,0.6650349729572821,0.506297104071034,0.6465794242108739,0.4284784664345518,False,31,-0.19741290322580643,0.08766368898244042,UNSUPPORTED_BH_FAIL
session_participation,ORB-window participation/liquidity,conditioner,orb_volume_ratio_LOW_TERCILE,MES,NYSE_OPEN,E1,30,1.5,1188,569,0.021123901581722327,0.48874293407634245,0.6252123509044196,0.7467472466223867,7.45385606601281,False,26,-0.10736153846153844,0.06638589000725743,UNSUPPORTED_BH_FAIL
