batch_id,batch_index,total_batches,item_count,ready_count,blocked_count,first_rank,last_rank,manifest_path,command_path
batch_001,1,4,25,25,0,163,187,batches/batch_001.csv,batches/batch_001_commands.ps1
batch_002,2,4,25,25,0,188,212,batches/batch_002.csv,batches/batch_002_commands.ps1
batch_003,3,4,25,25,0,213,237,batches/batch_003.csv,batches/batch_003_commands.ps1
batch_004,4,4,18,18,0,238,255,batches/batch_004.csv,batches/batch_004_commands.ps1
