batch_id,batch_index,total_batches,item_count,ready_count,blocked_count,first_rank,last_rank,manifest_path,command_path
batch_001,1,6,25,25,0,155,179,batches/batch_001.csv,batches/batch_001_commands.ps1
batch_002,2,6,25,25,0,180,204,batches/batch_002.csv,batches/batch_002_commands.ps1
batch_003,3,6,25,25,0,205,229,batches/batch_003.csv,batches/batch_003_commands.ps1
batch_004,4,6,25,25,0,230,254,batches/batch_004.csv,batches/batch_004_commands.ps1
batch_005,5,6,25,25,0,255,279,batches/batch_005.csv,batches/batch_005_commands.ps1
batch_006,6,6,18,18,0,280,297,batches/batch_006.csv,batches/batch_006_commands.ps1
