sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1001,617,0.6163836163836164,0.07935251215559157,0.048911588411588415,0.15324054725920785,3.80641622856645,0.00014099501944479095,379,0.10172744063324538,3.9023405956624884,238,0.0437218487394958,1.2654624608571863,2025-12-31,2026-01-02,2026-01-01,True
OOS,64,34,0.53125,0.03929999999999999,0.020878125000000004,0.05969900893365757,0.34810204926209715,0.7277635453786072,18,0.026400000000000017,0.168517766337743,16,0.053812499999999985,0.32005610465759043,2025-12-31,2026-01-02,2026-01-01,True
