sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1494,1473,0.9859437751004017,0.06328703326544467,0.06239745649263723,0.06317048504036592,2.4244631355181077,0.015331039766657876,778,0.08404640102827765,2.3289076687281924,695,0.040048489208633076,1.0592806725474082,2025-12-31,2026-01-02,2026-01-01,True
OOS,84,84,1.0,0.07092023809523809,0.07092023809523809,0.06839398914823082,0.626841264703512,0.5307632914395635,43,0.05712325581395352,0.36392207797346793,41,0.08539024390243902,0.5170399759797395,2025-12-31,2026-01-02,2026-01-01,True
