sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1550,1546,0.9974193548387097,0.06506817593790426,0.06490025806451613,0.07135921888763563,2.8057878633125317,0.005019372523273848,777,0.07931531531531531,2.4341237439363854,769,0.050672821846553945,1.5344341797605399,2025-12-31,2026-01-02,2026-01-01,True
OOS,86,86,1.0,-0.10508837209302321,-0.10508837209302321,-0.10883897402407712,-1.009331122540458,0.3128158589485396,47,-0.017882978723404257,-0.1261175477536608,39,-0.21018205128205125,-1.367975410732051,2025-12-31,2026-01-02,2026-01-01,True
