sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1547,1441,0.9314802844214609,0.09315593337959747,0.08677291531997414,0.06980974893775091,2.6500133789038434,0.00804885834564341,700,0.07212599999999998,1.432875432977344,741,0.1130222672064777,2.3002451705565496,2025-12-31,2026-01-02,2026-01-01,True
OOS,87,87,1.0,0.19461724137931039,0.19461724137931039,0.13924719422029344,1.298811362571755,0.19400867423797233,42,0.40735,1.8525323625406551,45,-0.0039333333333333295,-0.01944008179775668,2025-12-31,2026-01-02,2026-01-01,True
