sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1551,339,0.218568665377176,0.17254218289085546,0.03771231463571889,0.2231280786981986,4.108223617538763,3.987139663227438e-05,161,0.1874993788819876,3.1015241238648024,178,0.15901348314606742,2.717164169805126,2025-12-31,2026-01-02,2026-01-01,True
OOS,88,15,0.17045454545454544,0.21874666666666667,0.03728636363636363,0.2659351804569785,1.029962525080542,0.3030275976749968,9,0.32430000000000003,1.1975725119016891,6,0.06041666666666665,0.16667408165039924,2025-12-31,2026-01-02,2026-01-01,True
