sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1547,1544,0.9980607627666451,0.08583238341968913,0.08566593406593405,0.09188295622523987,3.6104273269795017,0.0003056929467396272,841,0.04933816884661117,1.5294392999100705,703,0.12949046941678521,3.6865827851432824,2025-12-31,2026-01-02,2026-01-01,True
OOS,85,85,1.0,0.2055282352941176,0.2055282352941176,0.22118009404888478,2.0391797101519153,0.04143209513279973,46,0.14204130434782608,1.036391665660897,39,0.28041025641025646,1.8721911863634733,2025-12-31,2026-01-02,2026-01-01,True
