sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1482,405,0.2732793522267207,0.11944296296296297,0.03264129554655871,0.15172999587200592,3.0535072649601096,0.002261832451636755,211,0.10458530805687204,1.9361779358431586,194,0.13560257731958764,2.385627212253237,2025-12-31,2026-01-02,2026-01-01,True
OOS,80,68,0.85,0.007707352941176464,0.006551249999999986,0.009527569595334956,0.07856635159397868,0.9373775523157961,34,-0.13539117647058824,-1.0287836614769972,34,0.15080588235294118,1.0528325317420595,2025-12-31,2026-01-02,2026-01-01,True
