sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1540,409,0.2655844155844156,0.12695916870415647,0.03371837662337662,0.1353224869812186,2.7367279317568034,0.0062053590152685596,226,0.1488212389380531,2.386637238255592,183,0.09996010928961749,1.4369771049975555,2025-12-31,2026-01-02,2026-01-01,True
OOS,87,19,0.21839080459770116,-0.27972631578947366,-0.06108965517241379,-0.28869470092082594,-1.258391026849579,0.2082503754563666,8,-0.2661875,-0.7433983955071489,11,-0.2895727272727273,-0.9743113130971353,2025-12-31,2026-01-02,2026-01-01,True
