sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1539,695,0.45159194282001297,0.09412489208633094,0.04250604288499025,0.11606288629120372,3.059748769768557,0.00221522728725267,364,0.10441593406593408,2.4925511928842616,331,0.08280785498489429,1.8266337721040335,2025-12-31,2026-01-02,2026-01-01,True
OOS,85,52,0.611764705882353,0.12526538461538464,0.0766329411764706,0.15533366256069905,1.1201269703364427,0.2626596590101067,27,0.02770370370370369,0.17371696492958008,25,0.23063199999999998,1.4695419233276268,2025-12-31,2026-01-02,2026-01-01,True
