strategy_id,instrument,orb_label,orb_minutes,rr_target,entry_model,confirm_bars,filter_type,filter_family,sample_size_stored,sharpe_ratio_stored,expectancy_r_stored,last_trade_day,years_tested,c8_oos_status,promotion_provenance,family_status,json_verdict,hard_issues_json,n_is_mode_a,mode_a_expr,mode_a_std,stored_minus_mode_a,scratch_drop_count,scratch_drop_rate,n_oos,oos_expr,chordia_t,chordia_passes_strict,oos_cohen_d,oos_power,oos_power_tier,chordia_log_verdict,chordia_log_age_days,allocator_status,blockers,queue_tier
MNQ_COMEX_SETTLE_E2_RR1.0_CB1_ATR_P70,MNQ,COMEX_SETTLE,5,1.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,575,0.1911,0.1724,2026-04-14 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,602,0.17613671096345515,0.8942294420743995,-0.003736710963455153,0,0.0,47,0.16099148936170216,4.582417020525304,True,0.1969703777084994,0.26234270745913046,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,AUDIT_GAP_ONLY
MNQ_COMEX_SETTLE_E2_RR1.0_CB1_ATR_P50,MNQ,COMEX_SETTLE,5,1.0,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,833,0.1597,0.1444,2026-05-12 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,886,0.1362714446952596,0.898938334384223,0.008128555304740409,0,0.0,59,0.14631186440677968,4.609219778877983,True,0.15159153802091016,0.20854735078979636,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,AUDIT_GAP_ONLY
MNQ_US_DATA_1000_E2_RR1.5_CB1_VWAP_MID_ALIGNED_O15_S075,MNQ,US_DATA_1000,15,1.5,E2,1,VWAP_MID_ALIGNED,VWAP_MID_ALIGNED,731,0.1547,0.1663,2026-04-23 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,WHITELISTED,CONTROLLED_LIVE_PILOT_CANDIDATE,,889,0.21125725534308212,1.1356229771512638,-0.04495725534308212,0,0.0,47,0.27086595744680847,4.182625705223933,True,0.18602763381296297,0.23915745959925197,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,AUDIT_GAP_ONLY
MNQ_TOKYO_OPEN_E2_RR1.0_CB1_ATR_VEL_GE105_S075,MNQ,TOKYO_OPEN,5,1.0,E2,1,ATR_VEL_GE105,ATR_VEL,339,0.2231,0.1725,2026-02-11 00:00:00,6.0,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,VALIDATOR_NATIVE,UNKNOWN,,,364,0.1839159340659341,0.8608900198962562,-0.011415934065934108,0,0.0,13,0.14203846153846153,4.107706633877351,True,0.2136346453268181,0.10949351910820848,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,AUDIT_GAP_ONLY
MNQ_COMEX_SETTLE_E2_RR1.0_CB1_PD_CLEAR_LONG_O15,MNQ,COMEX_SETTLE,15,1.0,E2,1,PD_CLEAR_LONG,PD_GEOMETRY,293,0.226,0.2059,2026-04-08 00:00:00,6.0,INSUFFICIENT_N_PATHWAY_A_PASS_THROUGH,VALIDATOR_NATIVE,UNKNOWN,,,345,0.15388666666666664,0.8983957546174897,0.052013333333333356,0,0.0,17,-0.13113529411764707,3.8684968657089542,True,0.1712905096398046,0.10195276422860053,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,AUDIT_GAP_ONLY
MNQ_US_DATA_1000_E2_RR1.0_CB1_VWAP_MID_ALIGNED_O15_S075,MNQ,US_DATA_1000,15,1.0,E2,1,VWAP_MID_ALIGNED,VWAP_MID_ALIGNED,765,0.1454,0.1231,2026-04-23 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,889,0.14489167604049494,0.91443394970691,-0.021791676040494937,0,0.0,47,0.2857,4.021565292271157,True,0.1584495808439034,0.18630336907613626,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,AUDIT_GAP_ONLY
MNQ_US_DATA_1000_E1_RR1.0_CB3_VWAP_MID_ALIGNED_O15_S075,MNQ,US_DATA_1000,15,1.0,E1,3,VWAP_MID_ALIGNED,VWAP_MID_ALIGNED,699,0.1479,0.1259,2026-04-23 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,850,0.11760411764705883,0.9041892855055694,0.00829588235294118,39,0.043869516310461196,47,0.15374255319148938,3.9102701428417963,True,0.1300658164526928,0.14086925247475449,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,AUDIT_GAP_ONLY
MNQ_SINGAPORE_OPEN_E2_RR4.0_CB1_DIR_LONG_O30_S075,MNQ,SINGAPORE_OPEN,30,4.0,E2,1,DIR_LONG,DIRECTION_CONDITIONAL,810,0.0957,0.1713,2026-04-16 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,WHITELISTED,CONTROLLED_LIVE_PILOT_CANDIDATE,,909,0.2643772277227723,2.0414400949516023,-0.09307722772277227,0,0.0,40,0.1517025,2.723669748703025,False,0.1295052587516853,0.1257345511638305,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR4.0_CB1_DIR_LONG_O30,MNQ,SINGAPORE_OPEN,30,4.0,E2,1,DIR_LONG,DIRECTION_CONDITIONAL,804,0.1207,0.2492,2026-04-16 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,ROBUST,CONTROLLED_LIVE_PILOT_CANDIDATE,,909,0.2643772277227723,2.0414400949516023,-0.015177227722772274,0,0.0,40,0.1517025,3.4224356765321393,False,0.1295052587516853,0.1257345511638305,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR2.0_CB1_ATR_P70_S075,MNQ,CME_PRECLOSE,5,2.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,445,0.139,0.1714,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,WHITELISTED,BLOCKED_OOS_UNDERPOWERED,c8_not_passed,594,0.22540101010101013,1.221579104547376,-0.05400101010101013,0,0.0,47,-0.21843617021276604,2.9322082122523296,False,0.18451609827144722,0.23604973549562966,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR2.0_CB1_ATR_P70,MNQ,CME_PRECLOSE,5,2.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,411,0.1455,0.2027,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,594,0.22540101010101013,1.221579104547376,-0.02270101010101014,0,0.0,47,-0.21843617021276604,2.949741132709784,False,0.18451609827144722,0.23604973549562966,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR3.0_CB1_DIR_LONG_O30_S075,MNQ,SINGAPORE_OPEN,30,3.0,E2,1,DIR_LONG,DIRECTION_CONDITIONAL,814,0.1041,0.1592,2026-04-16 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,909,0.2128345434543454,1.7303551264047041,-0.0536345434543454,0,0.0,40,-0.05852500000000003,2.9700443330024555,False,0.12300049868755474,0.11813987806519827,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR3.0_CB1_DIR_LONG_O30,MNQ,SINGAPORE_OPEN,30,3.0,E2,1,DIR_LONG,DIRECTION_CONDITIONAL,811,0.1194,0.2086,2026-04-16 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,ROBUST,BLOCKED_OOS_UNDERPOWERED,c8_not_passed,909,0.2128345434543454,1.7303551264047041,-0.004234543454345402,0,0.0,40,-0.05852500000000003,3.4002805707764767,False,0.12300049868755474,0.11813987806519827,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR3.0_CB1_ATR_P70_O30_S075,MNQ,SINGAPORE_OPEN,30,3.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,586,0.1217,0.1903,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,WHITELISTED,BLOCKED_OOS_UNDERPOWERED,c8_not_passed,614,0.20359006514657982,1.7522567346499942,-0.013290065146579821,0,0.0,49,-0.13011224489795917,2.946045067543944,False,0.11618734921697765,0.12536466511261168,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR2.5_CB1_DIR_LONG_O30_S075,MNQ,SINGAPORE_OPEN,30,2.5,E2,1,DIR_LONG,DIRECTION_CONDITIONAL,815,0.0966,0.1325,2026-04-16 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,909,0.1957017601760176,1.560469888531823,-0.06320176017601759,0,0.0,40,-0.07354500000000001,2.7577565882434225,False,0.12541207082191425,0.12090666082316112,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR2.5_CB1_DIR_LONG_O30,MNQ,SINGAPORE_OPEN,30,2.5,E2,1,DIR_LONG,DIRECTION_CONDITIONAL,812,0.1199,0.1886,2026-04-16 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,ROBUST,BLOCKED_OOS_UNDERPOWERED,c8_not_passed,909,0.1957017601760176,1.560469888531823,-0.007101760176017602,0,0.0,40,-0.07354500000000001,3.416624082336247,False,0.12541207082191425,0.12090666082316112,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ATR_P70_S075,MNQ,COMEX_SETTLE,5,1.5,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,572,0.1126,0.1157,2026-04-14 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,602,0.18328571428571427,1.1535144415006922,-0.06758571428571428,0,0.0,47,0.1360787234042553,2.693000319346435,False,0.15889329833379837,0.18708733805658181,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,BLOCKED_ON_GAP
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ATR_P70,MNQ,COMEX_SETTLE,5,1.5,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,566,0.1517,0.1771,2026-04-14 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,602,0.18328571428571427,1.1535144415006922,-0.006185714285714267,0,0.0,47,0.1360787234042553,3.6090574586725546,False,0.15889329833379837,0.18708733805658181,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,BLOCKED_ON_GAP
MNQ_COMEX_SETTLE_E2_RR1.0_CB1_ATR_P70_S075,MNQ,COMEX_SETTLE,5,1.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,576,0.1392,0.1123,2026-04-14 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,602,0.17613671096345515,0.8942294420743995,-0.06383671096345515,0,0.0,47,0.16099148936170216,3.3407999999999998,False,0.1969703777084994,0.26234270745913046,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ATR_P70_S075,MNQ,CME_PRECLOSE,5,1.5,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,485,0.1636,0.1706,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,WHITELISTED,BLOCKED_OOS_UNDERPOWERED,c8_not_passed,594,0.17017626262626265,1.0726825935796702,0.000423737373737354,0,0.0,47,-0.18713404255319147,3.602916263251201,False,0.15864549648220178,0.1866492416556739,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_DIR_LONG_O30,MNQ,SINGAPORE_OPEN,30,2.0,E2,1,DIR_LONG,DIRECTION_CONDITIONAL,815,0.1104,0.1522,2026-04-16 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,909,0.1594095709570957,1.3693429637714294,-0.007209570957095707,0,0.0,40,-0.05966499999999999,3.1517218151353394,False,0.1164131814852662,0.1108750820619169,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_ATR_P70_O30_S075,MNQ,SINGAPORE_OPEN,30,2.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,588,0.1254,0.1547,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,614,0.1585167752442997,1.3911573025315913,-0.003816775244299686,0,0.0,49,-0.10981020408163267,3.0407883977679213,False,0.11394597502082263,0.12241270206735928,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR2.5_CB1_ATR_P50_O15,MNQ,SINGAPORE_OPEN,15,2.5,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,863,0.098,0.1518,2026-04-23 00:00:00,6.0,FAILED_RATIO,VALIDATOR_NATIVE,UNKNOWN,,,914,0.1573086433260394,1.547107968480386,-0.0055086433260393974,0,0.0,60,0.007490000000000019,2.878932441027403,False,0.10167916301313636,0.1211057828843064,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR3.0_CB1_ATR_P50_O30_S075,MNQ,SINGAPORE_OPEN,30,3.0,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,853,0.0949,0.1457,2026-04-23 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,907,0.15480562293274533,1.7278152339508246,-0.009105622932745333,0,0.0,60,-0.04569,2.7716649382636422,False,0.08959616739734756,0.10487884089980523,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR1.0_CB1_ATR_P70_S075,MNQ,CME_PRECLOSE,5,1.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,534,0.2044,0.1658,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,594,0.14754141414141414,0.8763941733901067,0.018258585858585863,0,0.0,47,-0.022268085106382965,4.723365139389501,True,0.16835051923119013,0.204322825775994,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR1.0_CB1_ATR_P70,MNQ,CME_PRECLOSE,5,1.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,512,0.2118,0.192,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,594,0.14754141414141414,0.8763941733901067,0.044458585858585864,0,0.0,47,-0.022268085106382965,4.792486920169945,True,0.16835051923119013,0.204322825775994,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR1.5_CB1_ATR_P70_O30,MNQ,SINGAPORE_OPEN,30,1.5,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,588,0.1232,0.1459,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,614,0.14621824104234532,1.180183377306802,-0.0003182410423453186,0,0.0,49,-0.06041836734693878,2.9874412328947995,False,0.12389450983119062,0.13598538523546652,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR1.5_CB1_ATR_P70_O30_S075,MNQ,SINGAPORE_OPEN,30,1.5,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,588,0.1483,0.1553,2026-04-14 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,614,0.14621824104234532,1.180183377306802,0.009081758957654673,0,0.0,49,-0.06041836734693878,3.596083886674503,False,0.12389450983119062,0.13598538523546652,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ATR_P50_S075,MNQ,COMEX_SETTLE,5,1.5,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,829,0.0853,0.0868,2026-05-12 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,886,0.1386884875846501,1.1482335445441694,-0.0518884875846501,0,0.0,59,0.10473050847457628,2.4559883163402874,False,0.12078421523533112,0.1494710029612383,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,BLOCKED_ON_GAP
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ATR_P50,MNQ,COMEX_SETTLE,5,1.5,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,821,0.1289,0.1499,2026-05-12 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,WHITELISTED,CONTROLLED_LIVE_PILOT_CANDIDATE,,886,0.1386884875846501,1.1482335445441694,0.0112115124153499,0,0.0,59,0.10473050847457628,3.6933842759723765,False,0.12078421523533112,0.1494710029612383,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,BLOCKED_ON_GAP
MNQ_COMEX_SETTLE_E2_RR1.0_CB1_ATR_P50_S075,MNQ,COMEX_SETTLE,5,1.0,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,834,0.1036,0.0833,2026-05-12 00:00:00,6.0,PASSED,VALIDATOR_NATIVE,UNKNOWN,,,886,0.1362714446952596,0.898938334384223,-0.05297144469525959,0,0.0,59,0.14631186440677968,2.9918704250017245,False,0.15159153802091016,0.20854735078979636,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_ATR_P50_O30_S075,MNQ,SINGAPORE_OPEN,30,2.0,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,855,0.1074,0.1312,2026-04-23 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,907,0.13586824696802643,1.3814781272763421,-0.004668246968026424,0,0.0,60,-0.031335000000000016,3.140417137897448,False,0.09834990817834947,0.11641542866673378,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_ATR_P50_O30,MNQ,SINGAPORE_OPEN,30,2.0,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,854,0.0967,0.1341,2026-04-23 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,907,0.13586824696802643,1.3814781272763421,-0.0017682469680264379,0,0.0,60,-0.031335000000000016,2.825891020545555,False,0.09834990817834947,0.11641542866673378,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ATR_P70_O15,MNQ,CME_PRECLOSE,15,1.5,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,69,0.3669,0.4398,2026-04-10 00:00:00,6.0,FAILED_RATIO,VALIDATOR_NATIVE,PURGED,BLOCKED_REPLAY_MISMATCH,"replay_mismatch,family_purged,c8_not_passed,sample_size_below_deploy_threshold",423,0.12887565011820334,0.6205102185883025,0.3109243498817967,1,0.0023584905660377358,37,0.09528108108108105,3.0477002953046415,False,0.2076930343087711,0.2333532457867176,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|sample_size_below_deploy_threshold|family_purged|c8_not_passed|replay_mismatch,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR1.0_CB1_ATR_P70_O30,MNQ,SINGAPORE_OPEN,30,1.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,588,0.1428,0.1327,2026-04-14 00:00:00,6.0,FAILED_RATIO,VALIDATOR_NATIVE,UNKNOWN,,,614,0.12778306188925082,0.9277787211958588,0.004916938110749197,0,0.0,49,0.028385714285714292,3.4627159744916995,False,0.13773010629576096,0.15687824698486919,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR1.0_CB1_ATR_P70_O30_S075,MNQ,SINGAPORE_OPEN,30,1.0,E2,1,ATR_P70,INTRA_ASSET_PERCENTILE,588,0.1753,0.1437,2026-04-14 00:00:00,6.0,FAILED_RATIO,VALIDATOR_NATIVE,UNKNOWN,,,614,0.12778306188925082,0.9277787211958588,0.01591693811074918,0,0.0,49,0.028385714285714292,4.250799091935539,True,0.13773010629576096,0.15687824698486919,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ATR_P30_S075,MNQ,CME_PRECLOSE,5,1.5,E2,1,ATR_P30,INTRA_ASSET_PERCENTILE,876,0.1207,0.1239,2026-05-12 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,1116,0.12631738351254482,1.0536990694213106,-0.002417383512544821,0,0.0,75,-0.18603866666666666,3.5723937688894263,False,0.119879942175443,0.1762595340662678,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ATR_P30,MNQ,CME_PRECLOSE,5,1.5,E2,1,ATR_P30,INTRA_ASSET_PERCENTILE,819,0.1252,0.1457,2026-05-12 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,1116,0.12631738351254482,1.0536990694213106,0.01938261648745518,0,0.0,75,-0.18603866666666666,3.582995640522048,False,0.119879942175443,0.1762595340662678,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR1.5_CB1_DIR_LONG_O30,MNQ,SINGAPORE_OPEN,30,1.5,E2,1,DIR_LONG,DIRECTION_CONDITIONAL,817,0.1102,0.1285,2026-04-16 00:00:00,6.0,FAILED_RATIO,VALIDATOR_NATIVE,UNKNOWN,,,909,0.126287898789879,1.1584806092516136,0.002212101210120998,0,0.0,40,0.02555750000000001,3.1498699465216022,False,0.10901166388228273,0.10322185877297715,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ATR_P50_S075,MNQ,CME_PRECLOSE,5,1.5,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,692,0.1368,0.1414,2026-05-12 00:00:00,6.0,NEGATIVE_OOS_EXPR,VALIDATOR_NATIVE,UNKNOWN,,,875,0.1251273142857143,1.061720352788524,0.016272685714285695,0,0.0,59,-0.10145932203389829,3.598646145427472,False,0.11785336313566692,0.14457461551709153,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR1.5_CB1_ATR_P50_O30,MNQ,SINGAPORE_OPEN,30,1.5,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,856,0.1062,0.1251,2026-04-23 00:00:00,6.0,FAILED_RATIO,VALIDATOR_NATIVE,UNKNOWN,,,907,0.12469581036383681,1.1745370667990245,0.00040418963616317694,0,0.0,60,0.04754666666666666,3.1071441292608233,False,0.10616592178199308,0.12769176145428524,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
MNQ_SINGAPORE_OPEN_E2_RR1.5_CB1_ATR_P50_O30_S075,MNQ,SINGAPORE_OPEN,30,1.5,E2,1,ATR_P50,INTRA_ASSET_PERCENTILE,856,0.1246,0.1295,2026-04-23 00:00:00,6.0,FAILED_RATIO,VALIDATOR_NATIVE,UNKNOWN,,,907,0.12469581036383681,1.1745370667990245,0.004804189636163192,0,0.0,60,0.04754666666666666,3.645481718511286,False,0.10616592178199308,0.12769176145428524,STATISTICALLY_USELESS,,nan,NOT_IN_LANE_ALLOC,NO_CHORDIA_AUDIT_LOG_ENTRY|c8_not_passed,BLOCKED_ON_GAP
