sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1494,1393,0.9323962516733602,0.10310150753768846,0.0961314591700134,0.07668642136720584,2.862160802679916,0.004207633711030376,731,0.158109439124487,3.157366030176398,662,0.04236012084592144,0.8180486100829535,2025-12-31,2026-01-02,2026-01-01,True
OOS,84,82,0.9761904761904762,0.14306097560975609,0.13965476190476192,0.10381633519841717,0.9400968988516393,0.34716785939306355,41,0.025868292682926827,0.12570773660183596,41,0.2602536585365854,1.1551843675199722,2025-12-31,2026-01-02,2026-01-01,True
