candidate_id,family,role,trigger_rule,parent_population,lane_id,selectable,n_is,date_start_is,date_end_is,parent_ev_is,modified_ev_is,delta_ev_is,parent_max_dd_is,modified_max_dd_is,delta_max_dd_is,parent_tail5_is,modified_tail5_is,delta_tail5_is,t_delta_is,p_delta_is,delta_sharpe_is,policy_sharpe_is,bh_k_declared,bh_q_family,bh_q_lane,bh_q_global,dsr,sr0,wfe_delta_proxy,era_stable,era_detail,year_outlier_share,year_outlier,action_count_total,action_count_is,action_rate_is,fire_rate_guard,n_2026,parent_ev_2026,modified_ev_2026,delta_ev_2026,verdict
same_dir_reentry__CME_PRECLOSE__rr1__wait5,same_direction_reentry_after_stop,execution,"After parent E2 full stop, wait 5 bars, then re-enter original direction on fresh ORB boundary touch; max one re-entry.",MNQ CME_PRECLOSE O5 E2 CB1 RR1,CME_PRECLOSE_rr1,True,1643,2019-05-06,2025-12-31,0.07603956177723675,0.08884430919050518,0.012804747413268414,31.66929999999999,41.29629999999995,9.626999999999963,-1.0,-2.0,-1.0,1.4734868585499503,0.140811474488912,0.036351930985550285,0.09702010619079549,114,0.2534606540800416,0.18774863265188266,0.17260761388963405,6.789013795582832e-14,0.2190404789107936,10.737723372642654,False,launch_2019:-0.0648/N=164; covid_2020_2022:+0.0191/N=741; transition_2023:-0.0137/N=245; recent_2024_2025:+0.0423/N=493,0.8315017444458176,2025:+17.49R,336,311,0.18928788800973828,True,83,-0.060809638554216894,-0.08938192771084337,-0.028572289156626508,KILL
same_dir_reentry__CME_PRECLOSE__rr1.5__wait0,same_direction_reentry_after_stop,execution,"After parent E2 full stop, wait 0 bars, then re-enter original direction on fresh ORB boundary touch; max one re-entry.",MNQ CME_PRECLOSE O5 E2 CB1 RR1.5,CME_PRECLOSE_rr1.5,True,1643,2019-05-06,2025-12-31,0.09823438831405965,0.06098612294583081,-0.037248265368228846,23.755100000000002,49.395800000000044,25.64070000000004,-1.0,-2.0,-1.0,-3.135264891408501,0.0017474006154785788,-0.07734913432893507,0.05152852355661205,114,0.034622992910153826,0.002621100923217868,0.0030646718486855074,0.0,0.2190404789107936,,False,launch_2019:-0.1590/N=164; covid_2020_2022:-0.0142/N=741; transition_2023:-0.0274/N=245; recent_2024_2025:-0.0362/N=493,0.4262086410049854,2019:-26.08R,422,392,0.23858794887401097,True,83,-0.14941445783132531,-0.18814698795180723,-0.03873253012048193,KILL
same_dir_reentry__CME_PRECLOSE__rr1.5__wait2,same_direction_reentry_after_stop,execution,"After parent E2 full stop, wait 2 bars, then re-enter original direction on fresh ORB boundary touch; max one re-entry.",MNQ CME_PRECLOSE O5 E2 CB1 RR1.5,CME_PRECLOSE_rr1.5,True,1643,2019-05-06,2025-12-31,0.09823438831405965,0.09163682288496652,-0.00659756542909312,23.755100000000002,37.31760000000002,13.562500000000018,-1.0,-2.0,-1.0,-0.5611045440585679,0.5748028326312539,-0.013842833780932748,0.07949934156312087,114,0.7054398400474479,0.5748028326312539,0.612406756261336,0.0,0.2190404789107936,,False,launch_2019:-0.0961/N=164; covid_2020_2022:+0.0127/N=741; transition_2023:-0.0230/N=245; recent_2024_2025:+0.0023/N=493,1.45405819295559,2019:-15.76R,410,380,0.23128423615337795,True,83,-0.14941445783132531,-0.21459036144578308,-0.06517590361445783,KILL
same_dir_reentry__CME_PRECLOSE__rr1.5__wait5,same_direction_reentry_after_stop,execution,"After parent E2 full stop, wait 5 bars, then re-enter original direction on fresh ORB boundary touch; max one re-entry.",MNQ CME_PRECLOSE O5 E2 CB1 RR1.5,CME_PRECLOSE_rr1.5,True,1643,2019-05-06,2025-12-31,0.09823438831405965,0.11947133292757152,0.02123694461351187,23.755100000000002,32.271200000000015,8.516100000000012,-1.0,-2.0,-1.0,1.8967824148591186,0.058032005351162035,0.0467949225603675,0.10701726419066514,114,0.1322488563320123,0.07737600713488271,0.07692614662828455,1.5201728764679956e-12,0.2190404789107936,2.516874498013816,False,launch_2019:-0.0592/N=164; covid_2020_2022:+0.0367/N=741; transition_2023:-0.0063/N=245; recent_2024_2025:+0.0385/N=493,0.6375590029891981,2025:+22.25R,383,355,0.21606816798539258,True,83,-0.14941445783132531,-0.1843024096385542,-0.03488795180722892,KILL
same_dir_reentry__CME_PRECLOSE__rr2__wait0,same_direction_reentry_after_stop,execution,"After parent E2 full stop, wait 0 bars, then re-enter original direction on fresh ORB boundary touch; max one re-entry.",MNQ CME_PRECLOSE O5 E2 CB1 RR2,CME_PRECLOSE_rr2,True,1643,2019-05-06,2025-12-31,0.11935873402312841,0.08924875228241022,-0.030109981740718203,26.8456,51.889600000000016,25.044000000000015,-1.0,-2.0,-1.0,-2.208202876862726,0.027367881239834732,-0.05447787885994657,0.06765791910297249,114,0.10076808720743123,0.0410518218597521,0.038517758781989625,0.0,0.2190404789107936,,False,launch_2019:-0.1660/N=164; covid_2020_2022:+0.0002/N=741; transition_2023:-0.0227/N=245; recent_2024_2025:-0.0341/N=493,0.550341919560467,2019:-27.23R,442,410,0.24954351795496044,True,83,-0.16247349397590363,-0.18756746987951808,-0.025093975903614466,KILL
same_dir_reentry__CME_PRECLOSE__rr2__wait2,same_direction_reentry_after_stop,execution,"After parent E2 full stop, wait 2 bars, then re-enter original direction on fresh ORB boundary touch; max one re-entry.",MNQ CME_PRECLOSE O5 E2 CB1 RR2,CME_PRECLOSE_rr2,True,1643,2019-05-06,2025-12-31,0.11935873402312841,0.12345362142422397,0.004094887401095555,26.8456,39.87410000000001,13.028500000000012,-1.0,-2.0,-1.0,0.299343505787227,0.7647158464591396,0.007385009510066878,0.09566236767923628,114,0.860305327266532,0.7647158464591396,0.7997945550123111,0.0,0.2190404789107936,-6.912577101382922,False,launch_2019:-0.0938/N=164; covid_2020_2022:+0.0233/N=741; transition_2023:+0.0032/N=245; recent_2024_2025:+0.0083/N=493,2.2855422940293404,2019:-15.38R,430,398,0.24223980523432745,True,83,-0.16247349397590363,-0.22055421686746984,-0.058080722891566273,KILL
same_dir_reentry__CME_PRECLOSE__rr2__wait5,same_direction_reentry_after_stop,execution,"After parent E2 full stop, wait 5 bars, then re-enter original direction on fresh ORB boundary touch; max one re-entry.",MNQ CME_PRECLOSE O5 E2 CB1 RR2,CME_PRECLOSE_rr2,True,1643,2019-05-06,2025-12-31,0.11935873402312841,0.15279926962872795,0.033440535605599515,26.8456,37.34240000000001,10.496800000000011,-1.0,-2.0,-1.0,2.5251279525540293,0.011659097545017835,0.06229663775302428,0.1215458193102277,114,0.05253600149606435,0.019987024362887715,0.016846987821522743,1.1095463436916475e-10,0.2190404789107936,2.2856870065831862,False,launch_2019:-0.0722/N=164; covid_2020_2022:+0.0505/N=741; transition_2023:+0.0093/N=245; recent_2024_2025:+0.0549/N=493,0.5378721142715697,2025:+29.55R,401,371,0.22580645161290322,True,83,-0.16247349397590363,-0.19026626506024094,-0.02779277108433736,KILL
control_shuffled_date_same_dir__NYSE_OPEN__rr1__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ NYSE_OPEN O5 E2 CB1 RR1,NYSE_OPEN_rr1,False,1719,2019-05-06,2025-12-31,0.07769767306573588,0.19532687609075042,0.11762920302501455,20.1683,13.336200000000002,-6.832099999999997,-1.0,-1.5820299999999998,-0.5820299999999998,11.139393413834963,7.08600384882441e-28,0.26867273975375444,0.21281184766143946,114,,,,,,1.0256060790030976,True,launch_2019:+0.0576/N=171; covid_2020_2022:+0.1371/N=775; transition_2023:+0.1158/N=257; recent_2024_2025:+0.1092/N=516,0.20920592310956324,2022:+42.30R,439,415,0.2414194299011053,True,87,0.03992643678160917,0.20671149425287355,0.16678505747126435,PARK
control_shuffled_date_same_dir__NYSE_OPEN__rr1.5__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ NYSE_OPEN O5 E2 CB1 RR1.5,NYSE_OPEN_rr1.5,False,1719,2019-05-06,2025-12-31,0.09876207097149504,0.3091015706806283,0.21033949970913324,26.497999999999998,17.6756,-8.822399999999998,-1.0,-2.0,-1.0,13.531672684527981,1.0200024947674162e-39,0.3263724907217859,0.26641484709154334,114,,,,,,1.0751436269947099,True,launch_2019:+0.1194/N=171; covid_2020_2022:+0.2246/N=775; transition_2023:+0.2000/N=257; recent_2024_2025:+0.2242/N=516,0.18362043025265118,2022:+66.39R,533,505,0.2937754508435137,True,87,0.007335632183908049,0.31945862068965514,0.3121229885057471,PARK
control_shuffled_date_same_dir__NYSE_OPEN__rr2__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ NYSE_OPEN O5 E2 CB1 RR2,NYSE_OPEN_rr2,False,1719,2019-05-06,2025-12-31,0.10803339150668992,0.39401564863292615,0.2859822571262362,36.0565,14.278300000000002,-21.7782,-1.0,-2.0,-1.0,14.305005095833925,6.117736898932398e-44,0.3450246138641371,0.2851432186402608,114,,,,,,1.04952877204517,True,launch_2019:+0.1853/N=171; covid_2020_2022:+0.3021/N=775; transition_2023:+0.2649/N=257; recent_2024_2025:+0.3056/N=516,0.17771049229714597,2020:+87.36R,586,555,0.3228621291448517,True,87,0.03682413793103446,0.44928275862068967,0.41245862068965516,PARK
control_shuffled_date_same_dir__US_DATA_1000__rr1__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ US_DATA_1000 O5 E2 CB1 RR1,US_DATA_1000_rr1,False,1718,2019-05-06,2025-12-31,0.08635977881257277,0.23615669383003496,0.14979691501746215,20.513200000000005,7.32770000000005,-13.185499999999955,-1.0,-1.0,0.0,14.560501926049417,2.2539936835079396e-45,0.3512891743498771,0.2762486026055383,114,,,,,,0.9705611576316553,True,launch_2019:+0.1479/N=171; covid_2020_2022:+0.1649/N=774; transition_2023:+0.1524/N=257; recent_2024_2025:+0.1265/N=516,0.18468116126179374,2022:+47.53R,467,442,0.2572759022118743,True,86,0.0631546511627907,0.22459069767441858,0.16143604651162793,PARK
control_shuffled_date_same_dir__US_DATA_1000__rr1.5__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ US_DATA_1000 O5 E2 CB1 RR1.5,US_DATA_1000_rr1.5,False,1718,2019-05-06,2025-12-31,0.09853771827706635,0.36309487776484284,0.26455715948777647,24.264699999999976,9.280099999999834,-14.984600000000142,-1.0,-2.0,-1.0,16.756894535705854,1.72445265533731e-58,0.40427972030173137,0.3294339508986596,114,,,,,,1.0419556284860783,True,launch_2019:+0.2385/N=171; covid_2020_2022:+0.2813/N=774; transition_2023:+0.2461/N=257; recent_2024_2025:+0.2573/N=516,0.17544441344641648,2025:+79.74R,567,541,0.3149010477299185,True,86,0.031000000000000003,0.3106267441860465,0.2796267441860465,PARK
control_shuffled_date_same_dir__US_DATA_1000__rr2__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ US_DATA_1000 O5 E2 CB1 RR2,US_DATA_1000_rr2,False,1718,2019-05-06,2025-12-31,0.11104220023282885,0.49943207217694996,0.38838987194412106,30.061800000000005,8.913600000000002,-21.148200000000003,-1.0,-2.0,-1.0,18.438296527138856,2.080049706452962e-69,0.4448455140031162,0.377482866803373,114,,,,,,1.0715666432730309,True,launch_2019:+0.3318/N=171; covid_2020_2022:+0.3982/N=774; transition_2023:+0.3952/N=257; recent_2024_2025:+0.3890/N=516,0.175735829454999,2025:+117.26R,639,611,0.35564610011641445,True,86,0.05735813953488372,0.43999186046511624,0.38263372093023257,PARK
control_shuffled_date_same_dir__CME_PRECLOSE__rr1__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ CME_PRECLOSE O5 E2 CB1 RR1,CME_PRECLOSE_rr1,False,1643,2019-05-06,2025-12-31,0.07603956177723675,0.1870151552038953,0.11097559342665855,31.66929999999999,13.194800000000015,-18.474499999999974,-1.0,-1.0,0.0,13.264643647818302,3.186328825483597e-38,0.32724785269407464,0.2378765350915493,114,,,,,,1.067881919277189,True,launch_2019:+0.1182/N=164; covid_2020_2022:+0.1037/N=741; transition_2023:+0.1025/N=245; recent_2024_2025:+0.1237/N=493,0.20127744362098118,2025:+36.70R,326,309,0.18807060255629945,True,83,-0.060809638554216894,0.08283493975903614,0.14364457831325303,PARK
control_shuffled_date_same_dir__CME_PRECLOSE__rr1.5__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ CME_PRECLOSE O5 E2 CB1 RR1.5,CME_PRECLOSE_rr1.5,False,1643,2019-05-06,2025-12-31,0.09823438831405965,0.3049945830797322,0.20676019476567253,23.755100000000002,9.462199999999996,-14.292900000000007,-1.0,-1.0,0.0,15.944980470280681,2.5079863287882714e-53,0.3933735996749925,0.3199235376984889,114,,,,,,1.0851108305978883,True,launch_2019:+0.2181/N=164; covid_2020_2022:+0.1884/N=741; transition_2023:+0.1750/N=245; recent_2024_2025:+0.2464/N=493,0.20468285905206546,2025:+69.53R,381,362,0.22032866707242849,True,83,-0.14941445783132531,0.08386626506024096,0.2332807228915663,PARK
control_shuffled_date_same_dir__CME_PRECLOSE__rr2__wait5,shuffled_reentry_date_control,control,Negative control: run same-direction re-entry on the next trading day's 1m path shifted onto the parent day; not eligible for ranking.,MNQ CME_PRECLOSE O5 E2 CB1 RR2,CME_PRECLOSE_rr2,False,1643,2019-05-06,2025-12-31,0.11935873402312841,0.4099107121119902,0.29055197808886185,26.8456,10.492399999999975,-16.353200000000026,-1.0,-1.0,0.0,16.743114899162762,3.228467647764372e-58,0.41306412321618335,0.3724822561913563,114,,,,,,1.0777648272521547,True,launch_2019:+0.3123/N=164; covid_2020_2022:+0.2672/N=741; transition_2023:+0.2434/N=245; recent_2024_2025:+0.3418/N=493,0.20582122846748555,2025:+98.25R,403,381,0.23189287888009738,True,83,-0.16247349397590363,0.22624096385542164,0.3887144578313253,PARK
control_non_open_range__NYSE_OPEN__rr1__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ NYSE_OPEN O5 E2 CB1 RR1,NYSE_OPEN_rr1,False,1719,2019-05-06,2025-12-31,0.07769767306573588,0.05889703315881326,-0.018800639906922625,20.1683,46.62820000000001,26.459900000000008,-1.0,-2.0,-1.0,-1.3355493022495482,0.18187353909567222,-0.03221231864079287,0.05194419938396279,114,,,,,,,False,launch_2019:-0.1116/N=171; covid_2020_2022:-0.0011/N=775; transition_2023:-0.0218/N=257; recent_2024_2025:-0.0132/N=516,0.5902445363772229,2019:-19.08R,715,681,0.3961605584642234,True,87,0.03992643678160917,0.09006666666666666,0.05014022988505748,PARK
control_non_open_range__NYSE_OPEN__rr1.5__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ NYSE_OPEN O5 E2 CB1 RR1.5,NYSE_OPEN_rr1.5,False,1719,2019-05-06,2025-12-31,0.09876207097149504,0.052399999999999995,-0.04636207097149504,26.497999999999998,64.39750000000002,37.899500000000025,-1.0,-2.0,-1.0,-2.5116764284717243,0.012106996956455535,-0.06057950934512357,0.03632491739018193,114,,,,,,,False,launch_2019:-0.1249/N=171; covid_2020_2022:-0.0309/N=775; transition_2023:-0.0500/N=257; recent_2024_2025:-0.0418/N=516,0.27668878393503354,2020:-22.05R,840,799,0.46480511925538104,True,87,0.007335632183908049,0.0871919540229885,0.07985632183908045,PARK
control_non_open_range__NYSE_OPEN__rr2__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ NYSE_OPEN O5 E2 CB1 RR2,NYSE_OPEN_rr2,False,1719,2019-05-06,2025-12-31,0.10803339150668992,0.02137469458987782,-0.08665869691681209,36.0565,83.28359999999999,47.22709999999999,-1.0,-2.0,-1.0,-4.076342804122203,4.783796512403626e-05,-0.09831793785097753,0.012715938121484567,114,,,,,,,False,launch_2019:-0.0866/N=171; covid_2020_2022:-0.0888/N=775; transition_2023:-0.0569/N=257; recent_2024_2025:-0.0983/N=516,0.23718183240101956,2020:-35.33R,888,845,0.491564863292612,True,87,0.03682413793103446,0.03765172413793101,0.0008275862068965448,PARK
control_non_open_range__US_DATA_1000__rr1__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ US_DATA_1000 O5 E2 CB1 RR1,US_DATA_1000_rr1,False,1718,2019-05-06,2025-12-31,0.08635977881257277,0.05210896391152503,-0.03425081490104773,20.513200000000005,27.396399999999993,6.883199999999988,-1.0,-2.0,-1.0,-2.4723299087995128,0.013519833024522757,-0.059647856701210006,0.04607966334435515,114,,,,,,,False,launch_2019:+0.0188/N=171; covid_2020_2022:-0.0467/N=774; transition_2023:-0.0995/N=257; recent_2024_2025:-0.0006/N=516,0.4345367070623644,2023:-25.57R,702,666,0.38766006984866125,True,86,0.0631546511627907,0.08696046511627906,0.02380581395348837,PARK
control_non_open_range__US_DATA_1000__rr1.5__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ US_DATA_1000 O5 E2 CB1 RR1.5,US_DATA_1000_rr1.5,False,1718,2019-05-06,2025-12-31,0.09853771827706635,0.030662689173457512,-0.06787502910360885,24.264699999999976,40.650400000000005,16.38570000000003,-1.0,-2.0,-1.0,-3.6969626133245117,0.0002250485181079337,-0.0891935560074129,0.02117706296780276,114,,,,,,,False,launch_2019:-0.0775/N=171; covid_2020_2022:-0.0860/N=774; transition_2023:-0.1309/N=257; recent_2024_2025:-0.0061/N=516,0.28838780440325085,2023:-33.63R,845,800,0.46565774155995343,True,86,0.031000000000000003,0.14671511627906977,0.11571511627906976,PARK
control_non_open_range__US_DATA_1000__rr2__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ US_DATA_1000 O5 E2 CB1 RR2,US_DATA_1000_rr2,False,1718,2019-05-06,2025-12-31,0.11104220023282885,-0.0039703725261932615,-0.11501257275902213,30.061800000000005,66.51790000000001,36.456100000000006,-1.0,-2.0,-1.0,-5.409142529266981,7.223314175823649e-08,-0.1305019032103217,-0.0023378763344569,114,,,,,,,False,launch_2019:-0.1327/N=171; covid_2020_2022:-0.1428/N=774; transition_2023:-0.1277/N=257; recent_2024_2025:-0.0612/N=516,0.22061565370187802,2020:-43.59R,912,865,0.5034924330616997,True,86,0.05735813953488372,0.0761825581395349,0.018824418604651172,PARK
control_non_open_range__CME_PRECLOSE__rr1__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ CME_PRECLOSE O5 E2 CB1 RR1,CME_PRECLOSE_rr1,False,1643,2019-05-06,2025-12-31,0.07603956177723675,0.07603956177723675,0.0,31.66929999999999,31.66929999999999,0.0,-1.0,-1.0,0.0,,,0.0,0.08827136265102954,114,,,,,,,True,launch_2019:+0.0000/N=164; covid_2020_2022:+0.0000/N=741; transition_2023:+0.0000/N=245; recent_2024_2025:+0.0000/N=493,,NA,0,0,0.0,False,83,-0.060809638554216894,-0.060809638554216894,0.0,PARK
control_non_open_range__CME_PRECLOSE__rr1.5__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ CME_PRECLOSE O5 E2 CB1 RR1.5,CME_PRECLOSE_rr1.5,False,1643,2019-05-06,2025-12-31,0.09823438831405965,0.09823438831405965,0.0,23.755100000000002,23.755100000000002,0.0,-1.0,-1.0,0.0,,,0.0,0.0942210268504441,114,,,,,,,True,launch_2019:+0.0000/N=164; covid_2020_2022:+0.0000/N=741; transition_2023:+0.0000/N=245; recent_2024_2025:+0.0000/N=493,,NA,0,0,0.0,False,83,-0.14941445783132531,-0.14941445783132531,0.0,PARK
control_non_open_range__CME_PRECLOSE__rr2__offset73_wait5,random_non_open_range_control,control,Negative control: replace ORB levels with deterministic 5m range beginning 73 minutes after session OR start; not eligible for ranking.,MNQ CME_PRECLOSE O5 E2 CB1 RR2,CME_PRECLOSE_rr2,False,1643,2019-05-06,2025-12-31,0.11935873402312841,0.11935873402312841,0.0,26.8456,26.8456,0.0,-1.0,-1.0,0.0,,,0.0,0.10208150730676444,114,,,,,,,True,launch_2019:+0.0000/N=164; covid_2020_2022:+0.0000/N=741; transition_2023:+0.0000/N=245; recent_2024_2025:+0.0000/N=493,,NA,0,0,0.0,False,83,-0.16247349397590363,-0.16247349397590363,0.0,PARK
initial_confirmation_delay__NYSE_OPEN__rr1__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR1,NYSE_OPEN_rr1,True,1719,2019-05-06,2025-12-31,0.07769767306573588,-0.02309639325189063,-0.10079406631762652,20.1683,77.42899999999995,57.26069999999994,-1.0,-1.0,0.0,-5.708241153132582,1.3420395334001026e-08,-0.1376779446430622,-0.024745516669259282,114,1.2078355800600924e-07,5.3681581336004106e-08,8.499583711533983e-08,0.0,0.2190404789107936,,False,launch_2019:-0.1415/N=171; covid_2020_2022:-0.1110/N=775; transition_2023:+0.0016/N=257; recent_2024_2025:-0.1230/N=516,0.22394771015496492,2020:-38.80R,1737,1102,0.6410703897614892,True,87,0.03992643678160917,-0.16844137931034486,-0.208367816091954,KILL
initial_confirmation_delay__NYSE_OPEN__rr1__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR1,NYSE_OPEN_rr1,True,1719,2019-05-06,2025-12-31,0.07769767306573588,-0.02479203025014543,-0.10248970331588134,20.1683,76.95930000000007,56.79100000000007,-1.0,-1.0,0.0,-5.096002879538639,3.8513211390188643e-07,-0.12291127573770715,-0.02693069062581462,114,1.4855095821929906e-06,1.1553963417056593e-06,1.995684590218866e-06,0.0,0.2190404789107936,,False,launch_2019:-0.1543/N=171; covid_2020_2022:-0.0901/N=775; transition_2023:-0.0415/N=257; recent_2024_2025:-0.1342/N=516,0.2370266057743283,2024:-41.76R,1703,1164,0.6771378708551483,True,87,0.03992643678160917,0.009655172413793102,-0.030271264367816075,KILL
initial_confirmation_delay__NYSE_OPEN__rr1__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR1,NYSE_OPEN_rr1,True,1719,2019-05-06,2025-12-31,0.07769767306573588,-0.01687905759162304,-0.09457673065735894,20.1683,61.6895,41.52120000000001,-1.0,-1.0,0.0,-4.051845190596071,5.30815586021778e-05,-0.09772707614971829,-0.0188627135991964,114,8.957513014117504e-05,0.00012739574064522672,0.0001375294927420061,0.0,0.2190404789107936,,False,launch_2019:-0.1010/N=171; covid_2020_2022:-0.0958/N=775; transition_2023:+0.0301/N=257; recent_2024_2025:-0.1528/N=516,0.3195634817631479,2024:-51.95R,1641,1266,0.7364746945898778,True,87,0.03992643678160917,-0.04248390804597703,-0.0824103448275862,KILL
initial_confirmation_delay__NYSE_OPEN__rr1.5__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR1.5,NYSE_OPEN_rr1.5,True,1719,2019-05-06,2025-12-31,0.09876207097149504,-0.0039694008144269925,-0.10273147178592205,26.497999999999998,77.776,51.278,-1.0,-1.0,0.0,-5.299784234738155,1.3092581689546585e-07,-0.12782630952618865,-0.0035278552231751107,114,7.069994112355156e-07,5.237032675818634e-07,7.462771563041554e-07,0.0,0.2190404789107936,,False,launch_2019:-0.0905/N=171; covid_2020_2022:-0.1324/N=775; transition_2023:-0.0803/N=257; recent_2024_2025:-0.0734/N=516,0.25586906567215234,2020:-45.19R,1737,939,0.5462478184991274,True,87,0.007335632183908049,-0.10274597701149425,-0.11008160919540232,KILL
initial_confirmation_delay__NYSE_OPEN__rr1.5__cb3,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 3 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR1.5,NYSE_OPEN_rr1.5,True,1719,2019-05-06,2025-12-31,0.09876207097149504,0.001845549738219899,-0.09691652123327517,26.497999999999998,55.933699999999995,29.435699999999997,-1.0,-1.0,0.0,-4.538982321114783,6.0451435380317766e-06,-0.10947641138099695,0.0016753239462203922,114,1.3601572960571497e-05,1.813543061409533e-05,2.0269010686341838e-05,0.0,0.2190404789107936,,False,launch_2019:-0.0772/N=171; covid_2020_2022:-0.1035/N=775; transition_2023:-0.1041/N=257; recent_2024_2025:-0.0900/N=516,0.24839330250090785,2021:-41.38R,1703,998,0.5805700988947062,True,87,0.007335632183908049,0.018511494252873552,0.011175862068965526,KILL
initial_confirmation_delay__NYSE_OPEN__rr1.5__cb5,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 5 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR1.5,NYSE_OPEN_rr1.5,True,1719,2019-05-06,2025-12-31,0.09876207097149504,0.013964339732402563,-0.0847977312390925,26.497999999999998,52.58250000000001,26.084500000000013,-1.0,-1.0,0.0,-3.3630072851478348,0.0007879200617678057,-0.08111288896487942,0.01309423150790242,114,0.0008864100694887814,0.0018910081482427336,0.0015758401235356114,0.0,0.2190404789107936,,False,launch_2019:-0.0870/N=171; covid_2020_2022:-0.0939/N=775; transition_2023:-0.0870/N=257; recent_2024_2025:-0.0694/N=516,0.2409552759775341,2021:-35.12R,1641,1103,0.641652123327516,True,87,0.007335632183908049,0.033911494252873556,0.026575862068965516,KILL
initial_confirmation_delay__NYSE_OPEN__rr2__cb2,initial_entry_confirmation_delay,execution,Replace E2 touch entry with E1 market-on-confirm after 2 consecutive outside closes; missed confirmations count as zero PnL on the original parent opportunity.,MNQ NYSE_OPEN O5 E2 CB1 RR2,NYSE_OPEN_rr2,True,1719,2019-05-06,2025-12-31,0.10803339150668992,0.010162943571844088,-0.09787044793484585,36.0565,58.69719999999995,22.640699999999953,-1.0,-1.0,0.0,-4.946149805498538,8.309276123495124e-07,-0.1192969464410264,0.00802819094227173,114,2.2435045533436833e-06,3.3237104493980493e-06,3.5083610299201634e-06,0.0,0.2190404789107936,,False,launch_2019:-0.1369/N=171; covid_2020_2022:-0.0896/N=775; transition_2023:-0.0917/N=257; recent_2024_2025:-0.1004/N=516,0.2430145631847018,2024:-40.88R,1737,835,0.4857475276323444,True,87,0.03682413793103446,-0.07061264367816093,-0.1074367816091954,KILL
