trading_day,pnl_r,is_is,is_oos,year,feature_fire,prev_day_low,orb_mid,break_dir
2022-08-18,0.9121,True,False,2022,0,13406.25,13438.25,long
2022-08-23,0.9375,True,False,2022,0,12875.5,12946.5,long
2022-08-24,0.9418,True,False,2022,0,12823.5,12904.75,long
2022-08-25,0.8742,True,False,2022,0,12825.75,13054.25,long
2022-08-26,-1.0,True,False,2022,0,12925.0,13067.75,long
2022-08-29,0.883,True,False,2022,0,12460.0,12533.875,long
2022-09-02,0.9441,True,False,2022,0,12018.25,12297.5,long
2022-09-05,0.7559,True,False,2022,0,12055.0,12127.875,long
2022-09-08,0.9616,True,False,2022,0,11922.25,12215.625,long
2022-09-09,-1.0,True,False,2022,0,12117.0,12511.375,long
2022-09-12,-1.0,True,False,2022,0,12614.75,12813.25,long
2022-09-13,-1.0,True,False,2022,1,12648.25,12378.375,long
2022-09-16,0.9401,True,False,2022,1,11891.75,11803.5,long
2022-09-19,-1.0,True,False,2022,0,11881.0,11897.625,long
2022-09-20,-1.0,True,False,2022,0,11792.25,11920.0,long
2022-09-22,0.9064,True,False,2022,1,11618.5,11581.25,long
2022-09-23,0.8768,True,False,2022,1,11510.0,11349.25,long
2022-09-30,-1.0,True,False,2022,0,11091.5,11224.5,long
2022-10-03,0.9665,True,False,2022,0,10972.5,11134.25,long
2022-10-04,-1.0,True,False,2022,0,10890.5,11638.875,long
2022-10-07,0.9159,True,False,2022,1,11477.25,11221.0,long
2022-10-11,0.9205,True,False,2022,1,10876.75,10806.0,long
2022-10-13,0.9361,True,False,2022,1,10805.75,10618.75,long
2022-10-17,0.9134,True,False,2022,0,10705.0,11074.0,long
2022-10-19,0.9375,True,False,2022,0,11081.5,11142.75,long
2022-10-20,0.9483,True,False,2022,0,11050.25,11220.625,long
2022-10-21,0.9153,True,False,2022,0,11008.0,11157.625,long
2022-10-26,0.9659,True,False,2022,0,11430.5,11522.0,long
2022-10-27,0.9308,True,False,2022,1,11413.5,11295.5,long
2022-11-02,-1.0,True,False,2022,0,11288.75,11291.875,long
2022-11-03,0.9589,True,False,2022,1,10901.0,10742.625,long
2022-11-07,-1.0,True,False,2022,0,10636.0,10905.125,long
2022-11-08,0.9274,True,False,2022,0,10775.75,11060.25,long
2022-11-09,0.9336,True,False,2022,0,10928.25,10984.125,long
2022-11-11,0.9719,True,False,2022,0,10809.0,11638.875,long
2022-11-14,-1.0,True,False,2022,0,11569.5,11763.625,long
2022-11-15,-1.0,True,False,2022,0,11702.0,12040.25,long
2022-11-17,0.9269,True,False,2022,1,11706.0,11589.375,long
2022-11-22,0.9343,True,False,2022,0,11553.25,11561.375,long
2022-11-23,-1.0,True,False,2022,0,11525.5,11825.375,long
2022-11-24,0.683,True,False,2022,0,11720.25,11909.25,long
2022-11-25,-1.0,True,False,2022,1,11872.0,11804.75,long
2022-11-29,-1.0,True,False,2022,0,11574.75,11589.375,long
2022-11-30,-1.0,True,False,2022,0,11465.0,11547.375,long
2022-12-02,0.926,True,False,2022,1,11943.75,11877.875,long
2022-12-05,-1.0,True,False,2022,0,11740.25,11897.25,long
2022-12-08,0.8886,True,False,2022,0,11423.25,11607.75,long
2022-12-09,-1.0,True,False,2022,0,11434.25,11616.375,long
2022-12-14,0.8768,True,False,2022,0,11797.0,12010.0,long
2022-12-20,-1.0,True,False,2022,0,11131.5,11179.25,long
2022-12-21,0.9404,True,False,2022,0,11042.75,11240.625,long
2022-12-23,0.9664,True,False,2022,0,10870.5,10967.125,long
2022-12-27,0.9194,True,False,2022,1,10915.75,10913.0,long
2022-12-29,0.9236,True,False,2022,0,10758.25,10962.0,long
2023-01-05,-1.0,True,False,2023,0,10863.25,10877.625,long
2023-01-06,0.9639,True,False,2023,0,10804.75,10854.625,long
2023-01-10,0.9278,True,False,2023,0,11120.25,11201.375,long
2023-01-11,0.8907,True,False,2023,0,11094.25,11333.75,long
2023-01-12,0.9513,True,False,2023,0,11239.5,11384.125,long
2023-01-13,0.9587,True,False,2023,0,11288.5,11465.5,long
2023-01-17,-1.0,True,False,2023,0,11510.25,11645.875,long
2023-01-18,-1.0,True,False,2023,0,11530.0,11733.875,long
2023-01-20,0.9194,True,False,2023,0,11308.5,11441.75,long
2023-01-25,0.9025,True,False,2023,1,11835.75,11628.375,long
2023-01-26,-1.0,True,False,2023,0,11604.5,11978.625,long
2023-01-27,-1.0,True,False,2023,0,11867.25,12132.125,long
2023-01-31,-1.0,True,False,2023,0,11960.0,11999.375,long
2023-02-02,0.9381,True,False,2023,0,12055.0,12670.25,long
2023-02-03,0.9566,True,False,2023,0,12501.25,12701.75,long
2023-02-06,-1.0,True,False,2023,0,12550.5,12561.75,long
2023-02-07,-1.0,True,False,2023,0,12456.5,12496.0,long
2023-02-08,-1.0,True,False,2023,0,12459.25,12683.0,long
2023-02-09,-1.0,True,False,2023,0,12512.5,12665.0,long
2023-02-10,0.9566,True,False,2023,1,12366.0,12317.25,long
2023-02-14,-1.0,True,False,2023,0,12265.0,12614.875,long
2023-02-16,0.9134,True,False,2023,0,12524.25,12551.5,long
2023-02-17,0.9287,True,False,2023,1,12455.25,12343.125,long
2023-02-27,-1.0,True,False,2023,0,11922.75,12148.125,long
2023-02-28,-1.0,True,False,2023,0,11987.75,12101.875,long
2023-03-06,0.9057,True,False,2023,0,12012.25,12372.875,long
2023-03-09,-1.0,True,False,2023,0,12108.5,12334.0,long
2023-03-10,-1.0,True,False,2023,1,11977.0,11937.0,long
2023-03-13,-1.0,True,False,2023,0,11977.25,11996.625,long
2023-03-14,0.9086,True,False,2023,0,11806.25,12261.625,long
2023-03-15,-1.0,True,False,2023,0,12025.0,12216.0,long
2023-03-20,-1.0,True,False,2023,1,12663.0,12586.75,long
2023-03-23,0.9159,True,False,2023,0,12677.5,12903.75,long
2023-03-28,-1.0,True,False,2023,1,12765.75,12690.75,long
2023-04-06,0.9226,True,False,2023,1,13006.0,12999.75,long
2023-04-10,0.8806,True,False,2023,1,13163.0,12982.375,long
2023-04-12,-1.0,True,False,2023,0,13051.75,13066.125,long
2023-04-13,0.883,True,False,2023,0,12930.5,13066.375,long
2023-04-19,0.9226,True,False,2023,1,13138.25,13109.0,long
2023-04-20,0.8818,True,False,2023,0,13065.0,13118.5,long
2023-04-21,0.859,True,False,2023,1,13022.0,12992.25,long
2023-04-26,-1.0,True,False,2023,0,12801.0,12947.625,long
2023-04-27,0.8917,True,False,2023,0,12863.0,13029.875,long
2023-04-28,0.8992,True,False,2023,0,12936.0,13203.625,long
2023-05-01,-1.0,True,False,2023,1,13305.0,13296.875,long
2023-05-04,-1.0,True,False,2023,0,13043.0,13045.75,long
2023-05-05,0.7747,True,False,2023,0,13001.75,13196.375,long
2023-05-10,-1.0,True,False,2023,0,13249.25,13399.0,long
2023-05-11,-1.0,True,False,2023,0,13202.0,13393.0,long
2023-05-16,-1.0,True,False,2023,0,13350.0,13483.375,long
2023-05-17,0.808,True,False,2023,0,13426.25,13483.75,long
2023-05-18,0.8278,True,False,2023,0,13474.0,13708.125,long
2023-05-19,-1.0,True,False,2023,0,13628.25,13879.75,long
2023-05-26,0.9107,True,False,2023,0,13822.0,14128.25,long
2023-05-29,0.5298,True,False,2023,1,14401.25,14375.5,long
2023-05-30,-1.0,True,False,2023,0,14367.5,14421.5,long
2023-06-01,-1.0,True,False,2023,0,14252.5,14320.75,long
2023-06-02,0.9246,True,False,2023,0,14248.0,14488.5,long
2023-06-05,0.9358,True,False,2023,0,14556.25,14611.375,long
2023-06-08,0.8886,True,False,2023,0,14305.5,14377.75,long
2023-06-09,-1.0,True,False,2023,0,14257.0,14660.625,long
2023-06-14,0.8685,True,False,2023,0,14962.75,15117.25,long
2023-06-15,0.9231,True,False,2023,0,14976.0,15202.625,long
2023-06-16,-1.0,True,False,2023,0,15066.25,15371.5,long
2023-06-20,-1.0,True,False,2023,1,15230.5,15223.25,long
2023-06-21,-1.0,True,False,2023,1,15126.25,15105.375,long
2023-06-23,0.914,True,False,2023,0,14964.0,15015.375,long
2023-06-29,-1.0,True,False,2023,0,15021.25,15108.75,long
2023-06-30,0.8917,True,False,2023,0,15028.5,15323.625,long
2023-07-05,0.9079,True,False,2023,0,15333.0,15383.5,long
2023-07-10,0.9205,True,False,2023,1,15151.75,15128.0,long
2023-07-12,0.846,True,False,2023,0,15109.0,15462.375,long
2023-07-14,-1.0,True,False,2023,0,15466.0,15795.5,long
2023-07-17,-1.0,True,False,2023,0,15675.0,15742.75,long
2023-07-21,-1.0,True,False,2023,0,15547.5,15605.625,long
2023-07-24,-1.0,True,False,2023,1,15544.25,15508.875,long
2023-07-28,-1.0,True,False,2023,0,15512.5,15808.375,long
2023-07-31,0.8728,True,False,2023,1,15840.5,15817.875,long
2023-08-01,-1.0,True,False,2023,1,15791.25,15787.375,long
2023-08-07,0.9165,True,False,2023,0,15365.0,15373.625,long
2023-08-11,-1.0,True,False,2023,1,15136.0,15101.5,long
2023-08-14,0.9079,True,False,2023,0,15100.25,15116.0,long
2023-08-16,0.9121,True,False,2023,0,15076.0,15086.75,long
2023-08-18,-1.0,True,False,2023,1,14730.25,14630.875,long
2023-08-21,-1.0,True,False,2023,0,14756.25,14910.375,long
2023-08-22,0.8728,True,False,2023,0,14720.5,15010.375,long
2023-08-23,0.8965,True,False,2023,0,14931.0,15095.5,long
2023-08-28,-1.0,True,False,2023,0,14982.5,15055.625,long
2023-08-29,0.9623,True,False,2023,0,14973.25,15192.375,long
2023-08-30,-1.0,True,False,2023,0,15050.0,15472.75,long
2023-09-01,-1.0,True,False,2023,0,15458.5,15534.25,long
2023-09-05,0.8875,True,False,2023,1,15505.5,15455.375,long
2023-09-07,0.9274,True,False,2023,1,15310.5,15181.75,long
2023-09-08,-1.0,True,False,2023,0,15157.5,15343.375,long
2023-09-19,-1.0,True,False,2023,1,15330.5,15290.375,long
2023-09-21,0.8946,True,False,2023,1,15114.0,14932.0,long
2023-09-22,-1.0,True,False,2023,0,14838.5,14937.0,long
2023-10-02,-1.0,True,False,2023,0,14934.75,14949.0,long
2023-10-10,0.9121,True,False,2023,0,14949.25,15256.0,long
2023-10-11,-1.0,True,False,2023,0,15173.0,15317.75,long
2023-10-12,0.9017,True,False,2023,0,15253.0,15389.5,long
2023-10-16,0.9041,True,False,2023,0,15118.25,15223.375,long
2023-10-17,0.8875,True,False,2023,0,15083.0,15083.625,long
2023-10-18,0.9401,True,False,2023,0,15050.0,15145.0,long
2023-10-19,0.9194,True,False,2023,0,14979.0,15052.25,long
2023-10-23,0.9064,True,False,2023,1,14662.5,14625.25,long
2023-10-24,-1.0,True,False,2023,0,14514.25,14805.375,long
2023-10-27,-1.0,True,False,2023,0,14136.5,14318.25,long
2023-10-31,0.8937,True,False,2023,0,14306.25,14334.875,long
2023-11-13,0.8728,True,False,2023,0,15207.0,15489.125,long
2023-11-15,0.8607,True,False,2023,0,15551.75,15918.625,long
2023-11-16,-1.0,True,False,2023,0,15832.0,15890.125,long
2023-11-21,-1.0,True,False,2023,0,15837.5,15986.625,long
2023-11-27,0.8351,True,False,2023,0,15981.75,16014.25,long
2023-11-28,0.9226,True,False,2023,0,15938.75,15982.75,long
2023-11-30,-1.0,True,False,2023,1,16013.5,15948.875,long
2023-12-05,-1.0,True,False,2023,0,15721.25,15889.375,long
2023-12-06,-1.0,True,False,2023,0,15761.25,15932.625,long
2023-12-07,0.8781,True,False,2023,0,15802.0,15915.125,long
2023-12-08,0.9451,True,False,2023,0,15791.25,16024.25,long
2023-12-11,-1.0,True,False,2023,0,15890.0,16154.375,long
2023-12-12,0.87,True,False,2023,0,16044.5,16464.875,long
2023-12-13,0.8278,True,False,2023,0,16396.5,16610.875,long
2023-12-15,-1.0,True,False,2023,0,16627.25,16826.5,long
2023-12-18,-1.0,True,False,2023,0,16732.25,16887.125,long
2023-12-19,0.9009,True,False,2023,0,16802.25,16968.125,long
2023-12-20,0.8875,True,False,2023,0,16911.0,17020.375,long
2023-12-26,0.6993,True,False,2023,0,16891.5,17041.0,long
2023-12-29,-1.0,True,False,2023,0,17078.0,17090.75,long
2024-01-04,0.9449,True,False,2024,1,16522.25,16471.375,long
2024-01-05,-1.0,True,False,2024,0,16435.75,16509.0,long
2024-01-08,0.9057,True,False,2024,0,16334.25,16627.125,long
2024-01-10,0.9205,True,False,2024,0,16658.5,16821.75,long
2024-01-12,-1.0,True,False,2024,0,16753.0,16965.75,long
2024-01-16,0.9153,True,False,2024,1,16936.0,16911.375,long
2024-01-17,0.9372,True,False,2024,1,16812.0,16711.375,long
2024-01-18,0.9481,True,False,2024,0,16689.0,17014.5,long
2024-01-24,0.9165,True,False,2024,0,17409.25,17655.125,long
2024-01-25,0.9086,True,False,2024,0,17551.5,17664.875,long
2024-01-29,-1.0,True,False,2024,0,17465.75,17542.25,long
2024-02-01,0.9427,True,False,2024,0,17221.75,17294.625,long
2024-02-07,0.9033,True,False,2024,0,17560.75,17739.5,long
2024-02-14,0.8937,True,False,2024,0,17546.25,17787.875,long
2024-02-15,0.9072,True,False,2024,0,17669.25,17812.125,long
2024-02-16,0.955,True,False,2024,1,17780.25,17745.375,long
2024-02-19,-1.0,True,False,2024,0,17713.75,17791.375,long
2024-02-22,-1.0,True,False,2024,0,17373.0,17918.875,long
2024-02-26,0.9025,True,False,2024,0,17946.0,17981.875,long
2024-02-27,-1.0,True,False,2024,0,17922.0,18001.875,long
2024-02-28,0.8956,True,False,2024,1,17908.5,17892.875,long
2024-03-01,0.9501,True,False,2024,0,17826.25,18150.125,long
2024-03-04,-1.0,True,False,2024,0,18030.25,18293.0,long
2024-03-07,-1.0,True,False,2024,0,17942.5,18187.125,long
2024-03-08,0.867,True,False,2024,0,17915.5,18390.125,long
2024-03-11,0.9121,True,False,2024,0,17974.75,18153.5,long
2024-03-12,0.9093,True,False,2024,0,17978.5,18289.75,long
2024-03-13,0.9251,True,False,2024,0,18174.0,18321.625,long
2024-03-14,0.9416,True,False,2024,1,18281.5,18227.625,long
2024-03-18,0.8886,True,False,2024,0,18062.25,18298.75,long
2024-03-19,-1.0,True,False,2024,0,18063.0,18098.25,long
2024-03-20,0.87,True,False,2024,0,18053.25,18260.875,long
2024-03-21,0.8768,True,False,2024,0,18227.5,18643.0,long
2024-03-22,-1.0,True,False,2024,1,18552.25,18544.375,long
2024-03-25,0.8499,True,False,2024,1,18552.5,18475.625,long
2024-04-03,0.9659,True,False,2024,0,18201.0,18312.0,long
2024-04-05,-1.0,True,False,2024,0,18055.0,18201.5,long
2024-04-08,0.914,True,False,2024,1,18305.0,18298.125,long
2024-04-10,-1.0,True,False,2024,0,18160.25,18169.625,long
2024-04-18,0.9215,True,False,2024,1,17616.0,17600.0,long
2024-04-23,0.9127,True,False,2024,0,17148.75,17491.625,long
2024-04-24,0.9,True,False,2024,0,17285.5,17733.75,long
2024-04-25,0.9182,True,False,2024,1,17437.25,17346.5,long
2024-04-26,0.921,True,False,2024,0,17308.0,17793.875,long
2024-04-29,0.8886,True,False,2024,0,17852.5,17875.5,long
2024-05-07,0.8794,True,False,2024,0,17983.75,18192.5,long
2024-05-09,-1.0,True,False,2024,0,18072.5,18162.875,long
2024-05-13,-1.0,True,False,2024,0,18229.0,18290.5,long
2024-05-14,-1.0,True,False,2024,0,18234.75,18287.625,long
2024-05-15,0.9107,True,False,2024,0,18167.5,18497.5,long
2024-05-20,-1.0,True,False,2024,0,18631.5,18744.75,long
2024-05-21,0.848,True,False,2024,0,18635.25,18716.0,long
2024-05-23,-1.0,True,False,2024,0,18684.0,18862.875,long
2024-05-24,0.941,True,False,2024,0,18621.5,18774.125,long
2024-05-28,0.9407,True,False,2024,0,18834.0,18865.5,long
2024-05-30,-1.0,True,False,2024,0,18720.25,18731.875,long
2024-06-05,0.9543,True,False,2024,0,18511.25,18831.125,long
2024-06-06,-1.0,True,False,2024,0,18703.0,19053.375,long
2024-06-07,0.8781,True,False,2024,0,19017.75,19035.625,long
2024-06-10,0.8573,True,False,2024,1,19008.75,18997.625,long
2024-06-11,0.9057,True,False,2024,0,18973.25,19040.375,long
2024-06-12,0.8655,True,False,2024,0,18994.75,19493.25,long
2024-06-17,0.8278,True,False,2024,0,19670.0,19950.375,long
2024-06-18,-1.0,True,False,2024,0,19904.0,20179.625,long
2024-06-21,0.9009,True,False,2024,0,19958.5,19964.125,long
2024-06-24,-1.0,True,False,2024,1,20002.5,19965.25,long
2024-06-25,0.9433,True,False,2024,0,19728.0,19853.125,long
2024-06-26,-1.0,True,False,2024,0,19725.25,19982.5,long
2024-06-28,-1.0,True,False,2024,0,19873.5,20185.625,long
2024-07-02,-1.0,True,False,2024,0,19811.5,20054.875,long
2024-07-03,0.9536,True,False,2024,0,19909.75,20265.875,long
2024-07-08,-1.0,True,False,2024,0,20581.25,20616.125,long
2024-07-10,-1.0,True,False,2024,0,20616.0,20764.125,long
2024-07-12,-1.0,True,False,2024,0,20376.25,20555.0,long
2024-07-15,0.9361,True,False,2024,0,20506.25,20645.5,long
2024-07-18,-1.0,True,False,2024,0,19965.75,20066.0,long
2024-07-19,-1.0,True,False,2024,0,19758.75,19869.125,long
2024-07-23,-1.0,True,False,2024,0,19718.75,19992.125,long
2024-07-31,0.9496,True,False,2024,0,18726.75,19399.625,long
2024-08-06,0.9659,True,False,2024,0,17346.0,18144.25,long
2024-08-08,0.969,True,False,2024,0,17834.25,18236.0,long
2024-08-09,0.9679,True,False,2024,0,17745.0,18448.875,long
2024-08-12,0.941,True,False,2024,0,18514.5,18555.125,long
2024-08-15,0.9543,True,False,2024,0,18925.5,19451.625,long
2024-08-16,0.9476,True,False,2024,0,19100.25,19517.0,long
2024-08-19,-1.0,True,False,2024,1,19613.75,19581.5,long
2024-08-23,-1.0,True,False,2024,0,19542.0,19807.625,long
2024-08-27,0.9236,True,False,2024,0,19506.5,19549.0,long
2024-08-28,-1.0,True,False,2024,0,19441.75,19541.875,long
2024-09-06,-1.0,True,False,2024,1,18828.0,18738.75,long
2024-09-10,-1.0,True,False,2024,0,18386.75,18773.125,long
2024-09-12,0.9368,True,False,2024,0,18547.75,19253.75,long
2024-09-17,-1.0,True,False,2024,0,19529.25,19767.375,long
2024-09-19,0.9312,True,False,2024,0,19560.75,20019.125,long
2024-09-23,-1.0,True,False,2024,0,19996.25,20069.5,long
2024-09-25,0.8781,True,False,2024,0,19952.0,20234.375,long
2024-10-02,0.9591,True,False,2024,0,19818.0,19940.375,long
2024-10-03,-1.0,True,False,2024,0,19833.5,20058.0,long
2024-10-07,0.9283,True,False,2024,1,20216.0,20123.0,long
2024-10-08,0.9401,True,False,2024,0,19902.5,20179.25,long
2024-10-09,0.9017,True,False,2024,0,19942.5,20277.0,long
2024-10-10,0.9226,True,False,2024,0,20195.5,20371.5,long
2024-10-11,0.9503,True,False,2024,0,20301.25,20352.0,long
2024-10-16,0.949,True,False,2024,1,20254.0,20233.0,long
2024-10-17,-1.0,True,False,2024,0,20205.25,20411.125,long
2024-10-18,-1.0,True,False,2024,0,20276.75,20484.25,long
2024-10-21,0.8974,True,False,2024,0,20494.0,20500.125,long
2024-10-22,0.91,True,False,2024,0,20342.5,20454.625,long
2024-10-28,0.8956,True,False,2024,0,20522.0,20565.625,long
2024-10-29,0.9385,True,False,2024,0,20486.0,20517.875,long
2024-10-30,-1.0,True,False,2024,0,20432.0,20647.5,long
2024-10-31,-1.0,True,False,2024,1,20427.25,20151.875,long
2024-11-01,0.9407,True,False,2024,0,20007.75,20159.25,long
2024-11-04,-1.0,True,False,2024,0,20017.75,20136.25,long
2024-11-06,0.9564,True,False,2024,0,20041.75,20708.375,long
2024-11-07,-1.0,True,False,2024,0,20323.5,21104.125,long
2024-11-14,-1.0,True,False,2024,0,21057.5,21084.875,long
2024-11-18,0.9561,True,False,2024,0,20405.25,20554.625,long
2024-11-19,0.9177,True,False,2024,0,20476.25,20540.875,long
2024-11-25,-1.0,True,False,2024,0,20693.0,20922.5,long
2024-11-29,0.8685,True,False,2024,0,20806.5,20915.5,long
2024-12-02,-1.0,True,False,2024,0,20805.75,21163.875,long
2024-12-03,-1.0,True,False,2024,0,20939.75,21210.25,long
2024-12-04,0.9134,True,False,2024,0,21134.75,21407.75,long
2024-12-10,-1.0,True,False,2024,0,21437.0,21561.25,long
2024-12-11,0.867,True,False,2024,0,21352.75,21689.375,long
2024-12-18,0.9064,True,False,2024,0,22244.25,22287.25,long
2024-12-20,0.9543,True,False,2024,1,21345.0,21263.125,long
2024-12-24,-1.0,True,False,2024,0,21476.0,21914.25,long
2024-12-30,0.9659,True,False,2024,1,21498.25,21294.75,long
2025-01-02,-1.0,True,False,2025,0,21181.75,21395.0,long
2025-01-13,-1.0,True,False,2025,1,20874.75,20797.875,long
2025-01-14,0.9545,True,False,2025,0,20693.5,20999.0,long
2025-01-15,-1.0,True,False,2025,0,20773.25,21350.875,long
2025-01-16,0.9566,True,False,2025,0,20908.75,21368.75,long
2025-01-17,-1.0,True,False,2025,0,21171.75,21529.375,long
2025-01-22,0.9438,True,False,2025,0,21370.25,22000.625,long
2025-01-23,0.9221,True,False,2025,0,21769.0,21887.125,long
2025-01-28,0.9652,True,False,2025,0,20763.75,21321.125,long
2025-01-31,0.9347,True,False,2025,0,21419.0,21887.0,long
2025-02-04,0.941,True,False,2025,0,20940.25,21582.375,long
2025-02-05,0.9734,True,False,2025,0,21240.75,21555.0,long
2025-02-06,0.9134,True,False,2025,0,21429.0,21780.75,long
2025-02-10,0.921,True,False,2025,0,21553.0,21800.125,long
2025-02-11,-1.0,True,False,2025,0,21415.0,21789.875,long
2025-02-14,0.9188,True,False,2025,0,21752.75,22116.125,long
2025-02-17,0.8439,True,False,2025,0,22042.5,22209.75,long
2025-02-20,0.9669,True,False,2025,1,22118.0,21994.0,long
2025-02-26,0.9536,True,False,2025,0,20990.5,21290.375,long
2025-02-27,0.9743,True,False,2025,1,21064.75,20952.5,long
2025-02-28,0.972,True,False,2025,0,20582.5,20605.125,long
2025-03-03,0.9747,True,False,2025,0,20460.25,20816.5,long
2025-03-05,-1.0,True,False,2025,0,20075.75,20403.375,long
2025-03-06,-1.0,True,False,2025,0,20215.0,20319.75,long
2025-03-07,-1.0,True,False,2025,0,20002.75,20130.25,long
2025-03-12,-1.0,True,False,2025,0,19140.0,19624.75,long
2025-03-13,0.9709,True,False,2025,1,19387.0,19373.25,long
2025-03-14,0.976,True,False,2025,0,19165.5,19486.125,long
2025-03-17,-1.0,True,False,2025,0,19560.0,19756.75,long
2025-03-18,-1.0,True,False,2025,0,19551.0,19667.5,long
2025-03-19,-1.0,True,False,2025,0,19604.25,19845.25,long
2025-03-20,-1.0,True,False,2025,0,19658.75,19972.25,long
2025-03-25,0.9614,True,False,2025,0,20056.25,20408.0,long
2025-03-31,-1.0,True,False,2025,1,19272.75,19115.0,long
2025-04-07,0.9851,True,False,2025,0,16549.5,17261.875,long
2025-04-08,-1.0,True,False,2025,0,16452.5,18259.875,long
2025-04-10,-1.0,True,False,2025,0,16735.0,18651.625,long
2025-04-11,-1.0,True,False,2025,0,17918.25,18509.375,long
2025-04-14,-1.0,True,False,2025,0,18924.75,19094.875,long
2025-04-15,0.9351,True,False,2025,0,18738.5,19078.375,long
2025-04-16,0.9324,True,False,2025,1,18692.5,18530.5,long
2025-04-22,0.9049,True,False,2025,0,17700.0,18255.0,long
2025-04-23,-1.0,True,False,2025,0,17891.5,19065.5,long
2025-04-24,0.9165,True,False,2025,0,18624.25,19061.875,long
2025-04-25,-1.0,True,False,2025,0,18595.0,19303.625,long
2025-04-28,-1.0,True,False,2025,0,19451.0,19469.125,long
2025-04-29,0.9637,True,False,2025,0,19257.75,19508.625,long
2025-04-30,0.9691,True,False,2025,1,19379.25,19148.625,long
2025-05-01,0.9625,True,False,2025,0,19102.25,19902.875,long
2025-05-02,0.9628,True,False,2025,0,19748.25,20099.625,long
2025-05-06,0.9545,True,False,2025,1,19966.25,19769.5,long
2025-05-07,0.8927,True,False,2025,0,19738.25,19928.25,long
2025-05-09,-1.0,True,False,2025,0,19925.25,20255.875,long
2025-05-12,-1.0,True,False,2025,0,20373.75,20785.0,long
2025-05-13,0.9182,True,False,2025,0,20402.0,21131.5,long
2025-05-14,-1.0,True,False,2025,0,20818.25,21323.625,long
2025-05-16,-1.0,True,False,2025,0,21192.25,21414.5,long
2025-05-19,0.9509,True,False,2025,0,21286.5,21376.125,long
2025-05-20,-1.0,True,False,2025,0,21112.25,21387.5,long
2025-05-21,0.9635,True,False,2025,0,21298.0,21401.375,long
2025-05-22,-1.0,True,False,2025,0,21071.75,21299.625,long
2025-05-23,0.9505,True,False,2025,1,21039.25,20909.625,long
2025-05-27,0.9446,True,False,2025,0,21162.0,21317.5,long
2025-05-30,0.9586,True,False,2025,1,21301.0,21290.625,long
2025-06-02,0.9634,True,False,2025,1,21297.5,21273.5,long
2025-06-05,-1.0,True,False,2025,0,21641.0,21736.375,long
2025-06-09,0.8974,True,False,2025,0,21730.0,21800.625,long
2025-06-10,-1.0,True,False,2025,0,21716.5,21863.5,long
2025-06-11,0.883,True,False,2025,0,21732.0,21988.125,long
2025-06-12,0.9146,True,False,2025,0,21790.25,21856.0,long
2025-06-17,-1.0,True,False,2025,0,21828.25,22092.375,long
2025-06-18,0.9473,True,False,2025,0,21862.75,22007.375,long
2025-06-19,0.9057,True,False,2025,1,21863.0,21685.875,long
2025-06-23,0.9199,True,False,2025,0,21562.0,21942.625,long
2025-06-27,-1.0,True,False,2025,0,22438.0,22782.375,long
2025-06-30,-1.0,True,False,2025,0,22750.0,22830.75,long
2025-07-01,-1.0,True,False,2025,0,22780.0,22807.0,long
2025-07-02,0.9188,True,False,2025,0,22593.75,22719.875,long
2025-07-03,0.9368,True,False,2025,0,22584.75,23017.25,long
2025-07-07,-1.0,True,False,2025,1,22943.0,22928.625,long
2025-07-11,-1.0,True,False,2025,0,22901.0,22960.75,long
2025-07-14,0.9064,True,False,2025,0,22802.25,22920.25,long
2025-07-15,0.9041,True,False,2025,0,22805.0,23133.375,long
2025-07-21,-1.0,True,False,2025,0,23204.5,23389.0,long
2025-07-22,0.9251,True,False,2025,1,23223.5,23123.625,long
2025-07-25,0.8806,True,False,2025,0,23298.5,23398.875,long
2025-07-30,-1.0,True,False,2025,0,23422.0,23476.5,long
2025-08-01,0.9646,True,False,2025,1,23241.75,22839.625,long
2025-08-06,-1.0,True,False,2025,0,23045.25,23233.125,long
2025-08-08,0.8714,True,False,2025,0,23330.0,23642.5,long
2025-08-11,0.9251,True,False,2025,0,23725.0,23729.375,long
2025-08-12,0.9372,True,False,2025,0,23587.0,23644.375,long
2025-08-15,-1.0,True,False,2025,0,23793.25,23812.5,long
2025-08-18,-1.0,True,False,2025,1,23792.0,23766.625,long
2025-08-19,-1.0,True,False,2025,1,23718.75,23697.375,long
2025-08-21,-1.0,True,False,2025,0,23035.25,23212.125,long
2025-08-25,0.9283,True,False,2025,1,23545.0,23524.0,long
2025-08-26,-1.0,True,False,2025,0,23445.0,23500.875,long
2025-08-27,0.8768,True,False,2025,0,23371.25,23537.25,long
2025-08-28,0.9316,True,False,2025,0,23429.0,23613.75,long
2025-09-03,-1.0,True,False,2025,0,23025.0,23411.0,long
2025-09-08,-1.0,True,False,2025,0,23650.5,23842.375,long
2025-09-09,-1.0,True,False,2025,0,23726.25,23807.125,long
2025-09-10,-1.0,True,False,2025,0,23726.5,23946.875,long
2025-09-11,-1.0,True,False,2025,0,23785.0,23972.375,long
2025-09-12,0.9251,True,False,2025,0,23845.0,24036.625,long
2025-09-16,-1.0,True,False,2025,0,24075.5,24538.625,long
2025-09-18,0.9165,True,False,2025,0,24241.75,24710.625,long
2025-09-22,-1.0,True,False,2025,0,24826.75,24875.25,long
2025-09-23,-1.0,True,False,2025,0,24748.5,24941.0,long
