sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1545,1012,0.6550161812297735,0.06108063241106719,0.04000880258899677,0.07163496131172556,2.2788476241991273,0.02267612477987156,484,0.11871859504132233,2.942201955277936,528,0.008245833333333329,0.23205640195158247,2025-12-31,2026-01-02,2026-01-01,True
OOS,86,62,0.7209302325581395,0.02123870967741935,0.015311627906976747,0.027503518711760093,0.21656292289943016,0.8285489832186177,33,-0.0773939393939394,-0.5580685169438373,29,0.1334758620689655,0.9698604065456838,2025-12-31,2026-01-02,2026-01-01,True
