trading_day,pnl_r,is_is,is_oos,year,source_orb_size_norm,feature_fire
2023-03-13,-1.0,True,False,2023,0.1486486486486466,0
2023-03-14,0.9121,True,False,2023,0.5873395692843159,1
2023-03-15,-1.0,True,False,2023,0.303030303030301,1
2023-03-16,-1.0,True,False,2023,0.29782833505687883,1
2023-03-17,0.9304,True,False,2023,0.23121387283237557,1
2023-03-20,-1.0,True,False,2023,0.09881061299176745,0
2023-03-21,-1.0,True,False,2023,0.07734223940938813,0
2023-03-22,0.9009,True,False,2023,0.08301510874979247,0
2023-03-23,-1.0,True,False,2023,0.12736825346282438,0
2023-03-24,-1.0,True,False,2023,0.19963144963144963,0
2023-03-27,-1.0,True,False,2023,0.12164691203992088,0
2023-03-28,0.9483,True,False,2023,0.05989817310572027,0
2023-03-29,-1.0,True,False,2023,0.03860430586488358,0
2023-03-30,-1.0,True,False,2023,0.13323464100666174,0
2023-03-31,0.9388,True,False,2023,0.35677122045488335,1
2023-04-03,-1.0,True,False,2023,0.09552238805970285,0
2023-04-04,0.8864,True,False,2023,0.06871825515386779,0
2023-04-05,0.8937,True,False,2023,0.10112684195319929,0
2023-04-06,-1.0,True,False,2023,0.1817098599940396,0
2023-04-10,0.9127,True,False,2023,0.06576886940181363,0
2023-04-11,0.93,True,False,2023,0.04082914572864893,0
2023-04-12,0.9378,True,False,2023,0.6433949349760423,1
2023-04-13,0.9283,True,False,2023,0.40522438044206754,1
2023-04-14,0.8946,True,False,2023,0.40259297168201824,1
2023-04-17,-1.0,True,False,2023,0.21311179338991743,0
2023-04-18,-1.0,True,False,2023,0.09082652134423252,0
2023-04-19,0.9368,True,False,2023,0.09203018590097552,0
2023-04-20,0.9328,True,False,2023,0.43713936002797693,1
2023-04-21,0.9107,True,False,2023,0.10760401721664276,0
2023-04-24,0.926,True,False,2023,0.0289017341040446,0
2023-04-25,-1.0,True,False,2023,0.14930944382232178,0
2023-04-26,-1.0,True,False,2023,0.25055268975681483,1
2023-04-27,0.9114,True,False,2023,0.49413886384130007,1
2023-04-28,-1.0,True,False,2023,0.4309392265193387,1
2023-05-01,-1.0,True,False,2023,0.16220600162206,0
2023-05-02,0.8927,True,False,2023,0.0517412935323365,0
2023-05-03,0.8623,True,False,2023,0.11030810193990456,0
2023-05-04,0.9304,True,False,2023,0.350938761186181,1
2023-05-05,0.9199,True,False,2023,0.49225473321859486,1
2023-05-08,0.8537,True,False,2023,0.06934812760055478,0
2023-05-09,-1.0,True,False,2023,0.07464079119238663,0
2023-05-10,-1.0,True,False,2023,0.5809280233832697,1
2023-05-11,-1.0,True,False,2023,0.2814814814814781,1
2023-05-12,0.8818,True,False,2023,0.0946314831665117,0
2023-05-15,-1.0,True,False,2023,0.19047619047618516,0
2023-05-16,0.9278,True,False,2023,0.3807980554992856,1
2023-05-17,0.8685,True,False,2023,0.09176065761804104,0
2023-05-18,0.9041,True,False,2023,0.3332056683263135,1
2023-05-19,0.848,True,False,2023,0.09466111321469141,0
2023-05-22,0.9316,True,False,2023,0.0907835010854531,0
2023-05-23,-1.0,True,False,2023,0.15157558835261994,0
2023-05-24,-1.0,True,False,2023,0.11115369873515105,0
2023-05-25,-1.0,True,False,2023,0.3760552570990093,1
2023-05-26,0.914,True,False,2023,0.34407751631402195,1
2023-05-29,0.7657,True,False,2023,0.035842293906808,0
2023-05-30,-1.0,True,False,2023,0.11934361014420009,0
2023-05-31,0.93,True,False,2023,0.04647920055775041,0
2023-06-01,-1.0,True,False,2023,0.3068468055873618,1
2023-06-02,-1.0,True,False,2023,0.3209271227991997,1
2023-06-05,0.9274,True,False,2023,0.06926806742091896,0
2023-06-06,-1.0,True,False,2023,0.14164953164267347,0
2023-06-07,0.9649,True,False,2023,0.08527827648115309,0
2023-06-08,0.9361,True,False,2023,0.3151986183074246,1
2023-06-09,0.9182,True,False,2023,0.3576101177496749,1
2023-06-12,-1.0,True,False,2023,0.09870740305522488,0
2023-06-13,-1.0,True,False,2023,1.1328976034858431,1
2023-06-14,-1.0,True,False,2023,0.43093672034474934,1
2023-06-15,0.9351,True,False,2023,0.34367328721267776,1
2023-06-16,0.9638,True,False,2023,0.08248317777295815,0
2023-06-19,0.7395,True,False,2023,0.06628787878788309,0
2023-06-20,-1.0,True,False,2023,0.22270636649721176,1
2023-06-21,0.932,True,False,2023,0.2936301207672293,1
2023-06-22,0.9438,True,False,2023,0.20323325635104347,0
2023-06-23,0.9427,True,False,2023,0.16521123436393675,0
2023-06-26,0.9304,True,False,2023,0.09854644000985463,0
2023-06-27,0.9278,True,False,2023,0.16789087093389538,0
2023-06-28,0.9351,True,False,2023,0.12118151981822084,0
2023-06-30,0.9153,True,False,2023,0.27940055880111764,1
2023-07-03,-1.0,True,False,2023,0.11728567439263538,0
2023-07-04,0.548,True,False,2023,0.07160561828697078,0
2023-07-05,0.9421,True,False,2023,0.1674770394381489,0
2023-07-06,-1.0,True,False,2023,0.3756372417493963,1
2023-07-07,-1.0,True,False,2023,0.48700410396717325,1
2023-07-10,0.9404,True,False,2023,0.14827995255041518,0
2023-07-11,-1.0,True,False,2023,0.13060255268625975,0
2023-07-12,-1.0,True,False,2023,0.7343660355708522,1
2023-07-13,0.9368,True,False,2023,0.49958825144112745,1
2023-07-14,0.9388,True,False,2023,0.19540229885057994,0
2023-07-17,-1.0,True,False,2023,0.16848673946958165,0
2023-07-18,-1.0,True,False,2023,0.62050947093403,1
2023-07-19,-1.0,True,False,2023,0.10275007555152887,0
2023-07-20,-1.0,True,False,2023,0.2305825242718419,1
2023-07-21,0.9549,True,False,2023,0.09656004828001864,0
2023-07-24,0.9354,True,False,2023,0.11490584104691699,0
2023-07-25,0.926,True,False,2023,0.17032427120865617,0
2023-07-26,-1.0,True,False,2023,0.10678391959799281,0
2023-07-27,-1.0,True,False,2023,0.6319821257580507,1
2023-07-28,0.9255,True,False,2023,0.27842227378189993,1
2023-07-31,-1.0,True,False,2023,0.20774845592364097,0
2023-08-01,-1.0,True,False,2023,0.1129305477131564,0
2023-08-02,0.9404,True,False,2023,0.1330140994945464,0
2023-08-03,0.934,True,False,2023,0.36950299245381923,1
2023-08-04,-1.0,True,False,2023,0.8280590717299602,1
2023-08-07,0.9529,True,False,2023,0.04319654427645543,0
2023-08-08,0.9057,True,False,2023,0.08618367896579095,0
2023-08-09,0.9146,True,False,2023,0.09880395215809105,0
2023-08-10,0.9509,True,False,2023,0.35961983046493706,1
2023-08-11,-1.0,True,False,2023,0.2694848084544205,1
2023-08-14,0.9332,True,False,2023,0.08372871895060006,0
2023-08-15,-1.0,True,False,2023,0.4787383835539285,1
2023-08-16,0.93,True,False,2023,0.1461434370771337,0
2023-08-17,0.9324,True,False,2023,0.22108385009436013,1
2023-08-18,-1.0,True,False,2023,0.08535609495865079,0
2023-08-21,0.934,True,False,2023,0.10978956999086197,0
2023-08-22,0.9017,True,False,2023,0.11875654907440067,0
2023-08-23,0.9274,True,False,2023,0.1533333333333303,0
2023-08-24,0.9666,True,False,2023,0.23380093520374082,1
2023-08-25,0.9336,True,False,2023,0.08400420020999777,0
2023-08-28,-1.0,True,False,2023,0.10924981791697014,0
2023-08-29,0.9435,True,False,2023,0.12153437143941581,0
2023-08-30,-1.0,True,False,2023,0.3668430335097034,1
2023-09-01,0.9328,True,False,2023,0.7153179190751511,1
2023-09-04,0.7506,True,False,2023,0.06163328197227903,0
2023-09-05,-1.0,True,False,2023,0.10806638363565138,0
2023-09-06,-1.0,True,False,2023,0.1550960118168323,0
2023-09-07,0.9385,True,False,2023,0.37582903463521805,1
2023-09-08,-1.0,True,False,2023,0.15203344735841887,0
2023-09-11,0.9171,True,False,2023,0.130668716372025,0
2023-09-12,-1.0,True,False,2023,0.15748031496062992,0
2023-09-13,-1.0,True,False,2023,0.7415902140672818,1
2023-09-14,0.9441,True,False,2023,0.5457227138642967,1
2023-09-15,0.9443,True,False,2023,0.1408972932888462,0
2023-09-19,-1.0,True,False,2023,0.1891998423334719,0
2023-09-20,-1.0,True,False,2023,0.11536876802635876,0
2023-09-21,-1.0,True,False,2023,0.2683020314296665,1
2023-09-22,-1.0,True,False,2023,0.10562052055828675,0
2023-09-25,0.9471,True,False,2023,0.0674536256323739,0
2023-09-26,-1.0,True,False,2023,0.07481296758105495,0
2023-09-27,-1.0,True,False,2023,0.2675585284280974,1
2023-09-28,-1.0,True,False,2023,0.4237918215613417,1
2023-09-29,-1.0,True,False,2023,0.3768218983291827,1
2023-10-02,0.9529,True,False,2023,0.19270474879560784,0
2023-10-03,0.9226,True,False,2023,0.1969796454366382,0
2023-10-04,-1.0,True,False,2023,0.12269938650307337,0
2023-10-05,0.9114,True,False,2023,0.15414258188825247,0
2023-10-06,-1.0,True,False,2023,0.7714561234329798,1
2023-10-09,-1.0,True,False,2023,0.07147111375817856,0
2023-10-10,-1.0,True,False,2023,0.12556053811660006,0
2023-10-11,-1.0,True,False,2023,0.27753686036426445,1
2023-10-12,-1.0,True,False,2023,0.35117530444633505,1
2023-10-13,0.9265,True,False,2023,0.6508549365692323,1
2023-10-16,0.9566,True,False,2023,0.20994751312172186,0
2023-10-17,0.9033,True,False,2023,0.5285050159040839,1
2023-10-18,-1.0,True,False,2023,0.08436840871806676,0
2023-10-19,0.9231,True,False,2023,0.16762240846934073,0
2023-10-20,-1.0,True,False,2023,0.14090520922288446,0
2023-10-23,0.9498,True,False,2023,0.06056673155959728,0
2023-10-24,-1.0,True,False,2023,0.12987012987013397,0
2023-10-25,0.9644,True,False,2023,0.06799830004250473,0
2023-10-26,0.9587,True,False,2023,0.25749261291683867,1
2023-10-27,-1.0,True,False,2023,0.16331658291457668,0
2023-10-30,0.9543,True,False,2023,0.1470287931386526,0
2023-10-31,0.9485,True,False,2023,0.13322231473771098,0
2023-11-01,0.91,True,False,2023,0.09428161508505654,0
2023-11-02,-1.0,True,False,2023,0.14958560743884447,0
2023-11-03,0.9283,True,False,2023,0.6066734074823054,1
2023-11-06,-1.0,True,False,2023,0.08053150795248641,0
2023-11-07,-1.0,True,False,2023,0.06871463217460866,0
2023-11-08,-1.0,True,False,2023,0.07495590828924363,0
2023-11-09,-1.0,True,False,2023,0.18025751072961568,0
2023-11-10,0.8974,True,False,2023,0.08078231292517393,0
2023-11-13,0.9057,True,False,2023,0.07926574885273638,0
2023-11-14,0.9365,True,False,2023,0.9692206941715703,1
2023-11-15,-1.0,True,False,2023,0.3841117415975537,1
2023-11-16,0.9086,True,False,2023,0.3306878306878307,1
2023-11-17,-1.0,True,False,2023,0.07765314926660719,0
2023-11-20,0.9577,True,False,2023,0.2737940026075599,1
2023-11-21,0.9199,True,False,2023,0.2338407235826244,1
2023-11-22,-1.0,True,False,2023,0.1396160558464243,0
2023-11-23,-1.0,True,False,2023,0.026315789473690194,0
2023-11-27,-1.0,True,False,2023,0.08782066096603147,0
2023-11-28,-1.0,True,False,2023,0.06915629322268325,0
2023-11-29,-1.0,True,False,2023,0.17191977077364298,0
2023-11-30,0.9278,True,False,2023,0.3381424706943192,1
2023-12-01,-1.0,True,False,2023,0.09843400447428513,0
2023-12-04,0.9194,True,False,2023,0.1751014307068274,0
2023-12-05,0.8974,True,False,2023,0.11650485436893043,0
2023-12-06,0.961,True,False,2023,0.10765757944087988,0
2023-12-07,-1.0,True,False,2023,0.19308407934000352,0
2023-12-08,0.9413,True,False,2023,0.5883389113968581,1
2023-12-11,0.9596,True,False,2023,0.06217616580310724,0
2023-12-12,-1.0,True,False,2023,0.4785979103471535,1
2023-12-13,-1.0,True,False,2023,0.17924853498793675,0
2023-12-14,-1.0,True,False,2023,0.2213541666666652,1
2023-12-15,0.9269,True,False,2023,0.2804817686850355,1
2023-12-18,0.9287,True,False,2023,0.03865979381442713,0
2023-12-20,0.8842,True,False,2023,0.03901170351105479,0
2023-12-21,0.9407,True,False,2023,0.31382804838182116,1
2023-12-22,-1.0,True,False,2023,0.19718765152739323,0
2023-12-26,0.8992,True,False,2023,0.044331855604816055,0
2023-12-27,-1.0,True,False,2023,0.047619047619047616,0
2023-12-28,0.9205,True,False,2023,0.0928381962864631,0
2023-12-29,-1.0,True,False,2023,0.06879606879606583,0
2024-01-02,0.9354,True,False,2024,0.13752455795677204,0
2024-01-03,-1.0,True,False,2024,0.07433688122994671,0
2024-01-04,0.9385,True,False,2024,0.140159626241002,0
2024-01-05,0.9427,True,False,2024,0.6252521177894312,1
2024-01-08,0.9347,True,False,2024,0.09257473481196107,0
2024-01-09,0.941,True,False,2024,0.10215664018161352,0
2024-01-10,0.9177,True,False,2024,0.043529877324896576,0
2024-01-11,-1.0,True,False,2024,1.0942249240121673,1
2024-01-12,-1.0,True,False,2024,0.2771272443403555,1
2024-01-15,0.7831,True,False,2024,0.04474272930650249,0
2024-01-16,0.9205,True,False,2024,0.32834580216125786,1
2024-01-17,-1.0,True,False,2024,0.2314049586776822,1
2024-01-18,-1.0,True,False,2024,0.26586102719032867,1
2024-01-19,0.9199,True,False,2024,0.15567390413765594,0
2024-01-22,-1.0,True,False,2024,0.10982306284319891,0
2024-01-24,-1.0,True,False,2024,0.10706197241094952,0
2024-01-25,-1.0,True,False,2024,0.46793061718434487,1
2024-01-26,-1.0,True,False,2024,0.2861230329041488,1
2024-01-29,0.8992,True,False,2024,0.06702974444909547,0
2024-01-30,0.9107,True,False,2024,0.06013229104028863,0
2024-01-31,0.9481,True,False,2024,0.1331181928196927,0
2024-02-01,-1.0,True,False,2024,0.21828665568369776,1
2024-02-02,0.9485,True,False,2024,0.5240346729708325,1
2024-02-05,0.9064,True,False,2024,0.10050251256281408,0
2024-02-06,0.9394,True,False,2024,0.08072653884964683,0
2024-02-07,-1.0,True,False,2024,0.03634894991922823,0
2024-02-08,-1.0,True,False,2024,0.16346546791990194,0
2024-02-09,-1.0,True,False,2024,0.5026624068157595,1
2024-02-12,0.934,True,False,2024,0.10607734806630237,0
2024-02-13,0.9451,True,False,2024,0.8865481676541604,1
2024-02-14,0.9215,True,False,2024,0.0984799828730445,0
2024-02-15,0.9127,True,False,2024,0.3883928571428592,1
2024-02-16,0.9354,True,False,2024,0.3478260869565197,1
2024-02-19,-1.0,True,False,2024,0.05784204671857417,0
2024-02-20,0.9618,True,False,2024,0.09011038522189682,0
2024-02-21,-1.0,True,False,2024,0.06793478260869566,0
2024-02-22,0.949,True,False,2024,0.19635343618513537,0
2024-02-23,-1.0,True,False,2024,0.09363295880149813,0
2024-02-26,0.9316,True,False,2024,0.09485094850948099,0
2024-02-27,0.9033,True,False,2024,0.09592326139088729,0
2024-02-28,-1.0,True,False,2024,0.1866863178580179,0
2024-02-29,-1.0,True,False,2024,0.46523388116308706,1
2024-03-01,0.9446,True,False,2024,0.1307531380753138,0
2024-03-04,-1.0,True,False,2024,0.15928322548532967,0
2024-03-05,0.9542,True,False,2024,0.40618955512570776,1
2024-03-06,0.9171,True,False,2024,0.23310023310023312,1
2024-03-07,0.9009,True,False,2024,0.18957345971563158,0
2024-03-08,-1.0,True,False,2024,1.2061206120611938,1
2024-03-11,-1.0,True,False,2024,0.09640666082385069,0
2024-03-12,0.9618,True,False,2024,0.7600281491907022,1
2024-03-13,0.9388,True,False,2024,0.05351170568561062,0
2024-03-14,-1.0,True,False,2024,0.2774108322324847,1
2024-03-15,0.9407,True,False,2024,0.14856893161459866,0
2024-03-18,0.9446,True,False,2024,0.0615790631185437,0
2024-03-19,0.943,True,False,2024,0.1738374619730552,0
2024-03-20,0.9146,True,False,2024,0.05213990875515177,0
2024-03-21,-1.0,True,False,2024,0.17002767892448328,0
2024-03-22,-1.0,True,False,2024,0.07035734123309151,0
2024-03-25,-1.0,True,False,2024,0.0547945205479452,0
2024-03-26,-1.0,True,False,2024,0.09226794611551947,0
2024-03-27,0.9494,True,False,2024,0.07630675314765356,0
2024-03-28,-1.0,True,False,2024,0.14108674928504375,0
2024-04-01,-1.0,True,False,2024,0.07629219912263971,0
2024-04-02,0.9127,True,False,2024,0.09608277900960492,0
2024-04-03,0.9199,True,False,2024,0.16614362193095808,0
2024-04-04,-1.0,True,False,2024,0.15328340010451458,0
2024-04-05,-1.0,True,False,2024,0.5356533606277659,1
2024-04-08,0.9427,True,False,2024,0.11010362694300813,0
2024-04-09,0.9469,True,False,2024,0.12106161725904363,0
2024-04-10,-1.0,True,False,2024,0.6694176983035331,1
2024-04-11,0.9427,True,False,2024,0.31621700029010996,1
2024-04-12,-1.0,True,False,2024,0.07443142660235073,0
