sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1548,1547,0.9993540051679587,0.047868519715578546,0.0478375968992248,0.057034668270821494,2.2432830597648223,0.02487856706496768,786,0.027901017811704832,0.9334929935445297,761,0.06849198423127464,2.2474111197903284,2025-12-31,2026-01-02,2026-01-01,True
OOS,87,87,1.0,0.05870459770114941,0.05870459770114941,0.06813374591148215,0.6355092744232343,0.5250963198804817,42,0.06762857142857143,0.5049562143887427,45,0.05037555555555559,0.39050623545967095,2025-12-31,2026-01-02,2026-01-01,True
