trading_day,pnl_r,pnl_r0,outcome,is_scratch,is_is,is_oos,year,feature_fire,orb_mid,pivot_val,break_dir
2019-11-01,0.9153,0.9153,win,0,True,False,2019,1,8112.625,8090.416666666667,long
2019-11-04,-1.0,-1.0,loss,0,True,False,2019,0,8222.625,8138.666666666667,long
2019-11-05,-1.0,-1.0,loss,0,True,False,2019,1,8236.375,8205.333333333334,long
2019-11-06,-1.0,-1.0,loss,0,True,False,2019,1,8219.0,8217.833333333334,long
2019-11-08,-1.0,-1.0,loss,0,True,False,2019,1,8213.125,8234.75,long
2019-11-13,-1.0,-1.0,loss,0,True,False,2019,1,8244.875,8266.583333333334,long
2019-11-15,0.5648,0.5648,win,0,True,False,2019,0,8300.0,8257.166666666666,long
2019-11-25,0.4395,0.4395,win,0,True,False,2019,1,8309.5,8276.166666666666,long
2019-11-26,-1.0,-1.0,loss,0,True,False,2019,1,8379.0,8347.166666666666,long
2019-11-29,0.3453,0.3453,win,0,True,False,2019,1,8431.625,8438.333333333334,long
2019-12-06,,0.0,scratch,1,True,False,2019,1,8339.25,8307.916666666666,long
2019-12-10,,0.0,scratch,1,True,False,2019,1,8357.25,8374.833333333334,long
2019-12-12,-1.0,-1.0,loss,0,True,False,2019,1,8389.5,8388.0,long
2019-12-13,-1.0,-1.0,loss,0,True,False,2019,0,8517.5,8450.0,long
2019-12-16,0.6648,0.6648,win,0,True,False,2019,0,8569.25,8510.916666666666,long
2019-12-17,0.2626,0.2626,win,0,True,False,2019,1,8611.875,8582.583333333334,long
2019-12-18,-1.0,-1.0,loss,0,True,False,2019,1,8614.375,8607.083333333334,long
2019-12-20,0.6443,0.6443,win,0,True,False,2019,1,8688.5,8657.333333333334,long
2019-12-23,0.4395,0.4395,win,0,True,False,2019,1,8737.25,8700.166666666666,long
2019-12-30,-1.0,-1.0,loss,0,True,False,2019,1,8786.875,8797.25,long
2020-01-02,-1.0,-1.0,loss,0,True,False,2020,0,8824.375,8745.25,long
2020-01-06,-1.0,-1.0,loss,0,True,False,2020,0,8748.625,8817.75,long
2020-01-09,-1.0,-1.0,loss,0,True,False,2020,0,8995.25,8865.666666666666,long
2020-01-14,-1.0,-1.0,loss,0,True,False,2020,1,9081.125,9055.0,long
2020-01-16,-1.0,-1.0,loss,0,True,False,2020,1,9095.25,9060.25,long
2020-01-17,-1.0,-1.0,loss,0,True,False,2020,0,9171.875,9112.916666666666,long
2020-01-23,0.6648,0.6648,win,0,True,False,2020,1,9192.0,9205.333333333334,long
2020-01-27,-1.0,-1.0,loss,0,True,False,2020,0,8976.5,9178.166666666666,long
2020-01-30,0.9072,0.9072,win,0,True,False,2020,1,9058.625,9112.25,long
2020-02-11,-1.0,-1.0,loss,0,True,False,2020,0,9567.75,9463.083333333334,long
2020-02-13,-1.0,-1.0,loss,0,True,False,2020,1,9552.75,9591.833333333334,long
2020-02-17,-1.0,-1.0,loss,0,True,False,2020,1,9664.25,9626.083333333334,long
2020-02-18,-1.0,-1.0,loss,0,True,False,2020,0,9583.875,9661.333333333334,long
2020-02-19,0.595,0.595,win,0,True,False,2020,1,9679.75,9609.583333333334,long
2020-02-21,0.7609,0.7609,win,0,True,False,2020,1,9588.75,9632.5,long
2020-02-25,0.779,0.779,win,0,True,False,2020,1,9147.5,9167.833333333334,long
2020-02-26,-1.0,-1.0,loss,0,True,False,2020,1,8899.375,8969.333333333334,long
2020-03-02,0.8992,0.8992,win,0,True,False,2020,0,8418.875,8280.583333333334,long
2020-03-03,-1.0,-1.0,loss,0,True,False,2020,0,8862.625,8650.333333333334,long
2020-03-05,0.846,0.846,win,0,True,False,2020,1,8694.125,8782.083333333334,long
2020-03-06,-1.0,-1.0,loss,0,True,False,2020,0,8379.875,8728.166666666666,long
2020-03-13,-0.7076,-0.7076,win,0,True,False,2020,1,7609.25,7444.666666666667,long
2020-03-19,0.9165,0.9165,win,0,True,False,2020,1,7059.125,7170.916666666667,long
2020-03-20,-1.0,-1.0,loss,0,True,False,2020,0,7463.75,7174.0,long
2020-03-24,0.8946,0.8946,win,0,True,False,2020,1,7267.0,7013.083333333333,long
2020-03-25,0.8917,0.8917,win,0,True,False,2020,1,7479.875,7417.75,long
2020-03-26,0.9733,0.9733,win,0,True,False,2020,1,7364.125,7541.75,long
2020-03-30,0.846,0.846,win,0,True,False,2020,1,7634.625,7446.416666666667,long
2020-04-01,0.8374,0.8374,win,0,True,False,2020,1,7565.375,7811.416666666667,long
2020-04-03,-1.0,-1.0,loss,0,True,False,2020,1,7585.625,7555.25,long
2020-04-06,0.7208,0.7208,win,0,True,False,2020,1,7793.875,7602.666666666667,long
2020-04-07,0.9033,0.9033,win,0,True,False,2020,0,8246.25,7909.083333333333,long
2020-04-09,0.9677,0.9677,win,0,True,False,2020,1,8177.125,8124.916666666667,long
2020-04-21,-1.0,-1.0,loss,0,True,False,2020,0,8614.125,8758.25,long
2020-04-22,0.683,0.683,win,0,True,False,2020,1,8534.0,8519.75,long
2020-04-23,0.8768,0.8768,win,0,True,False,2020,1,8657.5,8572.583333333334,long
2020-04-24,-1.0,-1.0,loss,0,True,False,2020,1,8646.875,8623.333333333334,long
2020-04-29,-1.0,-1.0,loss,0,True,False,2020,1,8852.125,8782.833333333334,long
2020-05-01,0.779,0.779,win,0,True,False,2020,0,8774.5,8926.5,long
2020-05-07,-1.0,-1.0,loss,0,True,False,2020,1,9079.125,8958.416666666666,long
2020-05-12,0.8048,0.8048,win,0,True,False,2020,1,9302.625,9250.583333333334,long
2020-05-15,-1.0,-1.0,loss,0,True,False,2020,1,8946.5,9010.25,long
2020-05-19,-1.0,-1.0,loss,0,True,False,2020,1,9330.125,9287.333333333334,long
2020-05-20,0.6993,0.6993,win,0,True,False,2020,1,9399.75,9331.416666666666,long
2020-05-21,0.7747,0.7747,win,0,True,False,2020,1,9449.875,9431.0,long
2020-05-22,0.8015,0.8015,win,0,True,False,2020,1,9345.0,9414.5,long
2020-05-25,0.683,0.683,win,0,True,False,2020,1,9506.5,9432.166666666666,long
2020-05-26,0.8141,0.8141,win,0,True,False,2020,1,9544.5,9490.333333333334,long
2020-05-28,-1.0,-1.0,loss,0,True,False,2020,1,9343.125,9370.916666666666,long
2020-06-02,-1.0,-1.0,loss,0,True,False,2020,1,9621.625,9554.0,long
2020-06-08,-1.0,-1.0,loss,0,True,False,2020,1,9807.625,9840.583333333334,long
2020-06-09,-1.0,-1.0,loss,0,True,False,2020,1,9848.875,9841.083333333334,long
2020-06-10,0.7506,0.7506,win,0,True,False,2020,0,10029.0,9932.833333333334,long
2020-06-12,0.8253,0.8253,win,0,True,False,2020,1,9739.0,9778.75,long
2020-06-16,0.8806,0.8806,win,0,True,False,2020,0,9958.375,9666.0,long
2020-06-18,-1.0,-1.0,loss,0,True,False,2020,1,9949.75,9981.833333333334,long
2020-06-19,0.7274,0.7274,win,0,True,False,2020,0,10082.25,9967.25,long
2020-06-25,0.8639,0.8639,win,0,True,False,2020,1,9969.875,10053.833333333334,long
2020-07-01,0.7747,0.7747,win,0,True,False,2020,1,10119.125,10005.916666666666,long
2020-07-02,-1.0,-1.0,loss,0,True,False,2020,0,10354.0,10219.083333333334,long
2020-07-06,-1.0,-1.0,loss,0,True,False,2020,0,10488.125,10373.0,long
2020-07-07,0.7559,0.7559,win,0,True,False,2020,1,10561.125,10540.833333333334,long
2020-07-09,-1.0,-1.0,loss,0,True,False,2020,0,10729.0,10625.75,long
2020-07-10,0.8439,0.8439,win,0,True,False,2020,1,10695.5,10688.833333333334,long
2020-07-13,0.5805,0.5805,win,0,True,False,2020,1,10930.875,10884.25,long
2020-07-15,-1.0,-1.0,loss,0,True,False,2020,0,10717.125,10605.0,long
2020-07-17,-1.0,-1.0,loss,0,True,False,2020,1,10621.0,10563.75,long
2020-07-20,0.8226,0.8226,win,0,True,False,2020,1,10652.625,10636.666666666666,long
2020-07-21,-1.0,-1.0,loss,0,True,False,2020,0,11030.625,10821.75,long
2020-08-03,-1.0,-1.0,loss,0,True,False,2020,1,10987.75,10912.25,long
2020-08-06,-1.0,-1.0,loss,0,True,False,2020,1,11092.125,11098.833333333334,long
2020-08-10,0.5101,0.5101,win,0,True,False,2020,1,11128.875,11105.416666666666,long
2020-08-11,-1.0,-1.0,loss,0,True,False,2020,1,11045.375,11045.916666666666,long
2020-08-13,0.9127,0.9127,win,0,True,False,2020,1,11168.125,11061.666666666666,long
2020-08-17,0.6332,0.6332,win,0,True,False,2020,1,11217.125,11154.0,long
2020-08-19,-1.0,-1.0,loss,0,True,False,2020,1,11382.375,11375.0,long
2020-08-21,0.8396,0.8396,win,0,True,False,2020,1,11441.0,11404.0,long
2020-08-26,0.8396,0.8396,win,0,True,False,2020,1,11743.5,11684.0,long
2020-08-31,-1.0,-1.0,loss,0,True,False,2020,1,12013.25,12018.833333333334,long
2020-09-02,-1.0,-1.0,loss,0,True,False,2020,0,12436.875,12252.5,long
2020-09-03,-1.0,-1.0,loss,0,True,False,2020,1,12270.25,12352.583333333334,long
2020-09-04,0.9614,0.9614,win,0,True,False,2020,0,11652.75,11899.583333333334,long
2020-09-09,-1.0,-1.0,loss,0,True,False,2020,1,11212.25,11179.833333333334,long
2020-09-10,0.9159,0.9159,win,0,True,False,2020,1,11441.5,11304.916666666666,long
2020-09-14,-1.0,-1.0,loss,0,True,False,2020,1,11195.5,11155.5,long
2020-09-15,0.8328,0.8328,win,0,True,False,2020,1,11398.125,11263.75,long
2020-09-18,0.7831,0.7831,win,0,True,False,2020,1,11125.125,11094.916666666666,long
2020-09-22,0.8015,0.8015,win,0,True,False,2020,1,11032.0,10882.916666666666,long
2020-09-23,-1.0,-1.0,loss,0,True,False,2020,1,11148.25,11067.666666666666,long
2020-09-30,0.8742,0.8742,win,0,True,False,2020,1,11293.5,11360.0,long
2020-10-01,0.846,0.846,win,0,True,False,2020,0,11557.375,11373.083333333334,long
2020-10-07,0.6993,0.6993,win,0,True,False,2020,1,11364.5,11316.5,long
2020-10-08,-1.0,-1.0,loss,0,True,False,2020,0,11553.0,11405.25,long
2020-10-09,0.7747,0.7747,win,0,True,False,2020,1,11592.125,11544.25,long
2020-10-12,-1.0,-1.0,loss,0,True,False,2020,0,11939.75,11726.5,long
2020-10-13,-1.0,-1.0,loss,0,True,False,2020,0,12200.875,12005.833333333334,long
2020-10-15,-1.0,-1.0,loss,0,True,False,2020,0,11789.625,12013.25,long
2020-10-16,-1.0,-1.0,loss,0,True,False,2020,1,11952.5,11868.0,long
2020-10-20,0.6913,0.6913,win,0,True,False,2020,1,11674.125,11750.583333333334,long
2020-10-21,0.7657,0.7657,win,0,True,False,2020,1,11663.375,11695.333333333334,long
2020-10-22,0.9086,0.9086,win,0,True,False,2020,1,11676.625,11680.666666666666,long
2020-10-26,0.4395,0.4395,win,0,True,False,2020,1,11561.0,11607.833333333334,long
2020-10-27,-1.0,-1.0,loss,0,True,False,2020,1,11539.125,11512.333333333334,long
2020-10-29,0.9093,0.9093,win,0,True,False,2020,0,11177.75,11295.166666666666,long
2020-10-30,0.787,0.787,win,0,True,False,2020,1,11202.25,11266.166666666666,long
2020-11-05,-1.0,-1.0,loss,0,True,False,2020,0,12064.5,11629.833333333334,long
2020-11-06,0.91,0.91,win,0,True,False,2020,1,11971.375,11993.833333333334,long
2020-11-09,0.9569,0.9569,win,0,True,False,2020,0,12173.25,12024.666666666666,long
2020-11-10,0.9324,0.9324,win,0,True,False,2020,0,11638.0,12022.0,long
2020-11-12,-1.0,-1.0,loss,0,True,False,2020,1,11911.25,11797.75,long
2020-11-16,0.8396,0.8396,win,0,True,False,2020,1,11891.25,11900.5,long
2020-11-17,-1.0,-1.0,loss,0,True,False,2020,1,12022.5,11986.166666666666,long
2020-11-19,-1.0,-1.0,loss,0,True,False,2020,1,11870.375,11921.5,long
2020-11-23,-1.0,-1.0,loss,0,True,False,2020,1,11947.625,11935.583333333334,long
2020-11-24,0.6086,0.6086,win,0,True,False,2020,1,11947.375,11908.75,long
2020-11-25,-1.0,-1.0,loss,0,True,False,2020,1,12101.5,12026.5,long
2020-11-27,0.6443,0.6443,win,0,True,False,2020,1,12215.5,12168.583333333334,long
2020-12-01,-1.0,-1.0,loss,0,True,False,2020,1,12371.0,12247.416666666666,long
2020-12-08,0.6548,0.6548,win,0,True,False,2020,1,12557.875,12553.0,long
2020-12-11,0.8199,0.8199,win,0,True,False,2020,1,12321.25,12352.5,long
2020-12-14,0.8111,0.8111,win,0,True,False,2020,1,12413.625,12338.166666666666,long
2020-12-15,0.6213,0.6213,win,0,True,False,2020,1,12548.0,12470.166666666666,long
2020-12-16,-1.0,-1.0,loss,0,True,False,2020,1,12608.75,12543.5,long
2020-12-17,0.6332,0.6332,win,0,True,False,2020,1,12727.625,12651.5,long
2020-12-18,0.787,0.787,win,0,True,False,2020,1,12769.0,12730.916666666666,long
2020-12-21,0.8111,0.8111,win,0,True,False,2020,0,12570.375,12716.083333333334,long
2020-12-23,0.6741,0.6741,win,0,True,False,2020,1,12713.125,12686.666666666666,long
2020-12-28,0.6086,0.6086,win,0,True,False,2020,0,12810.375,12686.75,long
2020-12-29,-1.0,-1.0,loss,0,True,False,2020,0,12888.0,12783.166666666666,long
2020-12-30,-1.0,-1.0,loss,0,True,False,2020,1,12898.375,12861.333333333334,long
2021-01-04,0.4113,0.4113,win,0,True,False,2021,0,12943.875,12858.916666666666,long
2021-01-05,-1.0,-1.0,loss,0,True,False,2021,0,12632.375,12723.583333333334,long
2021-01-08,0.8499,0.8499,win,0,True,False,2021,0,12986.875,12843.416666666666,long
2021-01-13,0.8755,0.8755,win,0,True,False,2021,1,12854.625,12869.666666666666,long
2021-01-14,0.5805,0.5805,win,0,True,False,2021,1,12969.625,12932.916666666666,long
2021-01-19,-1.0,-1.0,loss,0,True,False,2021,0,12899.5,12785.25,long
2021-01-20,0.5648,0.5648,win,0,True,False,2021,0,13106.0,12957.666666666666,long
2021-01-21,-1.0,-1.0,loss,0,True,False,2021,0,13354.875,13211.833333333334,long
2021-01-22,0.7336,0.7336,win,0,True,False,2021,1,13309.875,13367.75,long
2021-01-25,0.8374,0.8374,win,0,True,False,2021,0,13487.625,13351.0,long
2021-01-26,0.6741,0.6741,win,0,True,False,2021,1,13466.375,13402.416666666666,long
2021-01-28,0.9093,0.9093,win,0,True,False,2021,0,13005.25,13176.0,long
2021-01-29,0.9296,0.9296,win,0,True,False,2021,1,13088.125,13151.0,long
2021-02-01,0.6741,0.6741,win,0,True,False,2021,1,13045.625,12962.916666666666,long
2021-02-02,0.7657,0.7657,win,0,True,False,2021,0,13342.875,13077.75,long
2021-02-03,-1.0,-1.0,loss,0,True,False,2021,1,13540.75,13412.916666666666,long
2021-02-05,-1.0,-1.0,loss,0,True,False,2021,1,13583.375,13493.833333333334,long
2021-02-10,-1.0,-1.0,loss,0,True,False,2021,1,13734.75,13688.5,long
2021-02-15,-1.0,-1.0,loss,0,True,False,2021,1,13844.0,13763.416666666666,long
2021-02-22,-1.0,-1.0,loss,0,True,False,2021,0,13402.875,13611.75,long
2021-02-25,-1.0,-1.0,loss,0,True,False,2021,1,13176.25,13201.916666666666,long
2021-02-26,0.9587,0.9587,win,0,True,False,2021,1,12900.5,12969.25,long
2021-03-01,0.8806,0.8806,win,0,True,False,2021,0,13045.625,12888.333333333334,long
2021-03-04,-1.0,-1.0,loss,0,True,False,2021,0,12678.0,12844.083333333334,long
2021-03-05,-1.0,-1.0,loss,0,True,False,2021,1,12439.75,12511.666666666666,long
2021-03-10,-1.0,-1.0,loss,0,True,False,2021,1,12812.625,12660.5,long
2021-03-12,-1.0,-1.0,loss,0,True,False,2021,1,12882.125,12962.666666666666,long
2021-03-15,0.8351,0.8351,win,0,True,False,2021,1,12910.25,12939.583333333334,long
2021-03-16,0.9246,0.9246,win,0,True,False,2021,1,13141.25,13004.833333333334,long
2021-03-17,-1.0,-1.0,loss,0,True,False,2021,1,12989.0,13167.416666666666,long
2021-03-23,0.787,0.787,win,0,True,False,2021,1,13082.5,13018.333333333334,long
2021-03-24,0.6086,0.6086,win,0,True,False,2021,1,13095.375,13062.083333333334,long
2021-03-26,0.9159,0.9159,win,0,True,False,2021,1,12709.0,12751.25,long
2021-03-30,0.8794,0.8794,win,0,True,False,2021,1,12852.0,12927.833333333334,long
2021-03-31,0.6213,0.6213,win,0,True,False,2021,1,12965.75,12876.833333333334,long
2021-04-05,0.6648,0.6648,win,0,True,False,2021,1,13381.0,13325.416666666666,long
2021-04-12,0.6741,0.6741,win,0,True,False,2021,1,13793.125,13809.0,long
2021-04-13,0.9578,0.9578,win,0,True,False,2021,1,13830.0,13793.083333333334,long
2021-04-14,0.595,0.595,win,0,True,False,2021,0,14016.0,13913.25,long
2021-04-15,0.8974,0.8974,win,0,True,False,2021,1,13929.125,13875.0,long
2021-04-20,0.714,0.714,win,0,True,False,2021,1,13848.75,13927.083333333334,long
2021-04-23,0.7831,0.7831,win,0,True,False,2021,1,13770.125,13804.25,long
2021-04-27,-1.0,-1.0,loss,0,True,False,2021,1,14033.5,13973.583333333334,long
2021-04-29,-1.0,-1.0,loss,0,True,False,2021,0,14040.25,13944.5,long
2021-05-03,-1.0,-1.0,loss,0,True,False,2021,1,13902.625,13879.333333333334,long
2021-05-04,-1.0,-1.0,loss,0,True,False,2021,0,13671.75,13834.833333333334,long
2021-05-05,-1.0,-1.0,loss,0,True,False,2021,1,13616.125,13562.666666666666,long
2021-05-06,-1.0,-1.0,loss,0,True,False,2021,1,13475.5,13533.416666666666,long
2021-05-10,-1.0,-1.0,loss,0,True,False,2021,1,13667.625,13730.583333333334,long
2021-05-11,-1.0,-1.0,loss,0,True,False,2021,0,13087.25,13463.25,long
2021-05-13,0.9494,0.9494,win,0,True,False,2021,1,13057.0,13107.333333333334,long
2021-05-17,0.7208,0.7208,win,0,True,False,2021,1,13309.375,13412.166666666666,long
2021-05-19,-1.0,-1.0,loss,0,True,False,2021,0,13010.375,13271.583333333334,long
2021-05-20,0.87,0.87,win,0,True,False,2021,1,13241.625,13126.416666666666,long
2021-05-24,-1.0,-1.0,loss,0,True,False,2021,0,13511.875,13374.25,long
2021-05-25,-1.0,-1.0,loss,0,True,False,2021,0,13708.375,13571.083333333334,long
2021-05-27,0.9381,0.9381,win,0,True,False,2021,1,13643.75,13696.333333333334,long
2021-05-31,-1.0,-1.0,loss,0,True,False,2021,1,13676.125,13707.583333333334,long
2021-06-03,0.7068,0.7068,win,0,True,False,2021,0,13527.375,13665.0,long
2021-06-07,-1.0,-1.0,loss,0,True,False,2021,1,13756.0,13776.25,long
2021-06-09,0.7506,0.7506,win,0,True,False,2021,1,13851.75,13826.583333333334,long
2021-06-10,0.9543,0.9543,win,0,True,False,2021,0,13757.625,13842.833333333334,long
2021-06-16,0.548,0.548,win,0,True,False,2021,1,14039.625,14063.416666666666,long
2021-06-17,0.8965,0.8965,win,0,True,False,2021,1,13903.75,13946.916666666666,long
2021-06-18,-1.0,-1.0,loss,0,True,False,2021,1,14074.5,14076.5,long
2021-06-25,-1.0,-1.0,loss,0,True,False,2021,1,14369.875,14353.416666666666,long
2021-06-28,-1.0,-1.0,loss,0,True,False,2021,1,14385.25,14355.5,long
2021-06-30,0.6913,0.6913,win,0,True,False,2021,1,14550.625,14546.083333333334,long
2021-07-01,-1.0,-1.0,loss,0,True,False,2021,1,14536.625,14558.833333333334,long
2021-07-02,0.9454,0.9454,win,0,True,False,2021,1,14605.875,14538.333333333334,long
2021-07-05,-1.0,-1.0,loss,0,True,False,2021,1,14704.625,14711.583333333334,long
2021-07-06,0.595,0.595,win,0,True,False,2021,1,14738.5,14701.416666666666,long
2021-07-08,0.8685,0.8685,win,0,True,False,2021,0,14586.25,14807.166666666666,long
2021-07-12,0.7208,0.7208,win,0,True,False,2021,1,14866.625,14833.583333333334,long
2021-07-14,-1.0,-1.0,loss,0,True,False,2021,1,14943.625,14886.083333333334,long
2021-07-15,-1.0,-1.0,loss,0,True,False,2021,1,14894.375,14912.25,long
2021-07-16,0.846,0.846,win,0,True,False,2021,1,14825.875,14815.166666666666,long
2021-07-27,0.7068,0.7068,win,0,True,False,2021,1,15114.375,15097.666666666666,long
2021-07-30,-1.0,-1.0,loss,0,True,False,2021,0,14870.375,14968.583333333334,long
2021-08-02,-1.0,-1.0,loss,0,True,False,2021,1,15023.625,14995.083333333334,long
2021-08-03,0.7452,0.7452,win,0,True,False,2021,1,14970.125,14985.166666666666,long
2021-08-05,-1.0,-1.0,loss,0,True,False,2021,1,15100.25,15064.083333333334,long
2021-08-09,-1.0,-1.0,loss,0,True,False,2021,1,15109.0,15067.25,long
2021-08-11,-1.0,-1.0,loss,0,True,False,2021,1,15051.25,15062.333333333334,long
2021-08-13,-1.0,-1.0,loss,0,True,False,2021,1,15072.125,15034.583333333334,long
2021-08-16,0.7559,0.7559,win,0,True,False,2021,1,15070.875,15115.666666666666,long
2021-08-19,-1.0,-1.0,loss,0,True,False,2021,0,14760.0,14899.833333333334,long
2021-08-20,0.7395,0.7395,win,0,True,False,2021,1,14927.0,14879.416666666666,long
2021-08-25,0.7981,0.7981,win,0,True,False,2021,1,15347.375,15350.333333333334,long
2021-08-27,-1.0,-1.0,loss,0,True,False,2021,1,15318.75,15303.25,long
2021-08-31,0.7274,0.7274,win,0,True,False,2021,1,15568.0,15547.833333333334,long
2021-09-02,0.808,0.808,win,0,True,False,2021,1,15655.5,15630.083333333334,long
2021-09-08,0.6332,0.6332,win,0,True,False,2021,1,15660.375,15660.5,long
2021-09-09,0.7395,0.7395,win,0,True,False,2021,1,15610.25,15604.75,long
2021-09-14,-1.0,-1.0,loss,0,True,False,2021,1,15448.5,15449.416666666666,long
2021-09-15,-1.0,-1.0,loss,0,True,False,2021,1,15404.0,15421.25,long
2021-09-20,0.8015,0.8015,win,0,True,False,2021,0,15054.25,15309.75,long
2021-09-21,-1.0,-1.0,loss,0,True,False,2021,1,15104.625,15049.25,long
2021-09-22,0.6548,0.6548,win,0,True,False,2021,1,15082.875,15038.833333333334,long
2021-09-27,-1.0,-1.0,loss,0,True,False,2021,0,15175.75,15313.75,long
2021-10-04,0.8374,0.8374,win,0,True,False,2021,0,14699.875,14810.083333333334,long
2021-10-06,-1.0,-1.0,loss,0,True,False,2021,1,14504.875,14612.25,long
2021-10-07,-1.0,-1.0,loss,0,True,False,2021,0,14920.875,14681.833333333334,long
2021-10-08,0.9413,0.9413,win,0,True,False,2021,1,14905.75,14899.416666666666,long
2021-10-11,0.8623,0.8623,win,0,True,False,2021,1,14715.0,14778.833333333334,long
2021-10-15,0.8015,0.8015,win,0,True,False,2021,1,15081.75,14975.25,long
2021-10-21,0.8351,0.8351,win,0,True,False,2021,1,15333.0,15371.583333333334,long
2021-10-25,0.7703,0.7703,win,0,True,False,2021,1,15379.0,15317.416666666666,long
2021-10-27,0.8806,0.8806,win,0,True,False,2021,1,15559.625,15588.833333333334,long
2021-11-03,0.7506,0.7506,win,0,True,False,2021,1,15974.25,15924.416666666666,long
2021-11-05,0.9466,0.9466,win,0,True,False,2021,1,16356.0,16290.833333333334,long
2021-11-09,0.787,0.787,win,0,True,False,2021,1,16365.75,16327.333333333334,long
2021-11-11,0.714,0.714,win,0,True,False,2021,1,16097.5,16042.333333333334,long
2021-11-15,-1.0,-1.0,loss,0,True,False,2021,0,16269.875,16139.0,long
2021-11-16,-1.0,-1.0,loss,0,True,False,2021,1,16187.25,16185.166666666666,long
2021-11-18,0.6993,0.6993,win,0,True,False,2021,1,16394.0,16330.25,long
2021-11-19,-1.0,-1.0,loss,0,True,False,2021,0,16549.375,16439.416666666668,long
2021-11-22,-1.0,-1.0,loss,0,True,False,2021,1,16643.0,16568.916666666668,long
2021-11-23,-1.0,-1.0,loss,0,True,False,2021,0,16362.25,16510.333333333332,long
2021-11-26,-1.0,-1.0,loss,0,True,False,2021,0,16201.5,16397.75,long
2021-11-29,0.808,0.808,win,0,True,False,2021,1,16201.25,16148.75,long
2021-12-06,0.8896,0.8896,win,0,True,False,2021,1,15674.875,15781.916666666666,long
2021-12-07,-1.0,-1.0,loss,0,True,False,2021,0,16137.75,15768.75,long
2021-12-09,0.8607,0.8607,win,0,True,False,2021,1,16318.375,16356.5,long
2021-12-10,-1.0,-1.0,loss,0,True,False,2021,1,16224.25,16231.833333333334,long
2021-12-13,-1.0,-1.0,loss,0,True,False,2021,1,16392.25,16265.75,long
2021-12-17,-1.0,-1.0,loss,0,True,False,2021,0,15704.0,16043.0,long
2021-12-20,0.8499,0.8499,win,0,True,False,2021,0,15543.375,15812.583333333334,long
2021-12-21,-1.0,-1.0,loss,0,True,False,2021,1,15791.5,15672.5,long
2021-12-27,0.6213,0.6213,win,0,True,False,2021,1,16374.5,16267.833333333334,long
2021-12-28,-1.0,-1.0,loss,0,True,False,2021,1,16631.75,16485.083333333332,long
2021-12-30,-1.0,-1.0,loss,0,True,False,2021,1,16511.375,16477.333333333332,long
2021-12-31,0.5648,0.5648,win,0,True,False,2021,1,16422.75,16469.666666666668,long
2022-01-05,-1.0,-1.0,loss,0,True,False,2022,1,16210.25,16321.583333333334,long
2022-01-12,-1.0,-1.0,loss,0,True,False,2022,0,15890.0,15713.416666666666,long
2022-01-13,-1.0,-1.0,loss,0,True,False,2022,1,15916.25,15889.083333333334,long
2022-01-17,-1.0,-1.0,loss,0,True,False,2022,1,15613.375,15517.333333333334,long
2022-01-20,0.9308,0.9308,win,0,True,False,2022,1,15172.75,15139.416666666666,long
2022-01-21,-1.0,-1.0,loss,0,True,False,2022,0,14711.75,14904.25,long
2022-01-25,0.9328,0.9328,win,0,True,False,2022,1,14164.625,14262.916666666666,long
2022-01-28,-1.0,-1.0,loss,0,True,False,2022,1,13939.125,14123.0,long
2022-01-31,-1.0,-1.0,loss,0,True,False,2022,1,14450.125,14234.25,long
2022-02-01,-1.0,-1.0,loss,0,True,False,2022,1,14937.25,14711.666666666666,long
2022-02-11,0.8303,0.8303,win,0,True,False,2022,1,14700.25,14793.25,long
2022-02-16,-1.0,-1.0,loss,0,True,False,2022,1,14577.625,14473.333333333334,long
2022-02-18,0.9265,0.9265,win,0,True,False,2022,1,14148.5,14303.083333333334,long
2022-02-21,0.8806,0.8806,win,0,True,False,2022,0,13791.625,14066.25,long
2022-02-22,-1.0,-1.0,loss,0,True,False,2022,1,13908.75,13869.666666666666,long
2022-02-23,0.8555,0.8555,win,0,True,False,2022,1,13998.25,13874.0,long
2022-02-24,0.9347,0.9347,win,0,True,False,2022,0,13055.5,13675.0,long
2022-02-25,-1.0,-1.0,loss,0,True,False,2022,0,14065.0,13640.083333333334,long
2022-03-01,-1.0,-1.0,loss,0,True,False,2022,1,14177.375,14067.083333333334,long
