sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1539,885,0.5750487329434698,0.06738372881355932,0.038748927875243665,0.08342289510635058,2.481743498775362,0.013074134951808748,371,0.07671752021563343,1.7866402619847075,514,0.0606466926070039,1.7311810685022908,2025-12-31,2026-01-02,2026-01-01,True
OOS,85,36,0.4235294117647059,0.10264999999999999,0.043475294117647056,0.13122158454592064,0.7873295072755239,0.43108900068860134,20,-0.143805,-0.834534316319798,16,0.41071875,2.33885745257105,2025-12-31,2026-01-02,2026-01-01,True
