sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1479,1444,0.9763353617308993,0.09530934903047092,0.09305388776200135,0.12266303169321881,4.661195204342315,3.1437837419263975e-06,731,0.10956757865937071,3.800466977728118,713,0.08069116409537165,2.781129108305493,2025-12-31,2026-01-02,2026-01-01,True
OOS,83,83,1.0,0.01897710843373493,0.01897710843373493,0.023244168861039877,0.211764456510918,0.8322907992125186,39,0.09902820512820512,0.7487542536252202,44,-0.05197727272727275,-0.42527434525636726,2025-12-31,2026-01-02,2026-01-01,True
