sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1479,505,0.341446923597025,0.17178099009900988,0.05865409060175794,0.19699080767314767,4.426817823832162,9.563343433520696e-06,253,0.25188695652173915,4.734479501147727,252,0.09135714285714285,1.62654152080551,2025-12-31,2026-01-02,2026-01-01,True
OOS,83,46,0.5542168674698795,-0.08456956521739128,-0.04686987951807228,-0.08928237546894514,-0.6055425321076746,0.5448185733695192,24,0.044875,0.23297419237197342,22,-0.2257818181818182,-1.1117825677862196,2025-12-31,2026-01-02,2026-01-01,True
