sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1548,1376,0.8888888888888888,0.1201142441860465,0.10676821705426356,0.10076703623762907,3.7379002039582514,0.00018556356978629036,692,0.13065158959537573,2.894778273118504,684,0.10945365497076023,2.3904045892995605,2025-12-31,2026-01-02,2026-01-01,True
OOS,87,85,0.9770114942528736,0.002871764705882337,0.0028057471264367863,0.0024014823774285692,0.022140573542108112,0.9823358213933238,42,0.13174761904761906,0.7034910708315386,43,-0.12300697674418606,-0.6843529616119249,2025-12-31,2026-01-02,2026-01-01,True
