sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1548,1548,1.0,0.11452894056847547,0.11452894056847547,0.08366114971004904,3.2916170765764363,0.000996131443221537,786,0.12286501272264631,2.532441215842406,762,0.10593031496062993,2.120798124390337,2025-12-31,2026-01-02,2026-01-01,True
OOS,87,87,1.0,0.03682413793103446,0.03682413793103446,0.027116701386902888,0.25292775250506244,0.8003240431737819,42,0.13683095238095236,0.6408316077415993,45,-0.05651555555555559,-0.2824440275161477,2025-12-31,2026-01-02,2026-01-01,True
