sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1547,532,0.3438914027149321,0.10288026315789472,0.03537963800904977,0.12824200792937193,2.957917967423501,0.003097245362634418,260,0.03200884615384615,0.6426358440953656,272,0.170625,3.5309521296774316,2025-12-31,2026-01-02,2026-01-01,True
OOS,87,80,0.9195402298850575,0.14481624999999998,0.13316436781609195,0.1775979354986172,1.5884842257541243,0.11217688523039725,39,0.1757846153846154,1.3307251821478845,41,0.11535853658536584,0.9058967765698188,2025-12-31,2026-01-02,2026-01-01,True
