sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1545,425,0.2750809061488673,0.09990282352941178,0.027481359223300975,0.11865035918475285,2.446039817181053,0.014443504847996762,226,0.14236017699115044,2.5307643107919477,199,0.05168492462311559,0.8707482096336147,2025-12-31,2026-01-02,2026-01-01,True
OOS,86,73,0.8488372093023255,0.09330136986301368,0.07919767441860465,0.11350252579568386,0.9697660055013225,0.3321631411628806,38,0.12384736842105261,0.957251968843342,35,0.060137142857142854,0.4145454052085419,2025-12-31,2026-01-02,2026-01-01,True
