sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1547,1546,0.9993535875888817,0.08286332470892627,0.08280976082740787,0.09999043174870033,3.931544434218779,8.440189208139138e-05,842,0.05826805225653207,2.0413913127721206,704,0.11227982954545455,3.5940746956917367,2025-12-31,2026-01-02,2026-01-01,True
OOS,85,85,1.0,0.1276835294117647,0.1276835294117647,0.15034380098575015,1.3861013570665177,0.16571595605880576,46,0.11367391304347826,0.9061953283562797,39,0.1442076923076923,1.0492370932038997,2025-12-31,2026-01-02,2026-01-01,True
