sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1493,1472,0.9859343603482921,0.06264334239130434,0.06176222371064969,0.06798339618509912,2.608295315890848,0.00909944132684027,769,0.06776801040312093,2.0489126071136288,703,0.05703755334281651,1.6319257662677573,2025-12-31,2026-01-02,2026-01-01,True
OOS,82,82,1.0,-0.029013414634146355,-0.029013414634146355,-0.03064926494134086,-0.27754089824465417,0.781364806474149,43,-0.1848674418604651,-1.3290649843358107,39,0.142825641025641,0.9235168569933642,2025-12-31,2026-01-02,2026-01-01,True
