sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1547,1518,0.9812540400775694,0.10111343873517788,0.0992179702650291,0.08553442406430159,3.332551129182848,0.000860536568390643,803,0.06111706102117061,1.473883362615306,715,0.14603244755244757,3.283405637984985,2025-12-31,2026-01-02,2026-01-01,True
OOS,86,86,1.0,0.031000000000000003,0.031000000000000003,0.0260610561677959,0.24168029248982445,0.8090279012608581,45,0.10244222222222221,0.5672537726542065,41,-0.0474121951219512,-0.2583994917652838,2025-12-31,2026-01-02,2026-01-01,True
