sample,n_universe,n_fired,fire_rate,expr,policy_ev,sharpe,t,p_two_sided,long_n,long_expr,long_t,short_n,short_expr,short_t,max_IS_trading_day,min_OOS_trading_day,holdout_boundary_value,holdout_boundary_proof
IS,1545,1016,0.6576051779935275,0.0634505905511811,0.041725436893203884,0.07148743545492368,2.278644483628069,0.022688207363825614,502,0.12373784860557768,3.0516127919448355,514,0.004570817120622575,0.12001160828634504,2025-12-31,2026-01-02,2026-01-01,True
OOS,86,62,0.7209302325581395,0.10561935483870967,0.07614418604651162,0.12603056816002672,0.9923656860582327,0.32101917139619696,34,0.06419999999999998,0.4366594616791505,28,0.1559142857142857,0.9978055436160812,2025-12-31,2026-01-02,2026-01-01,True
