trading_day,split,context_state,context_pass,touched_long_stop,entry_ts,pnl_r,outcome
2020-03-23,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-03-24 00:12:00+10:00,-1.0,loss
2020-03-24,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-03-25 00:05:00+10:00,0.9459,win
2020-04-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-04-02 00:08:00+10:00,0.9265,win
2020-04-02,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-04-03 00:08:00+10:00,0.9049,win
2020-04-06,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-04-07 00:20:00+10:00,-1.0,loss
2020-04-07,IS,TAKE_GO_LONG_CONTEXT,True,False,,,
2020-04-14,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-04-15 00:14:00+10:00,-1.0,loss
2020-04-20,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-04-21 00:10:00+10:00,0.8875,win
2020-04-21,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-04-22 00:07:00+10:00,-1.0,loss
2020-04-23,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-04-24 00:08:00+10:00,0.8974,win
2020-05-01,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-05-02 00:06:00+10:00,-1.0,loss
2020-05-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-05-06 01:21:00+10:00,0.8519,win
2020-05-14,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-05-15 00:05:00+10:00,0.8864,win
2020-05-18,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-05-19 00:06:00+10:00,-1.0,loss
2020-05-20,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-05-21 00:12:00+10:00,-1.0,loss
2020-05-27,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-05-28 00:06:00+10:00,0.9064,win
2020-06-05,IS,TAKE_GO_LONG_CONTEXT,True,True,2020-06-06 00:05:00+10:00,-1.0,loss
