strategy_id,hypothesis_path,result_md_path,returncode,stdout_tail,stderr_tail
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_OVNRNG_50,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-ovnrng-50-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-ovnrng-50-chordia-unlock-v1.md,0,"Strategy: MNQ_COMEX_SETTLE_E2_RR1.5_CB1_OVNRNG_50
Prereg: docs\audit\hypotheses\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-ovnrng-50-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=2.930 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-ovnrng-50-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-ovnrng-50-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-ovnrng-50-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_X_MES_ATR70,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr70-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr70-chordia-unlock-v1.md,0,"Strategy: MNQ_COMEX_SETTLE_E2_RR1.5_CB1_X_MES_ATR70
Prereg: docs\audit\hypotheses\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr70-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=3.289 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr70-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr70-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr70-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_US_DATA_1000_E2_RR1.0_CB1_ATR_P30_O30_S075,docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p30-o30-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p30-o30-s075-chordia-unlock-v1.md,0,"Strategy: MNQ_US_DATA_1000_E2_RR1.0_CB1_ATR_P30_O30_S075
Prereg: docs\audit\hypotheses\2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p30-o30-s075-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=3.713 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p30-o30-s075-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p30-o30-s075-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p30-o30-s075-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_US_DATA_1000_E2_RR1.0_CB1_ATR_P50_O30,docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p50-o30-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p50-o30-chordia-unlock-v1.md,0,"Strategy: MNQ_US_DATA_1000_E2_RR1.0_CB1_ATR_P50_O30
Prereg: docs\audit\hypotheses\2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p50-o30-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=3.231 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p50-o30-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p50-o30-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-atr-p50-o30-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_SINGAPORE_OPEN_E2_RR2.5_CB1_DIR_LONG_O30_S075,docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-s075-chordia-unlock-v1.md,0,"Strategy: MNQ_SINGAPORE_OPEN_E2_RR2.5_CB1_DIR_LONG_O30_S075
Prereg: docs\audit\hypotheses\2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-s075-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=2.897 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-s075-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-s075-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-s075-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_COMEX_SETTLE_E2_RR2.0_CB1_X_MES_ATR70,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr70-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr70-chordia-unlock-v1.md,0,"Strategy: MNQ_COMEX_SETTLE_E2_RR2.0_CB1_X_MES_ATR70
Prereg: docs\audit\hypotheses\2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr70-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=2.451 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr70-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr70-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr70-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ORB_VOL_4K_S075,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-4k-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-4k-s075-chordia-unlock-v1.md,0,"Strategy: MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ORB_VOL_4K_S075
Prereg: docs\audit\hypotheses\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-4k-s075-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=2.482 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-4k-s075-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-4k-s075-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-4k-s075-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_NO_FILTER_S075,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-no-filter-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-no-filter-s075-chordia-unlock-v1.md,0,"Strategy: MNQ_COMEX_SETTLE_E2_RR1.5_CB1_NO_FILTER_S075
Prereg: docs\audit\hypotheses\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-no-filter-s075-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=2.454 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-no-filter-s075-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-no-filter-s075-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-no-filter-s075-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ORB_G4_S075,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g4-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g4-s075-chordia-unlock-v1.md,0,"Strategy: MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ORB_G4_S075
Prereg: docs\audit\hypotheses\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g4-s075-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=2.614 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g4-s075-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g4-s075-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g4-s075-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ORB_G5_S075,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g5-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g5-s075-chordia-unlock-v1.md,0,"Strategy: MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ORB_G5_S075
Prereg: docs\audit\hypotheses\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g5-s075-chordia-unlock-v1.yaml
Heavyweight Chordia verdict: FAIL_STRICT_CHORDIA
Heavyweight reason: IS t=2.731 < 3.79.
Result MD: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g5-s075-chordia-unlock-v1.md
Result CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g5-s075-chordia-unlock-v1.csv
Result Summary CSV: docs\audit\results\2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-g5-s075-chordia-unlock-v1.summary.csv
","[DB] INFO: local worktree has no gold.db; using shared canonical DB at C:\Users\joshd\canompx3\gold.db
"
