rank,strategy_id,factory_status,bridge_status,source_draft_path,active_hypothesis_path,result_md_path,runner_command,note
78,MNQ_COMEX_SETTLE_E2_RR1.0_CB1_OVNRNG_50,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-ovnrng-50-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-ovnrng-50-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-ovnrng-50-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-ovnrng-50-chordia-unlock-v1.yaml,Ready for activation and strict replay.
79,MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_ORB_G8_O15,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-orb-g8-o15-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-orb-g8-o15-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-orb-g8-o15-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-orb-g8-o15-chordia-unlock-v1.yaml,Ready for activation and strict replay.
80,MNQ_US_DATA_1000_E1_RR1.0_CB3_VWAP_MID_ALIGNED_O15_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-us-data-1000-e1-rr1-0-cb3-vwap-mid-aligned-o15-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e1-rr1-0-cb3-vwap-mid-aligned-o15-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-us-data-1000-e1-rr1-0-cb3-vwap-mid-aligned-o15-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e1-rr1-0-cb3-vwap-mid-aligned-o15-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
81,MNQ_NYSE_OPEN_E2_RR1.0_CB1_ATR_P70,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p70-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p70-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p70-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p70-chordia-unlock-v1.yaml,Ready for activation and strict replay.
82,MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_ATR_P70_O30_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-atr-p70-o30-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-atr-p70-o30-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-atr-p70-o30-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-atr-p70-o30-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
83,MNQ_CME_PRECLOSE_E2_RR2.0_CB1_ATR_P70_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-cme-preclose-e2-rr2-0-cb1-atr-p70-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-cme-preclose-e2-rr2-0-cb1-atr-p70-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-cme-preclose-e2-rr2-0-cb1-atr-p70-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-cme-preclose-e2-rr2-0-cb1-atr-p70-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
84,MNQ_CME_PRECLOSE_E2_RR1.0_CB1_X_MGC_ATR70_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-cme-preclose-e2-rr1-0-cb1-x-mgc-atr70-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-cme-preclose-e2-rr1-0-cb1-x-mgc-atr70-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-cme-preclose-e2-rr1-0-cb1-x-mgc-atr70-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-cme-preclose-e2-rr1-0-cb1-x-mgc-atr70-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
85,MNQ_SINGAPORE_OPEN_E2_RR1.5_CB1_ATR_P70_O30,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p70-o30-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p70-o30-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p70-o30-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p70-o30-chordia-unlock-v1.yaml,Ready for activation and strict replay.
86,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ATR_P70_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-cme-preclose-e2-rr1-5-cb1-atr-p70-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-cme-preclose-e2-rr1-5-cb1-atr-p70-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-cme-preclose-e2-rr1-5-cb1-atr-p70-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-cme-preclose-e2-rr1-5-cb1-atr-p70-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
87,MNQ_COMEX_SETTLE_E2_RR1.0_CB1_ATR_P30,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_resume_002_apply_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-atr-p30-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-atr-p30-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-atr-p30-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-atr-p30-chordia-unlock-v1.yaml,Ready for activation and strict replay.
