rank,strategy_id,factory_status,next_action,draft_path,runner_command,stop_multiplier,family_priority
283,MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_ORB_G8_O15,PREREG_DRAFT_READY,"Review draft, move to active hypotheses if accepted, then run strict Chordia replay.",artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-orb-g8-o15-chordia-unlock-v1.draft.yaml,python research/chordia_strict_unlock_v1.py --hypothesis-file artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-orb-g8-o15-chordia-unlock-v1.draft.yaml,1.0,5
284,MNQ_US_DATA_1000_E1_RR1.0_CB3_VWAP_MID_ALIGNED_O15_S075,BLOCKED_NON_DEFAULT_STOP,Requires outcome_builder rebuild at stop_multiplier=0.75 and a stop-specific strict replay runner before Chordia audit.,,,0.75,5
285,MNQ_NYSE_OPEN_E2_RR1.0_CB1_ATR_P70,PREREG_DRAFT_READY,"Review draft, move to active hypotheses if accepted, then run strict Chordia replay.",artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p70-chordia-unlock-v1.draft.yaml,python research/chordia_strict_unlock_v1.py --hypothesis-file artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p70-chordia-unlock-v1.draft.yaml,1.0,5
286,MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_ATR_P70_O30_S075,BLOCKED_NON_DEFAULT_STOP,Requires outcome_builder rebuild at stop_multiplier=0.75 and a stop-specific strict replay runner before Chordia audit.,,,0.75,5
287,MNQ_CME_PRECLOSE_E2_RR2.0_CB1_ATR_P70_S075,BLOCKED_NON_DEFAULT_STOP,Requires outcome_builder rebuild at stop_multiplier=0.75 and a stop-specific strict replay runner before Chordia audit.,,,0.75,5
288,MNQ_CME_PRECLOSE_E2_RR1.0_CB1_X_MGC_ATR70_S075,BLOCKED_NON_DEFAULT_STOP,Requires outcome_builder rebuild at stop_multiplier=0.75 and a stop-specific strict replay runner before Chordia audit.,,,0.75,5
289,MNQ_SINGAPORE_OPEN_E2_RR1.5_CB1_ATR_P70_O30,PREREG_DRAFT_READY,"Review draft, move to active hypotheses if accepted, then run strict Chordia replay.",artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p70-o30-chordia-unlock-v1.draft.yaml,python research/chordia_strict_unlock_v1.py --hypothesis-file artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p70-o30-chordia-unlock-v1.draft.yaml,1.0,5
290,MNQ_CME_PRECLOSE_E2_RR1.5_CB1_ATR_P70_S075,BLOCKED_NON_DEFAULT_STOP,Requires outcome_builder rebuild at stop_multiplier=0.75 and a stop-specific strict replay runner before Chordia audit.,,,0.75,5
291,MNQ_COMEX_SETTLE_E2_RR1.0_CB1_ATR_P30,PREREG_DRAFT_READY,"Review draft, move to active hypotheses if accepted, then run strict Chordia replay.",artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-atr-p30-chordia-unlock-v1.draft.yaml,python research/chordia_strict_unlock_v1.py --hypothesis-file artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr1-0-cb1-atr-p30-chordia-unlock-v1.draft.yaml,1.0,5
292,MNQ_CME_PRECLOSE_E2_RR1.0_CB1_ATR_P30_S075,BLOCKED_NON_DEFAULT_STOP,Requires outcome_builder rebuild at stop_multiplier=0.75 and a stop-specific strict replay runner before Chordia audit.,,,0.75,5
293,MNQ_US_DATA_1000_E2_RR1.0_CB1_ORB_VOL_16K,PREREG_DRAFT_READY,"Review draft, move to active hypotheses if accepted, then run strict Chordia replay.",artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-orb-vol-16k-chordia-unlock-v1.draft.yaml,python research/chordia_strict_unlock_v1.py --hypothesis-file artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-orb-vol-16k-chordia-unlock-v1.draft.yaml,1.0,5
294,MNQ_SINGAPORE_OPEN_E2_RR2.0_CB1_COST_LT15_O15,PREREG_DRAFT_READY,"Review draft, move to active hypotheses if accepted, then run strict Chordia replay.",artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-cost-lt15-o15-chordia-unlock-v1.draft.yaml,python research/chordia_strict_unlock_v1.py --hypothesis-file artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr2-0-cb1-cost-lt15-o15-chordia-unlock-v1.draft.yaml,1.0,5
295,MNQ_EUROPE_FLOW_E2_RR1.5_CB1_PDR_R080,PREREG_DRAFT_READY,"Review draft, move to active hypotheses if accepted, then run strict Chordia replay.",artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-europe-flow-e2-rr1-5-cb1-pdr-r080-chordia-unlock-v1.draft.yaml,python research/chordia_strict_unlock_v1.py --hypothesis-file artifacts/research/chordia_evidence_factory_after_broad_batch_001_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-europe-flow-e2-rr1-5-cb1-pdr-r080-chordia-unlock-v1.draft.yaml,1.0,5
