rank,strategy_id,factory_status,bridge_status,source_draft_path,active_hypothesis_path,result_md_path,runner_command,note
25,MNQ_TOKYO_OPEN_E2_RR1.5_CB1_ORB_VOL_4K_O15_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-tokyo-open-e2-rr1-5-cb1-orb-vol-4k-o15-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-tokyo-open-e2-rr1-5-cb1-orb-vol-4k-o15-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-tokyo-open-e2-rr1-5-cb1-orb-vol-4k-o15-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-tokyo-open-e2-rr1-5-cb1-orb-vol-4k-o15-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
26,MNQ_SINGAPORE_OPEN_E2_RR3.0_CB1_COST_LT15_O15,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr3-0-cb1-cost-lt15-o15-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr3-0-cb1-cost-lt15-o15-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-singapore-open-e2-rr3-0-cb1-cost-lt15-o15-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr3-0-cb1-cost-lt15-o15-chordia-unlock-v1.yaml,Ready for activation and strict replay.
27,MNQ_SINGAPORE_OPEN_E2_RR2.5_CB1_DIR_LONG_O30,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-dir-long-o30-chordia-unlock-v1.yaml,Ready for activation and strict replay.
28,MNQ_EUROPE_FLOW_E2_RR1.0_CB1_COST_LT12,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-europe-flow-e2-rr1-0-cb1-cost-lt12-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-europe-flow-e2-rr1-0-cb1-cost-lt12-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-europe-flow-e2-rr1-0-cb1-cost-lt12-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-europe-flow-e2-rr1-0-cb1-cost-lt12-chordia-unlock-v1.yaml,Ready for activation and strict replay.
29,MNQ_SINGAPORE_OPEN_E2_RR2.5_CB1_COST_LT15_O15,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-cost-lt15-o15-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-cost-lt15-o15-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-cost-lt15-o15-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr2-5-cb1-cost-lt15-o15-chordia-unlock-v1.yaml,Ready for activation and strict replay.
30,MNQ_COMEX_SETTLE_E2_RR2.0_CB1_X_MES_ATR60,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr60-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr60-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr60-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-x-mes-atr60-chordia-unlock-v1.yaml,Ready for activation and strict replay.
31,MNQ_SINGAPORE_OPEN_E2_RR1.5_CB1_ATR_P50_O30_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p50-o30-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p50-o30-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p50-o30-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-singapore-open-e2-rr1-5-cb1-atr-p50-o30-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
32,MNQ_COMEX_SETTLE_E2_RR1.5_CB1_X_MES_ATR60,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr60-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr60-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr60-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-x-mes-atr60-chordia-unlock-v1.yaml,Ready for activation and strict replay.
33,MNQ_COMEX_SETTLE_E2_RR1.5_CB1_COST_LT12,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-cost-lt12-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-cost-lt12-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-cost-lt12-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-cost-lt12-chordia-unlock-v1.yaml,Ready for activation and strict replay.
34,MNQ_EUROPE_FLOW_E2_RR3.0_CB1_COST_LT12,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_after_stop_support_batch_002_apply_2026_05_31_p5/prereg_drafts/2026-05-31-mnq-europe-flow-e2-rr3-0-cb1-cost-lt12-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-europe-flow-e2-rr3-0-cb1-cost-lt12-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-europe-flow-e2-rr3-0-cb1-cost-lt12-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-europe-flow-e2-rr3-0-cb1-cost-lt12-chordia-unlock-v1.yaml,Ready for activation and strict replay.
