batch_id,batch_index,total_batches,item_count,ready_count,blocked_count,first_rank,last_rank,manifest_path,command_path
batch_001,1,3,25,25,0,164,188,batches/batch_001.csv,batches/batch_001_commands.ps1
batch_002,2,3,25,25,0,189,213,batches/batch_002.csv,batches/batch_002_commands.ps1
batch_003,3,3,18,18,0,214,231,batches/batch_003.csv,batches/batch_003_commands.ps1
