leader,follower,symbol,session,entry_model,confirm_bars,rr_target,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,years_pos,years_total,years_pos_ratio,train_uplift,test2025_uplift,n_test_on,n_test_off
M2K_1000,MES_1000,MES,1000,E0,2,3.0,443,300,60.0,-0.01809633333333333,0.011958741258741256,-0.030055074592074585,0,1,0.0,-0.17373313873626378,,75,34
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E0,1,2.5,1193,654,130.8,-0.018306269113149844,-0.24898033395176253,0.2306740648386127,5,5,1.0,0.2193160020598287,0.1805651820687654,122,113
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,4,1.0,1167,591,118.2,-0.01951269035532994,-0.049924131944444464,0.030411441589114525,2,5,0.4,0.027007052972427975,0.12405901677181112,97,134
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E0,2,4.0,379,185,37.0,-0.019648648648648633,-0.25155721649484536,0.23190856784619673,0,0,,0.17610621402407123,,35,35
MES_0030,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,5,1.0,1049,242,48.4,-0.019779752066115704,-0.04762862453531601,0.027848872469200304,2,4,0.5,-0.011374807418716805,0.09218466008920125,49,151
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,2,1.0,1228,555,111.0,-0.019870990990990982,-0.07983268945022287,0.05996169845923189,4,5,0.8,0.08990445082870989,0.022639823383963205,95,149
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,4,1.0,1167,580,116.0,-0.02000017241379311,-0.048872572402044304,0.028872399988251193,3,5,0.6,-0.02760558712121213,0.2621618363663709,122,109
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E0,1,1.5,1256,427,85.4,-0.02024824355971898,-0.04829589867310012,0.028047655113381142,2,5,0.4,-0.004691765341310383,0.18831693047337272,80,169
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,3,1.0,1199,602,120.4,-0.021126910299003328,-0.08395326633165831,0.06282635603265499,4,5,0.8,0.04793218148900388,0.13506729934164446,118,121
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E3,1,3.0,1082,523,104.6,-0.021513575525812612,-0.11918890876565294,0.09767533323984033,4,5,0.8,0.10429771255245393,0.09218901319084989,106,113
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E0,1,1.5,1716,871,124.42857142857143,-0.02190597014925374,-0.04482615384615385,0.022920183696900107,4,7,0.5714285714285714,0.06289910362178473,-0.12510776045829997,108,139
M2K_1100,MES_1100,MES,1100,E0,2,2.5,465,342,68.4,-0.022148538011695935,-0.3197162601626017,0.29756772215090577,1,1,1.0,0.31467468864468867,,75,35
MES_0900,MES_1100,MES,1100,E0,2,2.5,651,331,47.285714285714285,-0.022323867069486417,-0.107941875,0.08561800793051359,2,4,0.5,0.044480485857664204,0.3659653373213692,51,59
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,2,2.5,1097,485,97.0,-0.023609896907216505,-0.15314133986928105,0.12953144296206454,4,5,0.8,0.1395785162566097,0.23567324561403513,84,133
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E0,1,2.0,1193,654,130.8,-0.023621406727828767,-0.2427328385899815,0.2191114318621527,5,5,1.0,0.17850509713964702,0.29956566806905566,122,113
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,5,1.5,1059,758,151.6,-0.024289050131926112,-0.05325514950166109,0.028966099369734977,3,5,0.6,0.14397933921097153,-0.3655250215951627,151,69
MES_0030,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,2.5,1052,193,38.6,-0.0247139896373057,-0.12160139697322468,0.09688740733591898,2,2,1.0,-0.0038798089577584544,0.3423299671592775,42,174
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,4,1.5,882,441,88.2,-0.02489160997732428,-0.15564580498866215,0.13075419501133786,4,5,0.8,0.18319987356470135,0.0371140751480005,89,93
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E0,2,4.0,403,209,41.8,-0.02566507177033495,-0.2130164948453608,0.18735142307502586,1,1,1.0,0.13967120951337816,,37,33
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,3,2.5,1013,501,100.2,-0.02612514970059881,-0.261257421875,0.2351322721744012,5,5,1.0,0.27156089833759595,0.10124444444444439,102,99
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,2.0,1097,557,111.4,-0.02622315978456013,-0.12053277777777775,0.09430961799321762,4,5,0.8,0.08522401396526336,0.29045621693121687,108,112
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E0,2,2.5,309,190,38.0,-0.026581052631578957,-0.11863781512605043,0.09205676249447148,0,0,,0.07874180279180279,,38,25
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,3,1.0,1199,592,118.4,-0.027005912162162173,-0.07718451400329489,0.050178601841132715,3,5,0.6,0.0025163212101705704,0.23648100154516086,126,113
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,1,3.0,1133,567,113.4,-0.02715555555555556,-0.2265019434628975,0.19934638790734194,4,5,0.8,0.18881611978124582,0.24666503357753364,112,117
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E3,1,2.5,1115,548,109.6,-0.027695620437956203,-0.08592204585537921,0.05822642541742301,4,5,0.8,0.06752052328955005,0.012951941669352277,107,116
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,3,1.0,1182,580,116.0,-0.027766206896551734,-0.07072990033222591,0.042963693435674175,4,5,0.8,0.07694741638589075,-0.13439476890756305,120,119
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,5,2.0,1002,498,99.6,-0.02777510040160642,-0.10758472222222222,0.0798096218206158,4,5,0.8,0.06304494035600508,0.18094724655819777,102,94
M6E_US_EQUITY_OPEN,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,2,2.0,1060,541,108.2,-0.027803881700554534,-0.15854123314065507,0.13073735144010054,4,5,0.8,0.08518458413408907,0.3838626753422343,122,97
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,3.0,1212,626,125.2,-0.027925878594249196,-0.17177952218430032,0.14385364359005112,5,5,1.0,0.1602574352364185,0.06768123686790865,121,118
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,1.5,1209,617,123.4,-0.028076985413290106,-0.10925945945945946,0.08118247404616935,4,5,0.8,0.07642370446735396,0.24080741802186084,121,124
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E3,1,2.0,1140,564,112.8,-0.028564893617021248,-0.06547152777777777,0.03690663416075653,4,5,0.8,0.0416327271622689,0.0048213053613054,110,117
MES_0030,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,2.5,1098,196,39.2,-0.028954081632653065,-0.14127949002217294,0.11232540838951988,2,2,1.0,0.016055637781491217,0.2705793040293041,42,182
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E0,2,4.0,447,224,44.8,-0.029097321428571417,-0.24185201793721972,0.2127546965086483,2,3,0.6666666666666666,0.12384501690331307,0.6160391304347825,46,46
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E0,2,1.0,433,241,48.2,-0.029412863070539412,-0.10659739583333332,0.07718453276279391,0,0,,0.06341492532104968,,35,42
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,5,2.0,997,715,143.0,-0.03032601398601398,-0.09272588652482266,0.06239987253880869,3,5,0.6,0.14382732966096134,-0.2591842821339062,147,57
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,3,1.5,942,456,91.2,-0.030375219298245604,-0.1262738683127572,0.09589864901451159,4,5,0.8,0.07095010750246043,0.22061847402597404,88,105
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E3,1,2.5,1110,535,107.0,-0.030634205607476633,-0.09789339130434782,0.06725918569687118,3,5,0.6,0.08400295034950545,0.01697506933744223,110,118
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,2,1.0,1180,600,120.0,-0.03093866666666667,-0.08197258620689656,0.051033919540229886,4,5,0.8,0.05082388729154687,0.10289525423728817,120,118
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E0,1,3.0,1667,840,120.0,-0.03129428571428572,-0.06494993954050785,0.033655653826222126,3,7,0.42857142857142855,0.04366747820914736,-0.03648769743515436,103,134
M2K_1000,MES_1000,MES,1000,E0,1,1.5,1259,830,166.0,-0.031516144578313254,-0.11743799533799533,0.08592185075968208,3,5,0.6,0.08797296118560338,0.08741271983640078,163,90
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,3.0,1226,608,121.6,-0.03173009868421053,-0.1940508090614887,0.16232071037727816,4,5,0.8,0.17873533826638477,0.15220686386554622,119,125
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,1.5,1137,576,115.2,-0.03177256944444444,-0.11814812834224599,0.08637555889780155,3,5,0.6,0.05884370866402119,0.23124378132832077,112,114
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,2,2.0,1055,528,105.6,-0.03184071969696968,-0.15331574952561672,0.12147502982864704,5,5,1.0,0.18163972678593163,0.1252317293233083,105,114
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E3,1,1.5,1155,483,96.6,-0.032022567287784694,-0.11525223214285717,0.08322966485507247,4,5,0.8,0.11756574593989737,0.0011256349206349159,90,140
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E0,2,2.0,676,342,48.857142857142854,-0.032843567251461994,-0.2179011976047904,0.1850576303533284,4,6,0.6666666666666666,0.23347748702422144,-0.010903901515151554,48,55
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E0,1,1.0,1194,655,131.0,-0.03301877862595419,-0.19409053803339518,0.161071759407441,5,5,1.0,0.1407360179766865,0.219801079214332,123,113
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E0,1,2.0,1696,858,122.57142857142857,-0.033056526806526806,-0.06137004773269687,0.028313520926170066,4,7,0.5714285714285714,0.05040885459875004,-0.09958654634946683,106,138
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,2,2.5,1097,546,109.2,-0.03306630036630036,-0.15811088929219602,0.12504458892589565,4,5,0.8,0.10581591949161731,0.23916890078151548,109,108
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,2.5,1104,560,112.0,-0.03307142857142857,-0.20498768382352933,0.17191625525210075,5,5,1.0,0.18104348705165482,0.2533835580374949,109,115
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E0,2,3.0,665,334,47.714285714285715,-0.0330808383233533,-0.20878972809667673,0.17570888977332344,5,6,0.8333333333333334,0.20911325453112684,0.004403703703703743,47,54
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,4,2.0,1047,530,106.0,-0.03336113207547168,-0.0625394584139265,0.029178326338454817,3,5,0.6,-0.011966328825487618,0.2724244079449962,88,119
M6E_US_EQUITY_OPEN,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,2.0,1102,562,112.4,-0.03337330960854093,-0.11167703703703705,0.07830372742849612,3,5,0.6,0.02382587199850099,0.3332824999999999,120,100
M2K_1000,MES_1000,MES,1000,E0,2,2.5,443,300,60.0,-0.033750666666666686,-0.0412951048951049,0.007544438228438213,0,1,0.0,-0.13544951923076926,,75,34
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,2,2.5,1097,548,109.6,-0.03377080291970803,-0.1578632058287796,0.12409240290907159,5,5,1.0,0.1358845449124519,0.13829252932177455,111,106
M6E_US_EQUITY_OPEN,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E0,1,4.0,1023,525,105.0,-0.034245714285714296,-0.22789196787148597,0.19364625358577167,4,5,0.8,0.1303052050192166,0.5098301075268817,111,93
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,3,1.0,1199,588,117.6,-0.0351139455782313,-0.0690531914893617,0.03393924591113041,4,5,0.8,0.03685429224206092,0.09274738129496404,100,139
MES_0900,MES_1100,MES,1100,E0,2,1.0,652,331,47.285714285714285,-0.03513383685800605,-0.05761993769470403,0.022486100836697984,2,4,0.5,-0.01532755261438836,0.15008325024925215,51,59
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E3,1,1.0,1162,487,97.4,-0.03515626283367556,-0.13261999999999996,0.0974637371663244,5,5,1.0,0.1208140460934116,0.0003547044917256992,90,141
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,4,1.0,1162,823,164.6,-0.03524252733900363,-0.02476519174041297,-0.010477335598590664,2,5,0.4,0.03713189890091299,-0.2186899837398374,164,75
MES_0030,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,1.0,1247,228,45.6,-0.035497368421052625,-0.09395593719332676,0.058458568772274136,2,4,0.5,0.010867882552230368,0.11096741666666668,48,200
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E3,1,2.5,1115,554,110.8,-0.03581407942238268,-0.0785276292335116,0.04271354981112892,3,5,0.6,-0.0015722341738112627,0.20919843121480292,113,110
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,2.0,1102,560,112.0,-0.03592839285714287,-0.1087481549815498,0.07281976212440694,4,5,0.8,0.0371539584883817,0.28276755930242164,109,111
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,4,2.0,930,475,95.0,-0.036070526315789476,-0.24120439560439558,0.2051338692886061,4,5,0.8,0.24869576683018954,0.09625806057645336,92,89
M6E_US_EQUITY_OPEN,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,1.5,1137,581,116.2,-0.036121686746987944,-0.11438021582733816,0.07825852908035022,4,5,0.8,0.04972874604781884,0.19284055977229608,124,102
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E3,1,3.0,1085,538,107.6,-0.03645278810408924,-0.16877897623400367,0.13232618812991442,4,5,0.8,0.14029760975366673,0.07868265056022405,102,112
M6E_US_EQUITY_OPEN,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,1.5,1215,623,124.6,-0.03653322632423754,-0.09926030405405407,0.06272707772981653,3,5,0.6,0.003137888855330742,0.3101870277927685,136,109
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,1,1.0,1270,638,127.6,-0.03695172413793105,-0.0928651898734177,0.05591346573548665,3,5,0.6,0.0828807302231237,-0.035834923076923035,125,130
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,1.5,1237,614,122.8,-0.03713485342019546,-0.17550096308186197,0.13836610966166651,4,5,0.8,0.1310211396281758,0.15467966666666666,120,125
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,4,1.5,885,428,85.6,-0.037151401869158905,-0.1459873085339168,0.1088359066647579,4,5,0.8,0.10418477267839472,0.1250459024390244,82,100
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E0,1,2.0,1156,570,114.0,-0.03717157894736842,-0.07770494880546075,0.04053336985809233,3,5,0.6,0.018003122853655754,0.1400474061641746,116,113
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,1.5,1215,616,123.2,-0.03736120129870131,-0.09767579298831387,0.06031459168961256,3,5,0.6,0.04468746417879019,0.20744894694748073,121,124
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E3,1,1.5,1164,563,112.6,-0.03815417406749558,-0.05832196339434274,0.020167789326847166,2,5,0.4,0.05758823619928815,-0.16884118629908104,114,126
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,2.0,1231,611,122.2,-0.03850441898527006,-0.1953922580645161,0.15688783907924603,5,5,1.0,0.18971760139479127,0.012730097478991564,119,125
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,2,1.0,1186,597,119.4,-0.03874137353433835,-0.07388285229202038,0.03514147875768203,4,5,0.8,0.024815539168741622,0.09290558027830757,121,117
M2K_1000,MES_1000,MES,1000,E0,1,1.0,1259,830,166.0,-0.038985662650602396,-0.059842424242424225,0.02085676159182183,2,5,0.4,0.019869130087038347,0.03146927062031358,163,90
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,2,2.5,990,498,99.6,-0.0391781124497992,-0.27570203252032527,0.23652392007052608,5,5,1.0,0.2637306880482456,0.1941279494949495,100,99
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,5,1.0,1133,564,112.8,-0.03927340425531913,-0.05717328646748682,0.017899882212167685,2,5,0.4,-0.017581543323139617,0.1802426955397543,119,104
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E0,2,2.0,418,232,46.4,-0.03956077586206897,-0.19727526881720434,0.15771449295513537,0,0,,0.20333104737231678,,32,40
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E3,1,2.5,1110,674,134.8,-0.0401011869436202,-0.10470137614678898,0.06460018920316879,3,5,0.6,0.0938508071702769,-0.061262556390977455,133,95
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E0,2,1.0,311,192,38.4,-0.0402875,-0.17075210084033612,0.13046460084033612,0,0,,0.12716664208274947,,39,25
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E0,1,4.0,1127,552,110.4,-0.04062916666666667,-0.08868660869565219,0.04805744202898552,4,5,0.8,-0.01711671200851273,0.3094402568922306,114,112
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,4,2.0,925,470,94.0,-0.04077617021276596,-0.24371318681318685,0.2029370166004209,5,5,1.0,0.2585204110810478,0.15358321909424721,86,95
M2K_LONDON_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,1,1.5,1247,620,124.0,-0.041516612903225815,-0.06685039872408294,0.025333785820857123,3,5,0.6,-0.03377993915168799,0.24224256625727214,130,119
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E0,2,1.5,434,146,29.2,-0.04207054794520548,0.01766631944444446,-0.05973686738964994,0,1,0.0,-0.07144447087776867,-0.0777619117647059,40,51
MES_US_DATA_OPEN,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E0,2,3.0,408,229,45.8,-0.04254410480349347,-0.26562960893854753,0.22308550413505407,0,0,,0.18825610369206597,,32,39
M6E_US_EQUITY_OPEN,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,2.0,1163,598,119.6,-0.04269782608695653,-0.1087578761061947,0.06606005001923818,4,5,0.8,0.01713666522834234,0.3024023764943108,131,106
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E0,1,1.5,1167,577,115.4,-0.04285025996533794,-0.06832847457627118,0.02547821461093324,2,5,0.4,-0.012059768031895603,0.1819993268285304,117,113
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E0,1,1.0,1003,742,106.0,-0.043911455525606456,0.009070114942528736,-0.05298157046813519,1,3,0.3333333333333333,-0.019904504632929435,,106,31
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,4,1.5,1109,786,157.2,-0.04393753180661577,-0.04909628482972136,0.005158753023105589,3,5,0.6,0.08681521740561535,-0.32985410645692337,154,71
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E3,1,3.0,1082,656,131.2,-0.044522713414634124,-0.11425187793427229,0.06972916451963816,2,5,0.4,0.11777931639226916,-0.15299943337912086,128,91
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E0,1,4.0,1018,517,103.4,-0.045445841392649906,-0.2216239520958084,0.1761781107031585,4,5,0.8,0.1471677376222494,0.5322924675324675,99,105
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E3,1,2.0,1134,547,109.4,-0.04556727605118829,-0.0777831345826235,0.03221585853143521,2,5,0.4,0.05964064952412755,-0.09021372491145217,112,121
MES_0030,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,5,1.5,964,220,44.0,-0.045591363636363624,-0.06736599462365592,0.021774630987292293,3,4,0.75,-0.000515238726241235,0.09083661616161616,44,144
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,5,4.0,1193,616,123.2,-0.04583003246753248,-0.23174280762564992,0.18591277515811744,5,5,1.0,0.20970640461997017,0.07061992937853101,120,118
MES_0030,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,4,2.0,925,202,40.4,-0.04583465346534654,-0.16707565698478563,0.12124100351943909,2,2,1.0,0.10283871330650307,,39,142
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E0,2,1.0,694,353,50.42857142857143,-0.04590623229461755,-0.1090759530791789,0.06316972078456135,5,6,0.8333333333333334,0.08259347344866586,0.13565408163265308,49,56
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,2.0,1163,589,117.8,-0.046039049235993224,-0.10429355400696867,0.05825450477097545,4,5,0.8,0.05280728451563693,0.21152566239316245,117,120
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,2.5,1227,609,121.8,-0.046217077175697875,-0.20322944983818772,0.15701237266248985,4,5,0.8,0.1531975764022276,0.18734656806722688,119,125
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E3,1,4.0,1170,165,33.0,-0.04623393939393938,-0.27561830845771146,0.22938436906377208,0,0,,0.29765762473499713,,28,210
M2K_1100,MES_1100,MES,1100,E0,1,1.0,1247,809,161.8,-0.04623980222496908,-0.17088310502283105,0.12464330279786197,5,5,1.0,0.1260648818020899,0.12490303091128066,159,94
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,1,1.0,1218,593,118.6,-0.046418381112984824,-0.07473536000000001,0.02831697888701519,3,5,0.6,0.02334394091430949,0.07575758301951388,115,127
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,2,2.0,1132,552,110.4,-0.046483514492753605,-0.16628189655172412,0.11979838205897052,4,5,0.8,0.1396860751972134,0.05332459273182956,114,112
MES_0900,MES_1100,MES,1100,E0,3,1.0,335,166,23.714285714285715,-0.04692771084337349,-0.1391863905325444,0.0922586796891709,0,0,,0.06419495477824996,,25,32
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E0,2,4.0,376,176,35.2,-0.04697272727272727,-0.2058495,0.1588767727272727,0,0,,0.149936569706499,,30,40
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,2.0,1157,587,117.4,-0.047271379897785334,-0.10703964912280706,0.05976826922502172,5,5,1.0,0.06757040608270311,0.2382602352102638,115,122
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,2.5,1057,536,107.2,-0.04749514925373132,-0.15776698656429944,0.11027183731056811,5,5,1.0,0.10737136344372464,0.16510720720720723,105,111
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,2,1.5,996,491,98.2,-0.04762729124236255,-0.11015445544554456,0.06252716420318201,4,5,0.8,0.0918413436692506,0.02657442131880959,97,106
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,1.0,1253,637,127.4,-0.04774568288854002,-0.12051022727272725,0.07276454438418724,3,5,0.6,0.045682061555737036,0.20808145161290326,124,124
M6E_LONDON_OPEN,MES_LONDON_OPEN,MES,LONDON_OPEN,E1,4,4.0,1206,596,119.2,-0.04812617449664429,-0.21596836065573766,0.16784218615909335,4,5,0.8,0.17533734179526983,0.15296767990074445,117,124
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,1,1.5,1247,623,124.6,-0.04834719101123595,-0.06015256410256409,0.01180537309132814,3,5,0.6,0.03143914401113259,-0.0521130953917645,122,127
M6E_US_EQUITY_OPEN,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,3.0,1026,531,106.2,-0.048516195856873806,-0.2201767676767677,0.1716605718198939,4,5,0.8,0.1441131741160086,0.39823400457665903,115,95
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,1,3.0,1133,430,86.0,-0.04856348837209297,-0.17455903271692744,0.12599554434483445,3,5,0.6,0.1496049220997775,0.09943787753754743,83,146
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E3,1,2.5,1052,532,106.4,-0.04872819548872181,-0.16019615384615382,0.111467958357432,5,5,1.0,0.11930566250318014,0.2851824862637362,104,112
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E1,1,3.0,1290,186,37.2,-0.04881344086021507,-0.2683356884057971,0.219522247545582,1,1,1.0,0.3357609425056233,,32,224
MES_0900,MES_1100,MES,1100,E0,2,3.0,650,330,47.142857142857146,-0.04930696969696969,-0.11809812499999998,0.06879115530303029,2,4,0.5,0.012500536040145976,0.48328810169491526,50,59
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E0,1,1.5,1193,654,130.8,-0.04940963302752293,-0.22071688311688312,0.17130725008936018,5,5,1.0,0.13336977248256168,0.2793605396779341,122,113
MES_0030,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E0,1,4.0,1018,178,35.6,-0.049414606741573046,-0.14968250000000002,0.10026789325842697,1,1,1.0,0.0928537202585614,,35,169
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E3,1,1.5,1164,707,141.4,-0.049436492220650656,-0.04722253829321664,-0.002213953927434016,2,5,0.4,0.061393215118215105,-0.2672717142857143,140,100
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E0,1,3.0,1144,560,112.0,-0.04946214285714286,-0.07609332191780822,0.026631179060665366,4,5,0.8,-0.02565949935420381,0.22915042016806725,119,108
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,3,1.0,1182,816,163.2,-0.04947291666666665,-0.0500379781420765,0.000565061475409849,2,5,0.4,0.03419505640233668,-0.16658708069620254,160,79
MES_CME_OPEN,MES_0900,MES,0900,E0,1,1.0,1661,546,78.0,-0.0501525641025641,-0.16994923766816145,0.11979667356559734,7,7,1.0,0.11186588468720823,0.1170082394967772,79,163
