sess,om,em,rr,filt,N,ExpR,clt,clp,posyrs,nyrs,oosN,oos
SINGAPORE_OPEN,30,E1,1.5,ORB_G4,2262,0.06171569407603891,1.192249580738401,0.2337767415322211,4,4,445,0.07047640449438203
SINGAPORE_OPEN,30,E1,1.5,ORB_G6,1449,0.08303429951690822,1.271755378472555,0.20445834404512206,3,4,445,0.07047640449438203
SINGAPORE_OPEN,30,E1,1.5,ORB_G8,1022,0.0807008806262231,1.0304060657526162,0.3040218653151022,3,4,440,0.06650022727272727
SINGAPORE_OPEN,30,E1,2.0,NO_FILTER,4439,-0.04811716602838477,-1.202588216424329,0.22945059501116513,1,4,445,0.14839662921348315
SINGAPORE_OPEN,30,E1,2.0,ORB_G4,2262,0.09666198054818746,1.6245291630869338,0.10494639442343229,3,4,445,0.14839662921348315
SINGAPORE_OPEN,30,E1,2.0,ORB_G6,1449,0.09785783298826776,1.3174450400358457,0.18870833448187546,3,4,445,0.14839662921348315
SINGAPORE_OPEN,30,E1,2.0,ORB_G8,1022,0.12885469667318983,1.4477589459133804,0.14919732636247202,3,4,440,0.1420777272727273
SINGAPORE_OPEN,30,E2,1.0,NO_FILTER,905,-0.05943690607734807,-2.0490539454186694,0.0407450577228626,0,4,90,0.08521222222222226
SINGAPORE_OPEN,30,E2,1.0,ORB_G4,462,0.01154047619047619,0.26974614700742977,0.7874762574717868,2,4,90,0.08521222222222226
SINGAPORE_OPEN,30,E2,1.0,ORB_G6,297,0.03091043771043771,0.5702297680983709,0.5689544377535741,3,4,90,0.08521222222222226
SINGAPORE_OPEN,30,E2,1.0,ORB_G8,208,0.05744326923076923,0.8792514862881433,0.38028446795850945,2,4,89,0.09740561797752811
SINGAPORE_OPEN,30,E2,1.5,NO_FILTER,905,-0.04521900552486187,-1.254602942420786,0.20994720487147406,1,4,90,0.11916444444444445
SINGAPORE_OPEN,30,E2,1.5,ORB_G4,462,0.060849999999999994,1.1415375522337865,0.2542388996155617,3,4,90,0.11916444444444445
SINGAPORE_OPEN,30,E2,1.5,ORB_G6,297,0.0852074074074074,1.2634501652449013,0.20742165357615888,3,4,90,0.11916444444444445
SINGAPORE_OPEN,30,E2,1.5,ORB_G8,208,0.07738461538461539,0.9531340469568536,0.34163381078551575,2,4,89,0.13173932584269663
SINGAPORE_OPEN,30,E2,2.0,NO_FILTER,905,-0.018946850828729274,-0.4525666605143229,0.6509693949733767,1,4,90,0.11147444444444445
SINGAPORE_OPEN,30,E2,2.0,ORB_G4,462,0.10613073593073595,1.710849098894714,0.08778169625499227,3,4,90,0.11147444444444445
SINGAPORE_OPEN,30,E2,2.0,ORB_G6,297,0.11366026936026936,1.455948752542012,0.1464666014702514,3,4,90,0.11147444444444445
SINGAPORE_OPEN,30,E2,2.0,ORB_G8,208,0.16931105769230775,1.7942091629937262,0.07423907737826994,3,4,89,0.1239629213483146
LONDON_METALS,5,E1,1.0,NO_FILTER,4501,-0.18952161741835147,-7.8462613429350405,1.1917121343705318e-14,0,4,447,-0.20359619686800892
LONDON_METALS,5,E1,1.0,ORB_G4,572,-0.04934038461538462,-0.6211087179021225,0.5357362789205731,1,4,431,-0.21623016241299303
LONDON_METALS,5,E1,1.0,ORB_G6,197,0.08776852791878176,0.635917403789824,0.5285446249604616,2,3,311,-0.2254736334405145
LONDON_METALS,5,E1,1.0,ORB_G8,108,0.20650000000000002,1.1041396047510117,0.2820240600444867,1,2,201,-0.19372238805970146
LONDON_METALS,5,E1,1.5,NO_FILTER,4501,-0.1772314818929127,-5.914751570345132,4.689768925450493e-09,0,4,447,-0.287658389261745
LONDON_METALS,5,E1,1.5,ORB_G4,572,-0.04528041958041959,-0.4609954614543756,0.64565766038213,1,4,431,-0.3033677494199536
LONDON_METALS,5,E1,1.5,ORB_G6,197,0.15988477157360406,0.915166265574749,0.36572839499527104,1,3,311,-0.2392842443729903
LONDON_METALS,5,E1,1.5,ORB_G8,108,0.381787962962963,1.5870018678737274,0.1274559884786765,1,2,201,-0.13787611940298505
LONDON_METALS,5,E1,2.0,NO_FILTER,4501,-0.16369888913574762,-4.679372562226878,3.3113526725337536e-06,0,4,447,-0.2520055928411633
LONDON_METALS,5,E1,2.0,ORB_G4,572,-0.0527229020979021,-0.4629638798654265,0.6442502160374504,1,4,431,-0.26842645011600924
LONDON_METALS,5,E1,2.0,ORB_G6,197,0.19404467005076145,0.9390910076780041,0.3534640824352741,1,3,311,-0.18830032154340834
LONDON_METALS,5,E1,2.0,ORB_G8,108,0.5554370370370371,1.9586268181901025,0.06357045269881788,1,2,201,-0.03844626865671641
LONDON_METALS,5,E2,1.0,NO_FILTER,917,-0.1353258451472192,-5.2662171464328065,1.7361505713715994e-07,0,4,93,-0.021833333333333343
LONDON_METALS,5,E2,1.0,ORB_G4,118,-0.012105084745762702,-0.14417841833651643,0.8856076329706213,3,4,89,-0.017111235955056175
LONDON_METALS,5,E2,1.5,NO_FILTER,917,-0.1537897491821156,-4.809314845853216,1.7699266452192021e-06,0,4,93,-0.05221075268817204
LONDON_METALS,5,E2,1.5,ORB_G4,118,0.043461016949152546,0.4135626054332083,0.6799515175739335,2,4,89,-0.05866516853932583
LONDON_METALS,5,E2,2.0,NO_FILTER,917,-0.12846870229007631,-3.4398388982881714,0.0006083306724555333,1,4,93,-0.18862258064516127
LONDON_METALS,5,E2,2.0,ORB_G4,118,0.07860762711864407,0.6388721199215032,0.5241548487518543,1,4,89,-0.21101685393258426
LONDON_METALS,15,E1,1.0,NO_FILTER,4488,-0.10932938948306595,-4.128172922959376,3.99024686860953e-05,0,4,448,-0.22123392857142857
LONDON_METALS,15,E1,1.0,ORB_G4,1607,-0.03839153702551338,-0.8142673397839898,0.41608803092453717,1,4,448,-0.22123392857142857
LONDON_METALS,15,E1,1.0,ORB_G6,754,0.033108355437665785,0.473724267901823,0.6363718197512152,1,4,438,-0.21176369863013697
LONDON_METALS,15,E1,1.0,ORB_G8,372,0.03189005376344084,0.3150294791611898,0.7536026038547943,2,4,353,-0.2713937677053824
LONDON_METALS,15,E1,1.5,NO_FILTER,4488,-0.11060180481283423,-3.386074489107343,0.0007391506864171259,0,4,448,-0.27043883928571427
LONDON_METALS,15,E1,1.5,ORB_G4,1607,-0.052248164281269445,-0.8933965163888394,0.37230593125980027,1,4,448,-0.27043883928571427
LONDON_METALS,15,E1,1.5,ORB_G6,754,0.03155941644562333,0.36094643058326026,0.7186373809232122,1,4,438,-0.2537821917808219
LONDON_METALS,15,E1,1.5,ORB_G8,372,0.0725779569892473,0.581440652117436,0.5626640823047137,2,4,353,-0.2864441926345609
LONDON_METALS,15,E1,2.0,NO_FILTER,4488,-0.11898774509803921,-3.1943345925202995,0.001449424122992541,0,4,448,-0.2205734375
LONDON_METALS,15,E1,2.0,ORB_G4,1607,-0.05834959551960177,-0.8761988372619706,0.38156909373325526,1,4,448,-0.2205734375
LONDON_METALS,15,E1,2.0,ORB_G6,754,0.012085145888594176,0.11992915107615723,0.9046966088816106,1,4,438,-0.20277831050228312
LONDON_METALS,15,E1,2.0,ORB_G8,372,0.058683602150537674,0.4009229658823114,0.689601788039973,3,4,353,-0.2173781869688385
LONDON_METALS,15,E2,1.0,NO_FILTER,917,-0.06305757906215921,-2.2535201848461965,0.024462133449072828,1,4,92,-0.0886717391304348
LONDON_METALS,15,E2,1.0,ORB_G4,326,0.05504785276073619,1.0968205748165785,0.2735318532563052,2,4,92,-0.0886717391304348
LONDON_METALS,15,E2,1.0,ORB_G6,154,0.13125649350649352,1.7713027445599883,0.07850127165716479,2,4,90,-0.06842000000000001
LONDON_METALS,15,E2,1.0,ORB_G8,77,0.13597402597402594,1.2708198785972107,0.20766892189225894,2,4,73,-0.1298191780821918
LONDON_METALS,15,E2,1.5,NO_FILTER,917,-0.07142758996728464,-2.054531424974531,0.04020752125811508,1,4,92,-0.17200869565217392
LONDON_METALS,15,E2,1.5,ORB_G4,326,0.021716257668711655,0.34551167546992784,0.7299332610557884,2,4,92,-0.17200869565217392
LONDON_METALS,15,E2,1.5,ORB_G6,154,0.12637922077922079,1.3447095740389519,0.18070912382869045,3,4,90,-0.15360888888888888
LONDON_METALS,15,E2,1.5,ORB_G8,77,0.17518311688311686,1.3021657807495064,0.1967923741831622,2,4,73,-0.2412767123287671
LONDON_METALS,15,E2,2.0,NO_FILTER,917,-0.07375561613958562,-1.8309857256725173,0.06742737717526535,1,4,92,-0.19114456521739132
LONDON_METALS,15,E2,2.0,ORB_G4,326,0.03623496932515338,0.49639877542271693,0.6199486523799215,2,4,92,-0.19114456521739132
LONDON_METALS,15,E2,2.0,ORB_G6,154,0.1420811688311688,1.2921731337422726,0.19824546903521006,2,4,90,-0.17317
LONDON_METALS,15,E2,2.0,ORB_G8,77,0.2590376623376624,1.6331920867159522,0.10656502674041636,2,4,73,-0.24669041095890412
LONDON_METALS,30,E1,1.0,NO_FILTER,4502,-0.0663513993780542,-2.4239310977034436,0.015546449392457315,1,4,451,-0.21808048780487807
LONDON_METALS,30,E1,1.0,ORB_G4,2570,-0.042530933852140074,-1.1235688302944755,0.2617124381268543,1,4,451,-0.21808048780487807
LONDON_METALS,30,E1,1.0,ORB_G6,1405,0.032878861209964416,0.6358270151758725,0.5253976276274029,3,4,451,-0.21808048780487807
LONDON_METALS,30,E1,1.0,ORB_G8,687,0.08838893740902475,1.1924006955301676,0.23512130706823078,2,4,436,-0.21244449541284402
LONDON_METALS,30,E1,1.5,NO_FILTER,4502,-0.08438796090626388,-2.4857223663542154,0.013106447768611158,1,4,451,-0.24886784922394675
LONDON_METALS,30,E1,1.5,ORB_G4,2570,-0.04077642023346304,-0.8726149204417428,0.3832742117729659,1,4,451,-0.24886784922394675
LONDON_METALS,30,E1,1.5,ORB_G6,1405,0.04203629893238433,0.6615687535646438,0.5087802770076992,2,4,451,-0.24886784922394675
LONDON_METALS,30,E1,1.5,ORB_G8,687,0.13315502183406114,1.4424765051074602,0.15140149377132917,3,4,436,-0.24960688073394494
LONDON_METALS,30,E1,2.0,NO_FILTER,4502,-0.08491865837405597,-2.180741727911457,0.029456595427514512,1,4,451,-0.20323880266075386
LONDON_METALS,30,E1,2.0,ORB_G4,2570,-0.02242435797665369,-0.420198284593836,0.6745135172975112,1,4,451,-0.20323880266075386
LONDON_METALS,30,E1,2.0,ORB_G6,1405,0.049832811387900355,0.6888300563037508,0.4914886228532286,2,4,451,-0.20323880266075386
LONDON_METALS,30,E1,2.0,ORB_G8,687,0.14008951965065505,1.3103142353894903,0.1922352460371271,3,4,436,-0.19485321100917433
LONDON_METALS,30,E2,1.0,NO_FILTER,916,0.008532969432314417,0.29686301310918445,0.7666384695014802,2,4,91,-0.1719978021978022
LONDON_METALS,30,E2,1.0,ORB_G4,523,0.029023326959847027,0.7306875845381667,0.4652978246489055,2,4,91,-0.1719978021978022
LONDON_METALS,30,E2,1.0,ORB_G6,287,0.09599407665505225,1.7765811797348936,0.07670013042496847,3,4,91,-0.1719978021978022
LONDON_METALS,30,E2,1.0,ORB_G8,141,0.15173262411347518,1.9677470007819646,0.0510733876347074,2,4,88,-0.16454318181818184
LONDON_METALS,30,E2,1.5,NO_FILTER,916,-0.021550873362445412,-0.600535850818156,0.5482978883973249,1,4,91,-0.12363846153846154
LONDON_METALS,30,E2,1.5,ORB_G4,523,0.017699999999999997,0.3586250150934959,0.7200206251552701,1,4,91,-0.12363846153846154
LONDON_METALS,30,E2,1.5,ORB_G6,287,0.10215749128919857,1.5085709417013078,0.13251233621695743,3,4,91,-0.12363846153846154
LONDON_METALS,30,E2,1.5,ORB_G8,141,0.1855205673758865,1.8883601292679804,0.06104658178511347,3,4,88,-0.11972840909090908
LONDON_METALS,30,E2,2.0,NO_FILTER,916,-0.012290829694323145,-0.29551778507602344,0.7676654148184445,1,4,91,-0.1914021978021978
LONDON_METALS,30,E2,2.0,ORB_G4,523,0.06008413001912045,1.0483614554454028,0.2949572520723014,3,4,91,-0.1914021978021978
LONDON_METALS,30,E2,2.0,ORB_G6,287,0.16068606271777,2.033858940726087,0.042888602203973995,2,4,91,-0.1914021978021978
LONDON_METALS,30,E2,2.0,ORB_G8,141,0.26063617021276597,2.2702115701488284,0.024721753577074297,3,4,88,-0.19499545454545456
EUROPE_FLOW,5,E1,1.0,NO_FILTER,4472,-0.19628855098389983,-8.389602857609793,1.8321600393574265e-16,0,4,451,-0.012560310421286039
EUROPE_FLOW,5,E1,1.0,ORB_G4,433,-0.0175674364896074,-0.1964007173064862,0.8447493890434999,1,3,419,0.03727661097852028
EUROPE_FLOW,5,E1,1.0,ORB_G6,172,-0.08187616279069766,-0.5490435014674245,0.5865636301554799,2,3,274,0.04666715328467153
EUROPE_FLOW,5,E1,1.0,ORB_G8,67,-0.01738656716417911,-0.06805257507253687,0.946779353518581,1,2,184,-0.05249076086956522
EUROPE_FLOW,5,E1,1.5,NO_FILTER,4472,-0.18492627459749553,-6.272283128505548,5.477667934716262e-10,0,4,451,-0.0033356984478935705
EUROPE_FLOW,5,E1,1.5,ORB_G4,433,0.029639030023094672,0.25904005242533396,0.7962093185583335,2,3,419,0.04081193317422434
EUROPE_FLOW,5,E1,1.5,ORB_G6,172,-0.04668372093023255,-0.2519411152682646,0.8026033194177818,2,3,274,0.14721569343065694
EUROPE_FLOW,5,E1,1.5,ORB_G8,67,0.1566462686567164,0.4835024274371297,0.636780996111306,2,2,184,0.02067445652173912
EUROPE_FLOW,5,E1,2.0,NO_FILTER,4472,-0.1745798076923077,-5.0438108029685615,5.501460738554974e-07,0,4,451,-0.012072949002217304
EUROPE_FLOW,5,E1,2.0,ORB_G4,433,-0.007121016166281766,-0.054259087567620184,0.9568517377929633,1,3,419,0.0250128878281623
EUROPE_FLOW,5,E1,2.0,ORB_G6,172,-0.02234941860465117,-0.10327368655367235,0.9183525136081168,2,3,274,0.16509160583941607
EUROPE_FLOW,5,E1,2.0,ORB_G8,67,0.26780298507462685,0.7100030558633396,0.49024292487585974,2,2,184,0.07883695652173914
EUROPE_FLOW,5,E2,1.0,NO_FILTER,917,-0.12968822246455836,-5.204779734498131,2.3980197225141756e-07,0,4,93,-0.037922580645161276
EUROPE_FLOW,5,E2,1.0,ORB_G4,89,0.06732247191011234,0.700809187206264,0.48527104358513856,2,3,85,0.012368235294117649
EUROPE_FLOW,5,E2,1.5,NO_FILTER,917,-0.12328625954198472,-3.9323449914274966,9.046714517834245e-05,0,4,93,-0.044998924731182825
EUROPE_FLOW,5,E2,1.5,ORB_G4,89,0.12784269662921346,1.0506233735051689,0.2963082446554442,3,3,85,-0.005438823529411777
EUROPE_FLOW,5,E2,2.0,NO_FILTER,917,-0.12671384950926934,-3.4411217221578423,0.0006054906915663162,0,4,93,0.023053763440860194
EUROPE_FLOW,5,E2,2.0,ORB_G4,89,0.1382258426966292,0.9602319032989036,0.33956947145547944,2,3,85,0.05895529411764704
EUROPE_FLOW,15,E1,1.0,NO_FILTER,4501,-0.15260890913130415,-5.8503675894179725,6.823203993104014e-09,0,4,453,-0.10667814569536425
EUROPE_FLOW,15,E1,1.0,ORB_G4,1266,-0.07404889415481831,-1.396191504745061,0.16386632957739172,1,4,453,-0.10667814569536425
EUROPE_FLOW,15,E1,1.0,ORB_G6,567,-0.10817619047619047,-1.3769631817820074,0.17117518363148937,1,4,418,-0.12853947368421054
EUROPE_FLOW,15,E1,1.0,ORB_G8,292,-0.16310205479452053,-1.4615235854226512,0.14917768654278754,1,4,328,-0.1465746951219512
EUROPE_FLOW,15,E1,1.5,NO_FILTER,4501,-0.13058524772272828,-4.026035709889041,6.141641001361178e-05,0,4,453,-0.07779205298013246
EUROPE_FLOW,15,E1,1.5,ORB_G4,1266,-0.07619857819905212,-1.167247908354422,0.24419633715514766,2,4,453,-0.07779205298013246
EUROPE_FLOW,15,E1,1.5,ORB_G6,567,-0.18086102292768957,-1.90775533749556,0.058895116648279115,1,4,418,-0.11591889952153112
EUROPE_FLOW,15,E1,1.5,ORB_G8,292,-0.18193150684931508,-1.3816289129097317,0.17229534631842514,1,4,328,-0.15878170731707317
EUROPE_FLOW,15,E1,2.0,NO_FILTER,4501,-0.10630062208398133,-2.7903413144183173,0.005374608475709077,0,4,453,-0.08537328918322294
EUROPE_FLOW,15,E1,2.0,ORB_G4,1266,-0.06645126382306477,-0.8736587350199212,0.3831229246002057,2,4,453,-0.08537328918322294
EUROPE_FLOW,15,E1,2.0,ORB_G6,567,-0.20687689594356262,-1.9053987497464393,0.05920369455692238,0,4,418,-0.11460287081339711
EUROPE_FLOW,15,E1,2.0,ORB_G8,292,-0.25919589041095886,-1.7779237219571424,0.08056968033757952,1,4,328,-0.1712
EUROPE_FLOW,15,E2,1.0,NO_FILTER,917,-0.07839258451472193,-2.8552420373346914,0.004397520169868726,1,4,92,-0.0020326086956521986
EUROPE_FLOW,15,E2,1.0,ORB_G4,257,0.0029435797665369684,0.05193325649177296,0.9586223752835852,3,4,92,-0.0020326086956521986
EUROPE_FLOW,15,E2,1.0,ORB_G6,117,-0.050456410256410254,-0.5818748555030127,0.5617801060771694,1,4,85,-0.004811764705882356
EUROPE_FLOW,15,E2,1.0,ORB_G8,60,-0.07084999999999998,-0.5756411918495273,0.5670469093240742,2,4,67,-0.06778059701492536
EUROPE_FLOW,15,E2,1.5,NO_FILTER,917,-0.09580218102508178,-2.8043543509661437,0.00514838552956361,1,4,92,0.038753260869565216
EUROPE_FLOW,15,E2,1.5,ORB_G4,257,0.004219455252918286,0.059893052626208754,0.9522875413651266,3,4,92,0.038753260869565216
EUROPE_FLOW,15,E2,1.5,ORB_G6,117,-0.1124111111111111,-1.0738236328721005,0.2851304198560431,2,4,85,0.018091764705882352
EUROPE_FLOW,15,E2,1.5,ORB_G8,60,-0.029325000000000014,-0.19500300438210103,0.8460605650181916,1,4,67,-0.052955223880597
EUROPE_FLOW,15,E2,2.0,NO_FILTER,917,-0.06272628135223554,-1.5695200263479365,0.1168721674565952,2,4,92,0.05867500000000001
EUROPE_FLOW,15,E2,2.0,ORB_G4,257,0.031127237354085607,0.38114839462363853,0.7034092636393288,3,4,92,0.05867500000000001
EUROPE_FLOW,15,E2,2.0,ORB_G6,117,-0.16684102564102565,-1.4355850008528503,0.15381151369912535,1,4,85,0.01841294117647058
EUROPE_FLOW,15,E2,2.0,ORB_G8,60,-0.18904166666666666,-1.1749524019685589,0.24473394256179565,1,4,67,-0.0797597014925373
EUROPE_FLOW,30,E1,1.0,NO_FILTER,4472,-0.07315612701252236,-2.668407877878513,0.007756293908457306,1,4,453,-0.11399779249448122
EUROPE_FLOW,30,E1,1.0,ORB_G4,2206,-0.048087171350861296,-1.1755301173622748,0.24040288871897675,1,4,453,-0.11399779249448122
EUROPE_FLOW,30,E1,1.0,ORB_G6,1023,-0.07399618768328446,-1.2001979871554058,0.23142110222359663,1,4,453,-0.11399779249448122
EUROPE_FLOW,30,E1,1.0,ORB_G8,541,-0.05133900184842884,-0.6014940064905664,0.5487486262316877,2,4,398,-0.10481582914572865
EUROPE_FLOW,30,E1,1.5,NO_FILTER,4472,-0.05961258944543829,-1.7585001644649523,0.07899744599693173,1,4,453,-0.09751567328918322
EUROPE_FLOW,30,E1,1.5,ORB_G4,2206,-0.0284903445149592,-0.5637905630088942,0.573176901717732,2,4,453,-0.09751567328918322
EUROPE_FLOW,30,E1,1.5,ORB_G6,1023,-0.07038651026392961,-0.9374298968324413,0.34961946754103873,1,4,453,-0.09751567328918322
EUROPE_FLOW,30,E1,1.5,ORB_G8,541,-0.035694824399260625,-0.3456613230691083,0.7302574337485007,3,4,398,-0.08470276381909546
EUROPE_FLOW,30,E1,2.0,NO_FILTER,4472,-0.07056203041144901,-1.8170592238657137,0.06953577724967713,1,4,453,-0.11039933774834436
EUROPE_FLOW,30,E1,2.0,ORB_G4,2206,-0.03953096101541252,-0.6897804678247169,0.4906870197515266,2,4,453,-0.11039933774834436
EUROPE_FLOW,30,E1,2.0,ORB_G6,1023,-0.0594307917888563,-0.7071949132582085,0.4802331330800128,1,4,453,-0.11039933774834436
EUROPE_FLOW,30,E1,2.0,ORB_G8,541,-0.021229759704251377,-0.18299050562705252,0.8551423192898129,3,4,398,-0.12174673366834174
EUROPE_FLOW,30,E2,1.0,NO_FILTER,914,-0.049160940919037194,-1.7180241079693286,0.0861312734767497,1,4,92,-0.030666304347826107
EUROPE_FLOW,30,E2,1.0,ORB_G4,452,-0.016226327433628316,-0.3797762751439834,0.7042902629766469,1,4,92,-0.030666304347826107
EUROPE_FLOW,30,E2,1.0,ORB_G6,210,-0.04896333333333333,-0.7611247783528322,0.44744044918928894,1,4,92,-0.030666304347826107
EUROPE_FLOW,30,E2,1.0,ORB_G8,111,-0.016522522522522527,-0.1855025932844579,0.853176469171249,2,4,81,-0.0359888888888889
EUROPE_FLOW,30,E2,1.5,NO_FILTER,914,-0.039257111597374175,-1.1022925324835664,0.27062499690737724,1,4,92,0.0019206521739130492
EUROPE_FLOW,30,E2,1.5,ORB_G4,452,-0.0117103982300885,-0.22149304754937257,0.8248087996791227,2,4,92,0.0019206521739130492
EUROPE_FLOW,30,E2,1.5,ORB_G6,210,-0.07086380952380952,-0.90488957165428,0.36656580443347175,1,4,92,0.0019206521739130492
EUROPE_FLOW,30,E2,1.5,ORB_G8,111,-0.0219054054054054,-0.20059403815527158,0.8413864336955743,3,4,81,-0.004574074074074069
EUROPE_FLOW,30,E2,2.0,NO_FILTER,914,-0.001287308533916837,-0.03100948624329993,0.9752687516242899,1,4,92,-0.019366304347826074
EUROPE_FLOW,30,E2,2.0,ORB_G4,452,0.03535176991150444,0.5762699415583357,0.5647202048012807,2,4,92,-0.019366304347826074
EUROPE_FLOW,30,E2,2.0,ORB_G6,210,-0.02294285714285714,-0.25558157443915286,0.7985253012190036,1,4,92,-0.019366304347826074
EUROPE_FLOW,30,E2,2.0,ORB_G8,111,0.009734234234234257,0.07837431831460855,0.9376726936368877,3,4,81,-0.05726543209876545
US_DATA_830,5,E1,1.0,NO_FILTER,4373,-0.12120583123713698,-4.692933984592685,3.10398000549537e-06,0,4,441,-0.14494580498866216
US_DATA_830,5,E1,1.0,ORB_G4,2286,-0.06149225721784777,-1.666847680767859,0.09620666176012005,1,4,430,-0.16517232558139536
US_DATA_830,5,E1,1.0,ORB_G6,1364,-0.06510711143695015,-1.3746168634947626,0.17033388949418662,1,4,350,-0.19709142857142856
US_DATA_830,5,E1,1.0,ORB_G8,829,-0.07733148371531966,-1.3345033301024989,0.18379273482151895,1,4,309,-0.16388608414239483
US_DATA_830,5,E1,1.5,NO_FILTER,4373,-0.10941353761719644,-3.4505811471015275,0.0005849274162231877,0,4,441,-0.20698027210884354
US_DATA_830,5,E1,1.5,ORB_G4,2286,-0.03574886264216972,-0.7969831967916452,0.42586065524107425,1,4,430,-0.22886697674418602
US_DATA_830,5,E1,1.5,ORB_G6,1364,-0.04879281524926686,-0.8648325151464589,0.3878606227251292,1,4,350,-0.23600057142857142
US_DATA_830,5,E1,1.5,ORB_G8,829,-0.06045705669481302,-0.8945019916394742,0.37229614407035005,1,4,309,-0.22629061488673138
US_DATA_830,5,E1,2.0,NO_FILTER,4373,-0.08987736107935054,-2.4871149657574176,0.01305541023948544,0,4,441,-0.21350090702947844
US_DATA_830,5,E1,2.0,ORB_G4,2286,0.0002765966754155765,0.005410408656406975,0.9956854206049953,1,4,430,-0.2377574418604651
US_DATA_830,5,E1,2.0,ORB_G6,1364,-0.0090908357771261,-0.14393691509994064,0.8856523664158625,1,4,350,-0.21142228571428567
US_DATA_830,5,E1,2.0,ORB_G8,829,-0.035047406513872136,-0.4696138141334418,0.6392223198604522,1,4,309,-0.20747961165048542
US_DATA_830,5,E2,1.0,NO_FILTER,917,-0.08323576881134133,-2.996481804431355,0.0028047677403249247,0,4,93,-0.16195698924731183
US_DATA_830,5,E2,1.0,ORB_G4,474,0.03314113924050633,0.8360796254785742,0.4035322673733114,2,4,90,-0.17241888888888887
US_DATA_830,5,E2,1.0,ORB_G6,285,0.003049122807017543,0.060034513635068586,0.9521703694406795,2,4,74,-0.1873891891891892
US_DATA_830,5,E2,1.0,ORB_G8,174,-0.013444252873563229,-0.21334820896191692,0.8313065875878276,2,4,65,-0.10350923076923078
US_DATA_830,5,E2,1.5,NO_FILTER,917,-0.06156706652126499,-1.8170610441163912,0.06953442482119637,0,4,93,-0.11444946236559142
US_DATA_830,5,E2,1.5,ORB_G4,474,0.03939746835443039,0.8149044435516537,0.4155371190561093,3,4,90,-0.13292777777777778
US_DATA_830,5,E2,1.5,ORB_G6,285,0.0051656140350877225,0.08532164598422926,0.9320658002740851,2,4,74,-0.18783513513513517
US_DATA_830,5,E2,1.5,ORB_G8,174,0.006927011494252888,0.09457732079930677,0.9247600175312577,2,4,65,-0.11117538461538463
US_DATA_830,5,E2,2.0,NO_FILTER,917,-0.02722660850599781,-0.6942624677701262,0.4876936600802708,2,4,93,-0.15646666666666667
US_DATA_830,5,E2,2.0,ORB_G4,474,0.07672088607594937,1.3758894077645059,0.1695069915825354,3,4,90,-0.18594444444444447
US_DATA_830,5,E2,2.0,ORB_G6,285,0.056828070175438616,0.8258419872491096,0.40958693539193186,2,4,74,-0.22772972972972974
US_DATA_830,5,E2,2.0,ORB_G8,174,0.05852183908045977,0.7054762173732275,0.4814627530497372,2,4,65,-0.1637523076923077
US_DATA_830,15,E1,1.0,NO_FILTER,4346,-0.06429259088817303,-2.4441328407200196,0.01470878118598374,0,4,437,-0.2101592677345538
US_DATA_830,15,E1,1.0,ORB_G4,3166,-0.050426279216677194,-1.6087822439844766,0.10814216349274586,0,4,437,-0.2101592677345538
US_DATA_830,15,E1,1.0,ORB_G6,2117,-0.035390647142182326,-0.9435753859563608,0.34590098241972084,1,4,427,-0.209548243559719
US_DATA_830,15,E1,1.0,ORB_G8,1455,-0.02077807560137457,-0.4792419266019991,0.6321088362003416,2,4,394,-0.20060659898477157
US_DATA_830,15,E1,1.5,NO_FILTER,4346,-0.04221981132075472,-1.3193195431334028,0.18739379409759413,1,4,437,-0.22794210526315792
US_DATA_830,15,E1,1.5,ORB_G4,3166,-0.02795274794693619,-0.7421122937643679,0.45828331285414037,1,4,437,-0.22794210526315792
US_DATA_830,15,E1,1.5,ORB_G6,2117,-0.01243764761454889,-0.2787518251017313,0.780565361265761,1,4,427,-0.22493067915690867
US_DATA_830,15,E1,1.5,ORB_G8,1455,0.0018612371134020668,0.036529095458783835,0.9708842975462636,2,4,394,-0.23159289340101524
US_DATA_830,15,E1,2.0,NO_FILTER,4346,-0.016845490105844456,-0.466331665205174,0.6410896022745177,2,4,437,-0.14686567505720824
US_DATA_830,15,E1,2.0,ORB_G4,3166,-0.007768730259001899,-0.18360891367112703,0.8543766628375309,2,4,437,-0.14686567505720824
US_DATA_830,15,E1,2.0,ORB_G6,2117,0.007339348134152104,0.14929384182231129,0.8813897145658112,1,4,427,-0.14145058548009368
US_DATA_830,15,E1,2.0,ORB_G8,1455,0.025561649484536087,0.45299158737933437,0.6508758237072768,4,4,394,-0.15543730964467006
US_DATA_830,15,E2,1.0,NO_FILTER,912,-0.01775131578947369,-0.6297250379320835,0.529032395834614,1,4,92,-0.17916413043478258
US_DATA_830,15,E2,1.0,ORB_G4,661,0.02405506807866869,0.7231256773014325,0.46985885671536287,3,4,92,-0.17916413043478258
US_DATA_830,15,E2,1.0,ORB_G6,444,0.016556306306306303,0.4117187745202614,0.6807446899633602,3,4,90,-0.18107999999999996
US_DATA_830,15,E2,1.0,ORB_G8,307,0.0035019543973941426,0.07412562773399631,0.9409588556381544,2,4,83,-0.1343975903614458
US_DATA_830,15,E2,1.5,NO_FILTER,912,-0.003085087719298239,-0.0902328389120663,0.9281220235210028,1,4,92,-0.13899456521739134
