rank,strategy_id,factory_status,bridge_status,source_draft_path,active_hypothesis_path,result_md_path,runner_command,note
161,MNQ_US_DATA_1000_E2_RR1.0_CB1_CROSS_NYSE_MOMENTUM_O15,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-cross-nyse-momentum-o15-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-cross-nyse-momentum-o15-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-cross-nyse-momentum-o15-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-cross-nyse-momentum-o15-chordia-unlock-v1.yaml,Ready for activation and strict replay.
162,MNQ_COMEX_SETTLE_E2_RR1.5_CB1_ORB_VOL_16K_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-16k-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-16k-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-16k-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr1-5-cb1-orb-vol-16k-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
163,MNQ_EUROPE_FLOW_E2_RR1.0_CB1_PDR_R125,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-europe-flow-e2-rr1-0-cb1-pdr-r125-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-europe-flow-e2-rr1-0-cb1-pdr-r125-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-europe-flow-e2-rr1-0-cb1-pdr-r125-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-europe-flow-e2-rr1-0-cb1-pdr-r125-chordia-unlock-v1.yaml,Ready for activation and strict replay.
164,MNQ_US_DATA_1000_E1_RR1.0_CB4_VWAP_MID_ALIGNED_O15,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-us-data-1000-e1-rr1-0-cb4-vwap-mid-aligned-o15-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e1-rr1-0-cb4-vwap-mid-aligned-o15-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-us-data-1000-e1-rr1-0-cb4-vwap-mid-aligned-o15-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e1-rr1-0-cb4-vwap-mid-aligned-o15-chordia-unlock-v1.yaml,Ready for activation and strict replay.
165,MNQ_NYSE_OPEN_E2_RR1.0_CB1_ATR_P30_O15_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p30-o15-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p30-o15-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p30-o15-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-nyse-open-e2-rr1-0-cb1-atr-p30-o15-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
166,MNQ_COMEX_SETTLE_E2_RR2.0_CB1_ORB_VOL_16K_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-orb-vol-16k-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-orb-vol-16k-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-orb-vol-16k-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-comex-settle-e2-rr2-0-cb1-orb-vol-16k-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
167,MNQ_TOKYO_OPEN_E2_RR1.0_CB1_COST_LT12_S075,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-tokyo-open-e2-rr1-0-cb1-cost-lt12-s075-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-tokyo-open-e2-rr1-0-cb1-cost-lt12-s075-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-tokyo-open-e2-rr1-0-cb1-cost-lt12-s075-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-tokyo-open-e2-rr1-0-cb1-cost-lt12-s075-chordia-unlock-v1.yaml,Ready for activation and strict replay.
168,MNQ_US_DATA_1000_E2_RR1.0_CB1_X_MGC_ATR70,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-x-mgc-atr70-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-x-mgc-atr70-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-x-mgc-atr70-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e2-rr1-0-cb1-x-mgc-atr70-chordia-unlock-v1.yaml,Ready for activation and strict replay.
169,MNQ_US_DATA_1000_E2_RR2.5_CB1_VWAP_MID_ALIGNED,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-us-data-1000-e2-rr2-5-cb1-vwap-mid-aligned-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e2-rr2-5-cb1-vwap-mid-aligned-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-us-data-1000-e2-rr2-5-cb1-vwap-mid-aligned-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-us-data-1000-e2-rr2-5-cb1-vwap-mid-aligned-chordia-unlock-v1.yaml,Ready for activation and strict replay.
170,MNQ_EUROPE_FLOW_E2_RR2.0_CB1_PDR_R125,PREREG_DRAFT_READY,READY_TO_ACTIVATE,artifacts/research/chordia_evidence_factory_2026_05_31_stop_support_queue_drain_no_status_b2_001_apply_p5/prereg_drafts/2026-05-31-mnq-europe-flow-e2-rr2-0-cb1-pdr-r125-chordia-unlock-v1.draft.yaml,docs/audit/hypotheses/2026-05-31-mnq-europe-flow-e2-rr2-0-cb1-pdr-r125-chordia-unlock-v1.yaml,docs/audit/results/2026-05-31-mnq-europe-flow-e2-rr2-0-cb1-pdr-r125-chordia-unlock-v1.md,python research/chordia_strict_unlock_v1.py --hypothesis-file docs/audit/hypotheses/2026-05-31-mnq-europe-flow-e2-rr2-0-cb1-pdr-r125-chordia-unlock-v1.yaml,Ready for activation and strict replay.
